removal_step,stage,event_type,pruning_iteration,cells_removed,area_removed_km2,cum_cells_removed,cum_area_removed_km2,cum_prop_cells_removed,cum_prop_area_removed,cells_retained,area_retained_km2
1142,12,prune,27,1002,86.3948155589695,1135064,101450.458138517,0.533999250090916,0.531875702612628,990527,89290.4567786001
1143,12,prune,28,1000,86.1459937638091,1136064,101536.604132281,0.534469707483707,0.532327341390817,989527,89204.3107848363
1144,12,prune,29,1000,86.8263249620824,1137064,101623.430457243,0.534940164876498,0.532782546950672,988527,89117.4844598742
1145,12,prune,30,1000,88.894031817353,1138064,101712.324489061,0.535410622269289,0.533248592905501,987527,89028.5904280568
1146,12,prune,31,1000,90.2251771485506,1139064,101802.549666209,0.53588107966208,0.533721617674139,986527,88938.3652509083
1147,12,prune,32,1000,91.0347540856339,1140064,101893.584420295,0.536351537054871,0.534198886822844,985527,88847.3304968227
1148,12,prune,33,1002,91.6947075043919,1141066,101985.279127799,0.536822935362447,0.534679615918351,984525,88755.6357893183
1149,12,prune,34,1014,93.4703468521729,1142080,102078.749474651,0.537299979158738,0.535169654182521,983511,88662.1654424661
1150,12,prune,35,1018,93.9942058212569,1143098,102172.743680473,0.537778904784599,0.535662438889264,982493,88568.1712366448
1151,12,prune,36,1005,92.8501068309259,1144103,102265.593787304,0.538251714464354,0.536149225412602,981488,88475.3211298139
1152,12,prune,37,1009,92.7462655414873,1145112,102358.340052845,0.53872640597368,0.536635467525794,980479,88382.5748642724
1153,12,prune,38,1004,91.8974583470883,1146116,102450.237511192,0.539198745196042,0.537117259585914,979475,88290.6774059253
1154,12,prune,39,1016,92.195099736703,1147132,102542.432610929,0.539676729907118,0.537600612094613,978459,88198.4823061886
1155,12,prune,40,1000,90.4372379873454,1148132,102632.869848916,0.540147187299909,0.538074748637508,977459,88108.0450682013
1156,12,prune,41,1001,91.6270096419512,1149133,102724.496858558,0.540618115150092,0.538555122812507,976458,88016.4180585593
1157,12,prune,42,1000,92.4696880095649,1150133,102816.966546568,0.541088572542883,0.539039914908895,975458,87923.9483705498
1158,12,prune,43,1001,92.7891110224474,1151134,102909.75565759,0.541559500393067,0.539526381648675,974457,87831.1592595273
1159,12,prune,44,1000,92.7126087518407,1152134,103002.468266342,0.542029957785858,0.540012447308957,973457,87738.4466507755
1160,12,prune,45,1008,93.4404794775135,1153142,103095.90874582,0.542504178837791,0.540502328987033,972449,87645.006171298
1161,12,prune,46,1000,92.698148055652,1154142,103188.606893875,0.542974636230583,0.540988318834025,971449,87552.3080232423
1162,12,prune,47,1000,92.6870946299495,1155142,103281.293988505,0.543445093623373,0.541474250731071,970449,87459.6209286124
1163,12,prune,48,1000,92.6720152998013,1156142,103373.966003805,0.543915551016164,0.541960103571507,969449,87366.9489133126
1164,12,prune,49,1000,92.4268440008003,1157142,103466.392847806,0.544386008408956,0.542444671049025,968449,87274.5220693118
1165,12,prune,50,1000,92.3701273377738,1158142,103558.762975144,0.544856465801746,0.542928941177318,967449,87182.151941974
1166,12,prune,51,1000,92.2152698443035,1159142,103650.978244988,0.545326923194538,0.543412399432116,966449,87089.9366721297
1167,12,prune,52,1000,91.9686657036556,1160142,103742.946910692,0.545797380587328,0.543894564812017,965449,86997.968006426
1168,12,prune,53,1000,91.1564589627897,1161142,103834.103369654,0.546267837980119,0.544372472024543,964449,86906.8115474632
1169,12,prune,54,1000,90.414833528976,1162142,103924.518203183,0.54673829537291,0.544846491107278,963449,86816.3967139343
1170,12,prune,55,1002,90.1871255661816,1163144,104014.70532875,0.547209693680487,0.545319316382366,962447,86726.2095883681
1171,12,prune,56,1017,91.3793294065033,1164161,104106.084658156,0.547688148848955,0.545798392040811,961430,86634.8302589616
1172,12,prune,57,1000,89.7099571602213,1165161,104195.794615316,0.548158606241746,0.54626871565858,960430,86545.1203018014
1173,12,prune,58,1000,89.7168812220854,1166161,104285.511496538,0.548629063634538,0.546739075577221,959430,86455.4034205793
1174,12,prune,59,1003,89.9973669522794,1167164,104375.508863491,0.549100932399507,0.547210906002232,958427,86365.406053627
1175,12,prune,60,1000,89.7301652679302,1168164,104465.239028759,0.549571389792298,0.547681335565323,957427,86275.6758883591
1176,12,prune,61,1000,89.7762305004076,1169164,104555.015259259,0.550041847185089,0.548152006635237,956427,86185.8996578587
1177,12,prune,62,1000,89.8079707478802,1170164,104644.823230007,0.55051230457788,0.54862284411018,955427,86096.0916871108
1178,12,prune,63,1000,89.9124148742749,1171164,104734.735644881,0.550982761970671,0.549094229155771,954427,86006.1792722365
1179,12,prune,64,1000,89.9910802075226,1172164,104824.726725089,0.551453219363462,0.549566026621179,953427,85916.188192029
1180,12,prune,65,1000,89.913412440842,1173164,104914.640137529,0.551923676756253,0.550037416896726,952427,85826.2747795881
1181,12,prune,66,1000,89.8865370115707,1174164,105004.526674541,0.552394134149044,0.550508666272092,951427,85736.3882425766
1182,12,prune,67,1000,90.4249921286117,1175164,105094.95166667,0.552864591541835,0.550982738613456,950427,85645.963250448
1183,12,prune,68,1000,90.7582656031819,1176164,105185.709932273,0.553335048934626,0.551458558212217,949427,85555.2049848448
1184,12,prune,69,1000,91.2540588934907,1177164,105276.963991166,0.553805506327417,0.551936977113233,948427,85463.9509259513
1185,12,prune,70,1024,93.723901026634,1178188,105370.687892193,0.554287254697635,0.552428344689337,947403,85370.2270249247
1186,12,prune,71,1011,92.359623755391,1179199,105463.047515948,0.554762887121746,0.552912559750356,946392,85277.8674011693
1187,12,prune,72,1000,90.5785534988926,1180199,105553.626069447,0.555233344514537,0.553387437170013,945392,85187.2888476704
1188,12,prune,73,1000,90.3574441814282,1181199,105643.983513629,0.555703801907328,0.553861155376831,944392,85096.9314034889
1189,12,prune,74,1027,92.9652479416291,1182226,105736.94876157,0.556186961649725,0.554348545552044,943365,85003.9661555473
1190,12,prune,75,1000,90.1845768539381,1183226,105827.133338424,0.556657419042516,0.554821357464963,942365,84913.7815786934
1191,12,prune,76,1003,90.3163291238306,1184229,105917.449667548,0.557129287807485,0.555294860117308,941362,84823.4652495695
1192,12,prune,77,1009,90.422540229155,1185238,106007.872207777,0.557603979316811,0.555768919604064,940353,84733.0427093404
1193,12,prune,78,1061,94.7655720206635,1186299,106102.637779798,0.558103134610562,0.556265748362917,939292,84638.2771373197
1194,12,prune,79,1018,91.4612671261841,1187317,106194.099046924,0.558582060236424,0.556745253597365,938274,84546.8158701935
1195,12,prune,80,1009,90.8899222660477,1188326,106284.98896919,0.55905675174575,0.557221763434311,937265,84455.9259479275
1196,12,prune,81,1011,90.5210160591922,1189337,106375.509985249,0.559532384169862,0.557696339201647,936254,84365.4049318683
1197,12,prune,82,1007,90.4311718935867,1190344,106465.941157143,0.560006134764402,0.558170443941749,935247,84274.9737599747
1198,12,prune,83,1001,90.0324974339939,1191345,106555.973654577,0.560477062614586,0.558642458545816,934246,84184.9412625407
1199,12,prune,84,1000,89.9190619538516,1192345,106645.892716531,0.560947520007377,0.559113878440142,933246,84095.0222005869
1200,12,prune,85,1000,90.3194537251734,1193345,106736.212170256,0.561417977400168,0.559587397473876,932246,84004.7027468617
1201,12,prune,86,1013,91.5351352050403,1194358,106827.747305461,0.561894550739065,0.56006728997751,931233,83913.1676116567
1202,12,prune,87,1004,90.8266857105135,1195362,106918.573991171,0.562366889961427,0.560543468283303,930229,83822.3409259461
1203,12,prune,88,1000,90.2456488623655,1196362,107008.819640034,0.562837347354218,0.561016600379275,929229,83732.0952770838
1204,12,prune,89,1000,90.6910464723243,1197362,107099.510686506,0.563307804747009,0.56149206756738,928229,83641.4042306114
1205,12,prune,90,1000,90.9391336212297,1198362,107190.449820127,0.5637782621398,0.56196883540537,927229,83550.4650969902
1206,12,prune,91,1016,92.5942371049588,1199378,107283.044057232,0.564256246850876,0.562454280477001,926213,83457.8708598853
1207,12,prune,92,1002,90.8694576301145,1200380,107373.913514862,0.564727645158452,0.562930683023721,925211,83367.0014022551
1208,12,prune,93,1014,91.6192700737329,1201394,107465.532784936,0.565204688954743,0.56341101662238,924197,83275.3821321814
1209,12,prune,94,1000,90.5590762876778,1202394,107556.091861224,0.565675146347533,0.563885791928596,923197,83184.8230558937
1210,12,prune,95,1033,94.0962849125452,1203427,107650.188146136,0.566161128834287,0.564379111806785,922164,83090.7267709812
1211,12,prune,96,1001,91.4351803583385,1204428,107741.623326495,0.56663205668447,0.564858480275779,921163,82999.2915906229
1212,12,prune,97,1000,91.3755722588185,1205428,107832.998898754,0.567102514077261,0.565337536236576,920163,82907.916018364
1213,12,prune,98,1000,91.4755628224664,1206428,107924.474461576,0.567572971470052,0.565817116419266,919163,82816.4404555416
1214,12,prune,99,1000,90.2363653252054,1207428,108014.710826901,0.568043428862843,0.566290199844311,918163,82726.2040902164
1215,12,prune,100,1000,89.7132173839872,1208428,108104.424044285,0.568513886255634,0.566760540554499,917163,82636.4908728324
1216,12,fragmentation,,1,0.0894609024389982,1208429,108104.513505188,0.568514356713027,0.566761009572394,917162,82636.4014119299
1217,12,distance,,9,0.822400579571188,1208438,108105.335905767,0.568518590829562,0.566765321183146,917153,82635.5790113504
1218,13,prune,1,1028,92.2492824669197,1209466,108197.585188234,0.569002221029351,0.567248957756384,916125,82543.3297288834
1219,13,prune,2,1044,93.6458776368719,1210510,108291.231065871,0.569493378547425,0.567739916278197,915081,82449.6838512466
1220,13,prune,3,1004,89.3268563652278,1211514,108380.557922236,0.569965717769787,0.568208231408194,914077,82360.3569948813
1221,13,prune,4,1000,88.2753657506305,1212514,108468.833287987,0.570436175162578,0.568671033873984,913077,82272.0816291307
1222,13,prune,5,1000,88.7571202872462,1213514,108557.590408274,0.570906632555369,0.569136362040863,912077,82183.3245088435
1223,13,prune,6,1000,89.6789148916461,1214514,108647.269323166,0.57137708994816,0.569606522912906,911077,82093.6455939518
1224,13,prune,7,1011,90.7409333864764,1215525,108738.010256552,0.571852722372272,0.570082251643818,910066,82002.9046605654
1225,13,prune,8,1026,91.9498071778749,1216551,108829.96006373,0.572335411657276,0.570564318153868,909040,81910.9548533875
1226,13,prune,9,1020,91.4073182114951,1217571,108921.367381942,0.572815278197922,0.571043540549604,908020,81819.547535176
1227,13,prune,10,1002,89.7386723364663,1218573,109011.106054278,0.573286676505499,0.571514014712819,907018,81729.8088628395
1228,13,prune,11,1000,89.1483437330101,1219573,109100.254398011,0.57375713389829,0.571981393952201,906018,81640.6605191065
1229,13,prune,12,1000,89.731609569373,1220573,109189.98600758,0.574227591291081,0.57245183108735,905018,81550.9289095371
1230,13,prune,13,1000,90.3274179742984,1221573,109280.313425555,0.574698048683872,0.572925391875362,904018,81460.6014915628
1231,13,prune,14,1001,90.6181209167191,1222574,109370.931546471,0.575168976534056,0.573400476735662,903017,81369.9833706461
1232,13,prune,15,1009,91.5926873347721,1223583,109462.524233806,0.575643668043382,0.573880670968632,902008,81278.3906833113
1233,13,prune,16,1013,92.3469058129461,1224596,109554.871139619,0.576120241382279,0.574364819353121,900995,81186.0437774984
1234,13,prune,17,1000,91.6891853796401,1225596,109646.560324999,0.57659069877507,0.574845519497709,899995,81094.3545921188
1235,13,prune,18,1000,90.4356799039764,1226596,109736.996004903,0.577061156167861,0.575319647872019,898995,81003.9189122148
1236,13,prune,19,1000,91.2471912372741,1227596,109828.24319614,0.577531613560652,0.57579803076788,897995,80912.6717209775
1237,13,prune,20,1008,92.0355314088608,1228604,109920.278727549,0.578005834612585,0.576280546705527,896987,80820.6361895686
1238,13,prune,21,1000,91.9368294782097,1229604,110012.215557027,0.578476292005376,0.576762545177214,895987,80728.6993600904
1239,13,prune,22,1000,91.7637744740325,1230604,110103.979331501,0.578946749398167,0.577243636371067,894987,80636.9355856164
1240,13,prune,23,1000,91.9941144015766,1231604,110195.973445903,0.579417206790958,0.577725935171204,893987,80544.9414712148
1241,13,prune,24,1000,91.7029174770704,1232604,110287.67636338,0.579887664183749,0.578206707309247,892987,80453.2385537378
1242,13,prune,25,1000,92.0388549689698,1233604,110379.715218349,0.58035812157654,0.578689240671368,891987,80361.1996987688
1243,13,prune,26,1008,92.1507405564837,1234612,110471.865958905,0.580832342628474,0.579172360617587,890979,80269.0489582123
1244,13,prune,27,1000,91.7418079200774,1235612,110563.607766825,0.581302800021265,0.579653336647087,889979,80177.3071502922
1245,13,prune,28,1007,92.6034147550607,1236619,110656.21118158,0.581776550615805,0.58013882983451,888972,80084.7037355372
1246,13,prune,29,1003,92.1572353744872,1237622,110748.368416955,0.582248419380775,0.5806219838312,887969,79992.5465001627
1247,13,prune,30,1002,90.4219192567278,1238624,110838.790336212,0.582719817688351,0.581096040062376,886967,79902.1245809059
1248,13,prune,31,1000,91.1677834222923,1239624,110929.958119634,0.583190275081142,0.581574006645801,885967,79810.9567974836
1249,13,prune,32,1000,91.3771064444636,1240624,111021.335226078,0.583660732473933,0.582053070649894,884967,79719.5796910392
1250,13,prune,33,1000,91.7208128510048,1241624,111113.056038929,0.584131189866724,0.582533936608258,883967,79627.8588781882
1251,13,prune,34,1000,92.1220908741579,1242624,111205.178129804,0.584601647259515,0.583016906352396,882967,79535.736787314
1252,13,prune,35,1000,92.092094155229,1243624,111297.270223959,0.585072104652306,0.583499718832326,881967,79443.6446931588
1253,13,prune,36,1000,92.0723783405218,1244624,111389.342602299,0.585542562045097,0.583982427947885,880967,79351.5723148183
1254,13,prune,37,1000,92.1013491956466,1245624,111481.443951495,0.586013019437888,0.584465288949342,879967,79259.4709656226
1255,13,prune,38,1000,91.8884231122978,1246624,111573.332374607,0.586483476830679,0.584947033640313,878967,79167.5825425103
1256,13,prune,39,1000,92.1996842526009,1247624,111665.53205886,0.58695393422347,0.585430410184316,877967,79075.3828582577
1257,13,prune,40,1000,92.0802385902603,1248624,111757.61229745,0.587424391616261,0.585913160508913,876967,78983.3026196675
1258,13,prune,41,1000,91.4425345378641,1249624,111849.054831988,0.587894849009052,0.586392567533765,875967,78891.8600851296
1259,13,prune,42,1000,90.6212649110547,1250624,111939.676096899,0.588365306401843,0.586867668877126,874967,78801.2388202185
1260,13,prune,43,1001,89.7147949925749,1251625,112029.390891892,0.588836234252027,0.587338017858264,873966,78711.524025226
1261,13,prune,44,1000,89.5486589035593,1252625,112118.939550795,0.589306691644818,0.587807495835459,872966,78621.9753663224
1262,13,prune,45,1003,89.6835295260414,1253628,112208.623080321,0.589778560409787,0.588277680900708,871963,78532.2918367964
1263,13,prune,46,1000,89.5857353169978,1254628,112298.208815638,0.590249017802578,0.588747353258922,870963,78442.7061014794
1264,13,prune,47,1000,90.690910119404,1255628,112388.899725758,0.590719475195369,0.589222819732168,869963,78352.01519136
1265,13,prune,48,1027,92.8235247067889,1256655,112481.723250464,0.591202634937766,0.589709466893042,868936,78259.1916666532
1266,13,prune,49,1000,90.2900222474627,1257655,112572.013272712,0.591673092330557,0.590182831625966,867936,78168.9016444057
1267,13,prune,50,1005,90.6561554969326,1258660,112662.669428209,0.592145902010311,0.590658115890678,866931,78078.2454889088
1268,13,prune,51,1000,90.586011687466,1259660,112753.255439896,0.592616359403103,0.591133032411482,865931,77987.6594772213
1269,13,prune,52,1002,90.8852925007952,1260662,112844.140732397,0.593087757710679,0.591609517975895,864929,77896.7741847205
1270,13,prune,53,1007,90.6660259180962,1261669,112934.806758315,0.59356150830522,0.592084853988399,863922,77806.1081588024
1271,13,prune,54,1024,91.6483569390205,1262693,113026.455115254,0.594043256675438,0.592565340081164,862898,77714.4598018634
1272,13,prune,55,1006,89.7349122417159,1263699,113116.190027496,0.594516536812585,0.593035794531279,861892,77624.7248896217
1273,13,prune,56,1000,90.4207561025403,1264699,113206.610783598,0.594986994205376,0.593509844664371,860892,77534.3041335192
1274,13,prune,57,1000,90.5796912175017,1265699,113297.190474816,0.595457451598167,0.593984728048761,859892,77443.7244423017
1275,13,prune,58,1000,91.196925986351,1266699,113388.387400802,0.595927908990958,0.594462847418305,858892,77352.5275163153
1276,13,prune,59,1011,92.5611734582053,1267710,113480.94857426,0.59640354141507,0.594948119146704,857881,77259.9663428571
1277,13,prune,60,1000,91.0598612678196,1268710,113572.008435528,0.596873998807861,0.595425519925175,856881,77168.9064815893
1278,13,prune,61,1000,90.6342756272371,1269710,113662.642711156,0.597344456200652,0.595900689479996,855881,77078.272205962
1279,13,prune,62,1006,90.8792401586958,1270716,113753.521951314,0.5978177363378,0.596377143313711,854875,76987.3929658033
1280,13,prune,63,1002,90.1822421294312,1271718,113843.704193444,0.598289134645376,0.596849942986338,853873,76897.2107236739
1281,13,prune,64,1002,90.650748829667,1272720,113934.354942273,0.598760532952953,0.597325198905442,852871,76806.5599748442
1282,13,prune,65,1000,90.325661550062,1273720,114024.680603823,0.599230990345744,0.597798750485025,851871,76716.2343132942
1283,13,prune,66,1025,91.9137254961231,1274745,114116.59432932,0.599713209173355,0.59828062782915,850846,76624.3205877981
1284,13,prune,67,1000,89.8815694017537,1275745,114206.475898721,0.600183666566146,0.598751851160761,849846,76534.4390183963
1285,13,prune,68,1000,90.0606887114734,1276745,114296.536587433,0.600654123958937,0.599224013563623,848846,76444.3783296848
1286,13,prune,69,1000,90.1861297725425,1277745,114386.722717205,0.601124581351728,0.59969683361805,847846,76354.1921999123
1287,13,prune,70,1000,90.2663227112425,1278745,114476.989039917,0.601595038744519,0.600170074101092,846846,76263.925877201
1288,13,prune,71,1000,90.0347158102136,1279745,114567.023755727,0.60206549613731,0.60064210033547,845846,76173.8911613908
1289,13,prune,72,1000,89.3762714467573,1280745,114656.400027174,0.602535953530101,0.601110674534591,844846,76084.5148899441
1290,13,prune,73,1000,89.6633645974345,1281745,114746.063391771,0.603006410922892,0.601580753880893,843846,75994.8515253466
1291,13,prune,74,1008,89.98284210412,1282753,114836.046233875,0.603480631974825,0.602052508156284,842838,75904.8686832425
1292,13,prune,75,1025,92.3426796829687,1283778,114928.388913558,0.603962850802436,0.602536634384383,841813,75812.5260035595
1293,13,prune,76,1018,92.8014188077531,1284796,115021.190332366,0.604441776428297,0.603023165650358,840795,75719.7245847518
1294,13,prune,77,1000,90.8199691044099,1285796,115112.01030147,0.604912233821088,0.603499308742908,839795,75628.9046156474
1295,13,prune,78,1000,90.9927620122161,1286796,115203.003063482,0.605382691213879,0.603976357739195,838795,75537.9118536352
1296,13,prune,79,1000,88.6747540553846,1287796,115291.677817538,0.60585314860667,0.604441254083506,837795,75449.2370995798
1297,13,prune,80,1000,91.3489290783989,1288796,115383.026746616,0.606323605999461,0.604920170361736,836795,75357.8881705014
1298,13,prune,81,1000,88.4804272624713,1289796,115471.507173879,0.606794063392252,0.605384047906315,835795,75269.4077432389
1299,13,prune,82,1000,91.5567256562885,1290796,115563.063899535,0.607264520785043,0.605864053602503,834795,75177.8510175826
1300,13,prune,83,1000,89.5960723409794,1291796,115652.659971876,0.607734978177834,0.606333780154774,833795,75088.2549452417
1301,13,prune,84,1000,88.9476070862671,1292796,115741.607578962,0.608205435570625,0.606800106989396,832795,74999.3073381554
1302,13,prune,85,1000,89.6645262904053,1293796,115831.272105253,0.608675892963416,0.607270192426122,831795,74909.642811865
1303,13,prune,86,1000,88.856934158349,1294796,115920.129039411,0.609146350356207,0.607736043888547,830795,74820.7858777066
1304,13,prune,87,1000,90.6507528508526,1295796,116010.779792262,0.609616807748998,0.608211299828733,829795,74730.1351248558
1305,13,prune,88,1019,89.5467312747377,1296815,116100.326523537,0.610096203832252,0.608680767699922,828776,74640.588393581
1306,13,prune,89,1000,89.4719448092893,1297815,116189.798468346,0.610566661225043,0.609149843487086,827776,74551.1164487718
1307,13,prune,90,1000,88.8916994088848,1298815,116278.690167755,0.611037118617834,0.609615877213765,826776,74462.2247493629
1308,13,prune,91,1000,88.1081395450484,1299815,116366.7983073,0.611507576010625,0.610077802960443,825776,74374.1166098178
1309,13,prune,92,1000,87.5043899443431,1300815,116454.302697244,0.611978033403416,0.610536563420842,824776,74286.6122198735
1310,13,prune,93,1000,91.1108750627221,1301815,116545.413572307,0.612448490796207,0.611014231650033,823776,74195.5013448108
1311,13,prune,94,1000,88.4814640215806,1302815,116633.895036328,0.612918948188998,0.611478114630042,822776,74107.0198807892
1312,13,prune,95,1000,88.9857838861268,1303815,116722.880820215,0.613389405581789,0.611944641614695,821776,74018.034096903
1313,13,prune,96,1000,90.1122527075698,1304815,116812.993072922,0.61385986297458,0.612417074352824,820776,73927.9218441955
1314,13,prune,97,1000,89.1119818699261,1305815,116902.105054792,0.614330320367371,0.61288426295737,819776,73838.8098623256
1315,13,prune,98,1001,88.662809817388,1306816,116990.767864609,0.614801248217555,0.613349096681461,818775,73750.1470525082
1316,13,prune,99,1005,89.7167134035756,1307821,117080.484578013,0.61527405789731,0.613819455720278,817770,73660.4303391046
1317,13,prune,100,1000,89.1374819161066,1308821,117169.622059929,0.615744515290101,0.614286778014265,816770,73571.2928571885
1318,13,distance,,1,0.0919175506103039,1308822,117169.71397748,0.615744985747493,0.614287259911663,816769,73571.2009396379
1319,14,prune,1,1007,91.0339759748263,1309829,117260.747953455,0.616218736342034,0.614764524980955,815762,73480.1669636631
1320,14,prune,2,1000,91.2047688284742,1310829,117351.952722283,0.616689193734825,0.615242685468274,814762,73388.9621948346
1321,14,prune,3,1000,91.464635869361,1311829,117443.417358152,0.617159651127616,0.615722208364078,813762,73297.4975589652
1322,14,prune,4,1000,91.5228148598869,1312829,117534.940173012,0.617630108520407,0.616202036275671,812762,73205.9747441053
1323,14,prune,5,1005,91.9874073382011,1313834,117626.92758035,0.618102918200162,0.616684299912595,811757,73113.9873367671
1324,14,prune,6,1013,92.8048315130764,1314847,117719.732411864,0.618579491539059,0.617170849070406,810744,73021.182505254
1325,14,prune,7,1010,92.5828405576925,1315857,117812.315252421,0.619054653505778,0.617656234393203,809734,72928.5996646964
1326,14,prune,8,1000,91.6666341758038,1316857,117903.981886597,0.619525110898569,0.618136816308288,808734,72836.9330305205
1327,14,prune,9,1000,91.6602965530764,1317857,117995.64218315,0.61999556829136,0.618617364997031,807734,72745.2727339675
1328,14,prune,10,1010,92.5542775776406,1318867,118088.196460728,0.620470730258079,0.619102600572302,806724,72652.7184563898
1329,14,prune,11,1000,91.7057226114479,1319867,118179.902183339,0.62094118765087,0.619583387416862,805724,72561.0127337784
1330,14,prune,12,1000,91.7614000212859,1320867,118271.663583361,0.621411645043661,0.620064466162139,804724,72469.2513337571
1331,14,prune,13,1004,92.1380816224943,1321871,118363.801664983,0.621883984266023,0.620547519741192,803720,72377.1132521346
1332,14,prune,14,1000,91.7206473008485,1322871,118455.522312284,0.622354441658814,0.621028384831624,802720,72285.3926048338
1333,14,prune,15,1000,91.6421344788852,1323871,118547.164446763,0.622824899051605,0.621508838301813,801720,72193.7504703549
1334,14,prune,16,1008,92.3300328373455,1324879,118639.4944796,0.623299120103538,0.621992898226122,800712,72101.4204375175
1335,14,prune,17,1032,94.3274631020243,1325911,118733.821942702,0.623784632132899,0.622487430105362,799680,72007.0929744155
1336,14,prune,18,1000,90.8959761920137,1326911,118824.717918894,0.62425508952569,0.622963971681308,798680,71916.1969982235
1337,14,prune,19,1000,91.0394603039854,1327911,118915.757379198,0.624725546918481,0.623441265503368,797680,71825.1575379195
1338,14,prune,20,1000,91.3073214546016,1328911,119007.064700653,0.625196004311272,0.623919963644741,796680,71733.8502164649
1339,14,prune,21,1000,91.4589430531137,1329911,119098.523643706,0.625666461704063,0.62439945669474,795680,71642.3912734118
1340,14,prune,22,1000,91.6013739907868,1330911,119190.125017697,0.626136919096854,0.624879696469361,794680,71550.789899421
1341,14,prune,23,1000,91.6639397972345,1331911,119281.788957494,0.626607376489645,0.62536026425859,793680,71459.1259596238
1342,14,prune,24,1000,91.633460755106,1332911,119373.422418249,0.627077833882436,0.625840672254928,792680,71367.4924988687
1343,14,prune,25,1010,92.5159248010584,1333921,119465.93834305,0.627552995849154,0.626325706757574,791670,71274.9765740676
1344,14,prune,26,1007,92.2092268148435,1334928,119558.147569865,0.628026746443695,0.626809133330499,790663,71182.7673472528
1345,14,prune,27,1000,91.5580335648506,1335928,119649.70560343,0.628497203836486,0.627289145883676,789663,71091.2093136879
1346,14,prune,28,1000,91.5438444949308,1336928,119741.249447925,0.628967661229277,0.627769084047624,788663,70999.665469193
1347,14,prune,29,1000,91.5261820649254,1337928,119832.77562999,0.629438118622068,0.628248929612508,787663,70908.139287128
1348,14,prune,30,1000,91.5182072507829,1338928,119924.29383724,0.629908576014859,0.628728733367725,786663,70816.6210798773
1349,14,prune,31,1000,91.4882008107713,1339928,120015.782038051,0.63037903340765,0.629208379807769,785663,70725.1328790665
1350,14,prune,32,1000,91.4592031407663,1340928,120107.241241192,0.630849490800441,0.629687874221333,784663,70633.6736759257
1351,14,prune,33,1000,91.4912903706386,1341928,120198.732531563,0.631319948193232,0.630167536859055,783663,70542.1823855551
1352,14,prune,34,1000,91.5106237802028,1342928,120290.243155343,0.631790405586023,0.630647300856307,782663,70450.6717617749
1353,14,prune,35,1000,90.7021826683535,1343928,120380.945338011,0.632260862978814,0.6311228264283,781663,70359.9695791065
1354,14,prune,36,1000,90.3791834891121,1344928,120471.3245215,0.632731320371605,0.631596658608083,780663,70269.5903956174
1355,14,prune,37,1000,90.4880487282446,1345928,120561.812570228,0.633201777764396,0.632071061537143,779663,70179.1023468892
1356,14,prune,38,1000,90.502553049664,1346928,120652.315123278,0.633672235157187,0.632545540508207,778663,70088.5997938395
1357,14,prune,39,1009,90.9893105203305,1347937,120743.304433798,0.634146926666513,0.633022571409311,777654,69997.6104833192
1358,14,prune,40,1000,89.8903317567197,1348937,120833.194765555,0.634617384059304,0.63349384067944,776654,69907.7201515625
1359,14,prune,41,1000,89.3472551864954,1349937,120922.542020742,0.635087841452095,0.633962262754616,775654,69818.372896376
1360,14,prune,42,1001,89.0588636716576,1350938,121011.600884413,0.635558769302279,0.634429172875659,774653,69729.3140327043
1361,14,prune,43,1000,88.840367708257,1351938,121100.441252122,0.63602922669507,0.634894937484929,773653,69640.473664996
1362,14,prune,44,1001,89.165814617658,1352939,121189.607066739,0.636500154545254,0.635362408319157,772652,69551.3078503784
1363,14,prune,45,1005,89.2744564579193,1353944,121278.881523197,0.636972964225009,0.635830448731444,771647,69462.0333939205
1364,14,prune,46,1000,90.1978570323301,1354944,121369.079380229,0.6374434216178,0.636303330268536,770647,69371.8355368881
1365,14,prune,47,1000,91.0256475582876,1355944,121460.105027788,0.637913879010591,0.636780551674326,769647,69280.8098893299
1366,14,prune,48,1000,89.5980768042552,1356944,121549.703104592,0.638384336403381,0.637250288735423,768647,69191.2118125256
1367,14,prune,49,1000,89.3424766444738,1357944,121639.045581236,0.638854793796173,0.637718685758072,767647,69101.8693358811
1368,14,prune,50,1000,89.4987883816694,1358944,121728.544369618,0.639325251188963,0.6381879022784,766647,69012.3705474995
1369,14,prune,51,1000,89.9947428652411,1359944,121818.539112483,0.639795708581754,0.638659718946074,765647,68922.3758046342
1370,14,prune,52,1000,89.899118392986,1360944,121908.438230876,0.640266165974546,0.639131034282021,764647,68832.4766862412
1371,14,prune,53,1000,90.5853708211025,1361944,121999.023601697,0.640736623367336,0.639605947442947,763647,68741.8913154201
1372,14,prune,54,1000,90.7293295418172,1362944,122089.752931239,0.641207080760128,0.640081615338224,762647,68651.1619858783
1373,14,prune,55,1000,90.2235183465014,1363944,122179.976449586,0.641677538152918,0.640554631410238,761647,68560.9384675318
1374,14,prune,56,1000,90.7376123544456,1364944,122270.71406194,0.642147995545709,0.64103034272993,760647,68470.2008551774
1375,14,prune,57,1000,89.42291743222,1365944,122360.136979372,0.6426184529385,0.641499161480595,759647,68380.7779377451
1376,14,prune,58,1000,89.9250661846454,1366944,122450.062045557,0.643088910331291,0.641970612853384,758647,68290.8528715605
1377,14,prune,59,1000,90.414417220103,1367944,122540.476462777,0.643559367724082,0.64244462975353,757647,68200.4384543404
