method,stage,stage_order,x,scientificName,species,sp_persist
pipe,19,19,89.9412916219536,Tylas eduardi,Tylas_eduardi,1
pipe,19,19,89.9412916219536,Vanga curvirostris,Vanga_curvirostris,1
pipe,19,19,89.9412916219536,Varecia rubra,Varecia_rubra,1
pipe,19,19,89.9412916219536,Varecia variegata,Varecia_variegata,1
pipe,19,19,89.9412916219536,Xanthomixis cinereiceps,Xanthomixis_cinereiceps,1
pipe,19,19,89.9412916219536,Xanthomixis zosterops,Xanthomixis_zosterops,1
pipe,20,20,94.6576740304226,Accipiter henstii,Accipiter_henstii,0.309817268655279
pipe,20,20,94.6576740304226,Accipiter madagascariensis,Accipiter_madagascariensis,0.724859218501017
pipe,20,20,94.6576740304226,Acrocephalus newtoni,Acrocephalus_newtoni,1
pipe,20,20,94.6576740304226,Alectroenas madagascariensis,Alectroenas_madagascariensis,0.997162277488862
pipe,20,20,94.6576740304226,Apus balstoni,Apus_balstoni,0.999999690239678
pipe,20,20,94.6576740304226,Artamella viridis,Artamella_viridis,0.999999990356402
pipe,20,20,94.6576740304226,Asio madagascariensis,Asio_madagascariensis,0.793182794735468
pipe,20,20,94.6576740304226,Atelornis crossleyi,Atelornis_crossleyi,0.999194834199337
pipe,20,20,94.6576740304226,Atelornis pittoides,Atelornis_pittoides,0.999880604485344
pipe,20,20,94.6576740304226,Athene superciliaris,Athene_superciliaris,0.999291135166611
pipe,20,20,94.6576740304226,Aviceda madagascariensis,Aviceda_madagascariensis,0.815052213751518
pipe,20,20,94.6576740304226,Bernieria madagascariensis,Bernieria_madagascariensis,0.999999999430502
pipe,20,20,94.6576740304226,Brachypteracias leptosomus,Brachypteracias_leptosomus,0.999542458142192
pipe,20,20,94.6576740304226,Buteo brachypterus,Buteo_brachypterus,0.451589635281709
pipe,20,20,94.6576740304226,Calicalicus madagascariensis,Calicalicus_madagascariensis,0.99999999663144
pipe,20,20,94.6576740304226,Cheirogaleus major,Cheirogaleus_major,0.999999999999594
pipe,20,20,94.6576740304226,Cheirogaleus medius,Cheirogaleus_medius,1
pipe,20,20,94.6576740304226,Cinnyris notatus,Cinnyris_notatus,0.999999999985316
pipe,20,20,94.6576740304226,Coracopsis nigra,Coracopsis_nigra,0.99604276032456
pipe,20,20,94.6576740304226,Corythornis madagascariensis,Corythornis_madagascariensis,0.952154274106675
pipe,20,20,94.6576740304226,Coua coquereli,Coua_coquereli,0.993879053587599
pipe,20,20,94.6576740304226,Coua cristata,Coua_cristata,0.999999714469411
pipe,20,20,94.6576740304226,Coua cursor,Coua_cursor,0.984176796251288
pipe,20,20,94.6576740304226,Coua gigas,Coua_gigas,0.883366199707028
pipe,20,20,94.6576740304226,Coua serriana,Coua_serriana,0.975916404347404
pipe,20,20,94.6576740304226,Cryptoprocta ferox,Cryptoprocta_ferox,6.88338275267597e-15
pipe,20,20,94.6576740304226,Cyanolanius madagascarinus,Cyanolanius_madagascarinus,0.999999999968237
pipe,20,20,94.6576740304226,Echinops telfairi,Echinops_telfairi,0.999999841186304
pipe,20,20,94.6576740304226,Eliurus majori,Eliurus_majori,0.999999999999994
pipe,20,20,94.6576740304226,Eliurus minor,Eliurus_minor,1
pipe,20,20,94.6576740304226,Eliurus myoxinus,Eliurus_myoxinus,1
pipe,20,20,94.6576740304226,Eliurus tanala,Eliurus_tanala,1
pipe,20,20,94.6576740304226,Eliurus webbi,Eliurus_webbi,1
pipe,20,20,94.6576740304226,Eremopterix hova,Eremopterix_hova,0.999991898058367
pipe,20,20,94.6576740304226,Eulemur albifrons,Eulemur_albifrons,1
pipe,20,20,94.6576740304226,Eulemur cinereiceps,Eulemur_cinereiceps,0.999999999954103
pipe,20,20,94.6576740304226,Eulemur collaris,Eulemur_collaris,0.999999997941971
pipe,20,20,94.6576740304226,Eulemur coronatus,Eulemur_coronatus,1
pipe,20,20,94.6576740304226,Eulemur fulvus,Eulemur_fulvus,0.999999999983892
pipe,20,20,94.6576740304226,Eulemur rubriventer,Eulemur_rubriventer,0.9999999999985
pipe,20,20,94.6576740304226,Eulemur rufus,Eulemur_rufus,0.999999999506388
pipe,20,20,94.6576740304226,Eulemur sanfordi,Eulemur_sanfordi,0.999999999999816
pipe,20,20,94.6576740304226,Fossa fossana,Fossa_fossana,0.254291723548513
pipe,20,20,94.6576740304226,Foudia madagascariensis,Foudia_madagascariensis,0.999999999988007
pipe,20,20,94.6576740304226,Foudia omissa,Foudia_omissa,0.99999999940592
pipe,20,20,94.6576740304226,Gactornis enarratus,Gactornis_enarratus,0.999999341828457
pipe,20,20,94.6576740304226,Galidia elegans,Galidia_elegans,0.391283320726874
pipe,20,20,94.6576740304226,Gymnuromys roberti,Gymnuromys_roberti,1
pipe,20,20,94.6576740304226,Hapalemur alaotrensis,Hapalemur_alaotrensis,0.998528533865008
pipe,20,20,94.6576740304226,Hapalemur griseus,Hapalemur_griseus,0.999999999789409
pipe,20,20,94.6576740304226,Hartlaubius auratus,Hartlaubius_auratus,0.999999623784329
pipe,20,20,94.6576740304226,Hemicentetes semispinosus,Hemicentetes_semispinosus,0.999999998967305
pipe,20,20,94.6576740304226,Hypositta corallirostris,Hypositta_corallirostris,0.99998356511366
pipe,20,20,94.6576740304226,Indri indri,Indri_indri,0.999936753977212
pipe,20,20,94.6576740304226,Lepidopygia nana,Lepidopygia_nana,0.999999249188336
pipe,20,20,94.6576740304226,Lepilemur edwardsi,Lepilemur_edwardsi,0.999684719331287
pipe,20,20,94.6576740304226,Lepilemur leucopus,Lepilemur_leucopus,0.955423950976143
pipe,20,20,94.6576740304226,Lepilemur mustelinus,Lepilemur_mustelinus,0.999999999999979
pipe,20,20,94.6576740304226,Lepilemur ruficaudatus,Lepilemur_ruficaudatus,0.89943858362967
pipe,20,20,94.6576740304226,Leptopterus chabert,Leptopterus_chabert,0.999999999999901
pipe,20,20,94.6576740304226,Lophotibis cristata,Lophotibis_cristata,0.998307903728179
pipe,20,20,94.6576740304226,Mentocrex kioloides,Mentocrex_kioloides,0.991141784118763
pipe,20,20,94.6576740304226,Microcebus murinus,Microcebus_murinus,1
pipe,20,20,94.6576740304226,Microcebus rufus,Microcebus_rufus,0.999999999999991
pipe,20,20,94.6576740304226,Microgale brevicaudata,Microgale_brevicaudata,0.999999999997753
pipe,20,20,94.6576740304226,Microgale cowani,Microgale_cowani,0.99999999792591
pipe,20,20,94.6576740304226,Microgale gymnorhyncha,Microgale_gymnorhyncha,0.999999987510225
pipe,20,20,94.6576740304226,Microgale longicaudata,Microgale_longicaudata,0.999999999570763
pipe,20,20,94.6576740304226,Microgale parvula,Microgale_parvula,0.999999960037477
pipe,20,20,94.6576740304226,Microgale principula,Microgale_principula,0.999999999882373
pipe,20,20,94.6576740304226,Microgale soricoides,Microgale_soricoides,0.999999999343597
pipe,20,20,94.6576740304226,Microgale taiva,Microgale_taiva,0.999999999989448
pipe,20,20,94.6576740304226,Monticola sharpei,Monticola_sharpei,0.999999886780962
pipe,20,20,94.6576740304226,Motacilla flaviventris,Motacilla_flaviventris,0.99908649264823
pipe,20,20,94.6576740304226,Mystacornis crossleyi,Mystacornis_crossleyi,0.999999999986163
pipe,20,20,94.6576740304226,Neodrepanis coruscans,Neodrepanis_coruscans,0.999995827377862
pipe,20,20,94.6576740304226,Neomixis striatigula,Neomixis_striatigula,0.99999999999984
pipe,20,20,94.6576740304226,Neomixis viridis,Neomixis_viridis,0.999999999999775
pipe,20,20,94.6576740304226,Nesogale dobsoni,Nesogale_dobsoni,0.999999999811174
pipe,20,20,94.6576740304226,Nesogale talazaci,Nesogale_talazaci,0.999999999863003
pipe,20,20,94.6576740304226,Nesomys rufus,Nesomys_rufus,0.999999999997786
pipe,20,20,94.6576740304226,Newtonia amphichroa,Newtonia_amphichroa,0.999999999988258
pipe,20,20,94.6576740304226,Newtonia brunneicauda,Newtonia_brunneicauda,1
pipe,20,20,94.6576740304226,Oryzorictes hova,Oryzorictes_hova,0.999999999749825
pipe,20,20,94.6576740304226,Otus rutilus,Otus_rutilus,0.99999598414233
pipe,20,20,94.6576740304226,Oxylabes madagascariensis,Oxylabes_madagascariensis,0.999999999999984
pipe,20,20,94.6576740304226,Philepitta castanea,Philepitta_castanea,0.999976431866417
pipe,20,20,94.6576740304226,Ploceus nelicourvi,Ploceus_nelicourvi,0.999999618009685
pipe,20,20,94.6576740304226,Polyboroides radiatus,Polyboroides_radiatus,0.968602244448287
pipe,20,20,94.6576740304226,Pseudobias wardi,Pseudobias_wardi,1
pipe,20,20,94.6576740304226,Pterocles personatus,Pterocles_personatus,0.638986255379481
pipe,20,20,94.6576740304226,Randia pseudozosterops,Randia_pseudozosterops,0.999999999506857
pipe,20,20,94.6576740304226,Sarothrura insularis,Sarothrura_insularis,0.999874807050553
pipe,20,20,94.6576740304226,Setifer setosus,Setifer_setosus,0.999999999999443
pipe,20,20,94.6576740304226,Tenrec ecaudatus,Tenrec_ecaudatus,0.999999999957435
pipe,20,20,94.6576740304226,Treron australis,Treron_australis,0.998767095313159
pipe,20,20,94.6576740304226,Turnix nigricollis,Turnix_nigricollis,0.999999528958834
pipe,20,20,94.6576740304226,Tylas eduardi,Tylas_eduardi,0.999999456600057
pipe,20,20,94.6576740304226,Vanga curvirostris,Vanga_curvirostris,0.999999966456429
pipe,20,20,94.6576740304226,Varecia rubra,Varecia_rubra,0.999998699968904
pipe,20,20,94.6576740304226,Varecia variegata,Varecia_variegata,0.999996127078722
pipe,20,20,94.6576740304226,Xanthomixis cinereiceps,Xanthomixis_cinereiceps,0.999999999999537
pipe,20,20,94.6576740304226,Xanthomixis zosterops,Xanthomixis_zosterops,0.999999999964318
pipe,21,21,99.3770203204662,Accipiter henstii,Accipiter_henstii,0
pipe,21,21,99.3770203204662,Accipiter madagascariensis,Accipiter_madagascariensis,0
pipe,21,21,99.3770203204662,Acrocephalus newtoni,Acrocephalus_newtoni,0.9999999219202
pipe,21,21,99.3770203204662,Alectroenas madagascariensis,Alectroenas_madagascariensis,0.771869285414867
pipe,21,21,99.3770203204662,Apus balstoni,Apus_balstoni,0.971412454276918
pipe,21,21,99.3770203204662,Artamella viridis,Artamella_viridis,0.999817145233929
pipe,21,21,99.3770203204662,Asio madagascariensis,Asio_madagascariensis,0.000431538755445215
pipe,21,21,99.3770203204662,Atelornis crossleyi,Atelornis_crossleyi,0.731976645009673
pipe,21,21,99.3770203204662,Atelornis pittoides,Atelornis_pittoides,0.845336417110717
pipe,21,21,99.3770203204662,Athene superciliaris,Athene_superciliaris,0.30777780942255
pipe,21,21,99.3770203204662,Aviceda madagascariensis,Aviceda_madagascariensis,0
pipe,21,21,99.3770203204662,Bernieria madagascariensis,Bernieria_madagascariensis,0.999981604019897
pipe,21,21,99.3770203204662,Brachypteracias leptosomus,Brachypteracias_leptosomus,0.775819160910799
pipe,21,21,99.3770203204662,Buteo brachypterus,Buteo_brachypterus,0
pipe,21,21,99.3770203204662,Calicalicus madagascariensis,Calicalicus_madagascariensis,0.999858506125164
pipe,21,21,99.3770203204662,Cheirogaleus major,Cheirogaleus_major,0.999998667996028
pipe,21,21,99.3770203204662,Cheirogaleus medius,Cheirogaleus_medius,0.999813403823359
pipe,21,21,99.3770203204662,Cinnyris notatus,Cinnyris_notatus,0.999999965036922
pipe,21,21,99.3770203204662,Coracopsis nigra,Coracopsis_nigra,0.572224609770026
pipe,21,21,99.3770203204662,Corythornis madagascariensis,Corythornis_madagascariensis,0.0380880634241644
pipe,21,21,99.3770203204662,Coua coquereli,Coua_coquereli,0
pipe,21,21,99.3770203204662,Coua cristata,Coua_cristata,0.993691316210885
pipe,21,21,99.3770203204662,Coua cursor,Coua_cursor,0.619504372585249
pipe,21,21,99.3770203204662,Coua gigas,Coua_gigas,0.124047691511377
pipe,21,21,99.3770203204662,Coua serriana,Coua_serriana,0.35604641607692
pipe,21,21,99.3770203204662,Cryptoprocta ferox,Cryptoprocta_ferox,0
pipe,21,21,99.3770203204662,Cyanolanius madagascarinus,Cyanolanius_madagascarinus,0.999994234520082
pipe,21,21,99.3770203204662,Echinops telfairi,Echinops_telfairi,0.991425614852059
pipe,21,21,99.3770203204662,Eliurus majori,Eliurus_majori,0.999998942851825
pipe,21,21,99.3770203204662,Eliurus minor,Eliurus_minor,0.999998585728249
pipe,21,21,99.3770203204662,Eliurus myoxinus,Eliurus_myoxinus,0.999999884060635
pipe,21,21,99.3770203204662,Eliurus tanala,Eliurus_tanala,0.999998959030313
pipe,21,21,99.3770203204662,Eliurus webbi,Eliurus_webbi,0.999998952151034
pipe,21,21,99.3770203204662,Eremopterix hova,Eremopterix_hova,0.993111269838593
pipe,21,21,99.3770203204662,Eulemur albifrons,Eulemur_albifrons,0.996164449084218
pipe,21,21,99.3770203204662,Eulemur cinereiceps,Eulemur_cinereiceps,0.99999516130718
pipe,21,21,99.3770203204662,Eulemur collaris,Eulemur_collaris,0.999825817135175
pipe,21,21,99.3770203204662,Eulemur coronatus,Eulemur_coronatus,0.985914656638649
pipe,21,21,99.3770203204662,Eulemur fulvus,Eulemur_fulvus,0.999998325463253
pipe,21,21,99.3770203204662,Eulemur rubriventer,Eulemur_rubriventer,0.999999955478871
pipe,21,21,99.3770203204662,Eulemur rufus,Eulemur_rufus,0.996944295429667
pipe,21,21,99.3770203204662,Eulemur sanfordi,Eulemur_sanfordi,0.999999987716825
pipe,21,21,99.3770203204662,Fossa fossana,Fossa_fossana,0
pipe,21,21,99.3770203204662,Foudia madagascariensis,Foudia_madagascariensis,0.99997886603873
pipe,21,21,99.3770203204662,Foudia omissa,Foudia_omissa,0.998958486704785
pipe,21,21,99.3770203204662,Gactornis enarratus,Gactornis_enarratus,0.9370754761909
pipe,21,21,99.3770203204662,Galidia elegans,Galidia_elegans,0
pipe,21,21,99.3770203204662,Gymnuromys roberti,Gymnuromys_roberti,0.999988846391047
pipe,21,21,99.3770203204662,Hapalemur alaotrensis,Hapalemur_alaotrensis,0.307198123200639
pipe,21,21,99.3770203204662,Hapalemur griseus,Hapalemur_griseus,0.999978293977608
pipe,21,21,99.3770203204662,Hartlaubius auratus,Hartlaubius_auratus,0.998590654694734
pipe,21,21,99.3770203204662,Hemicentetes semispinosus,Hemicentetes_semispinosus,0.99901975677621
pipe,21,21,99.3770203204662,Hypositta corallirostris,Hypositta_corallirostris,0.998720664241976
pipe,21,21,99.3770203204662,Indri indri,Indri_indri,0.636895586877771
pipe,21,21,99.3770203204662,Lepidopygia nana,Lepidopygia_nana,0.993093436364653
pipe,21,21,99.3770203204662,Lepilemur edwardsi,Lepilemur_edwardsi,0.719134609156037
pipe,21,21,99.3770203204662,Lepilemur leucopus,Lepilemur_leucopus,0.502938014627096
pipe,21,21,99.3770203204662,Lepilemur mustelinus,Lepilemur_mustelinus,0.999946822727424
pipe,21,21,99.3770203204662,Lepilemur ruficaudatus,Lepilemur_ruficaudatus,0.805513927138193
pipe,21,21,99.3770203204662,Leptopterus chabert,Leptopterus_chabert,0.999995046695465
pipe,21,21,99.3770203204662,Lophotibis cristata,Lophotibis_cristata,0.0642038974985774
pipe,21,21,99.3770203204662,Mentocrex kioloides,Mentocrex_kioloides,0.482419400314531
pipe,21,21,99.3770203204662,Microcebus murinus,Microcebus_murinus,0.999999928372424
pipe,21,21,99.3770203204662,Microcebus rufus,Microcebus_rufus,0.99999712558106
pipe,21,21,99.3770203204662,Microgale brevicaudata,Microgale_brevicaudata,0.947044712525271
pipe,21,21,99.3770203204662,Microgale cowani,Microgale_cowani,0.997922316553981
pipe,21,21,99.3770203204662,Microgale gymnorhyncha,Microgale_gymnorhyncha,0.922207157975325
pipe,21,21,99.3770203204662,Microgale longicaudata,Microgale_longicaudata,0.996540974238391
pipe,21,21,99.3770203204662,Microgale parvula,Microgale_parvula,0.993073776451252
pipe,21,21,99.3770203204662,Microgale principula,Microgale_principula,0.997386496053039
pipe,21,21,99.3770203204662,Microgale soricoides,Microgale_soricoides,0.98828787965682
pipe,21,21,99.3770203204662,Microgale taiva,Microgale_taiva,0.997610311959356
pipe,21,21,99.3770203204662,Monticola sharpei,Monticola_sharpei,0.999977151375123
pipe,21,21,99.3770203204662,Motacilla flaviventris,Motacilla_flaviventris,0.296874317479127
pipe,21,21,99.3770203204662,Mystacornis crossleyi,Mystacornis_crossleyi,0.99998689711827
pipe,21,21,99.3770203204662,Neodrepanis coruscans,Neodrepanis_coruscans,0.999705191179094
pipe,21,21,99.3770203204662,Neomixis striatigula,Neomixis_striatigula,0.999999999523063
pipe,21,21,99.3770203204662,Neomixis viridis,Neomixis_viridis,0.999999999707831
pipe,21,21,99.3770203204662,Nesogale dobsoni,Nesogale_dobsoni,0.998805054667948
pipe,21,21,99.3770203204662,Nesogale talazaci,Nesogale_talazaci,0.998995357205471
pipe,21,21,99.3770203204662,Nesomys rufus,Nesomys_rufus,0.999998669620555
pipe,21,21,99.3770203204662,Newtonia amphichroa,Newtonia_amphichroa,0.999997382516779
pipe,21,21,99.3770203204662,Newtonia brunneicauda,Newtonia_brunneicauda,1
pipe,21,21,99.3770203204662,Oryzorictes hova,Oryzorictes_hova,0.998787029886373
pipe,21,21,99.3770203204662,Otus rutilus,Otus_rutilus,0.918626093491475
pipe,21,21,99.3770203204662,Oxylabes madagascariensis,Oxylabes_madagascariensis,0.999998124694245
pipe,21,21,99.3770203204662,Philepitta castanea,Philepitta_castanea,0.95730784428907
pipe,21,21,99.3770203204662,Ploceus nelicourvi,Ploceus_nelicourvi,0.999992293442793
pipe,21,21,99.3770203204662,Polyboroides radiatus,Polyboroides_radiatus,0
pipe,21,21,99.3770203204662,Pseudobias wardi,Pseudobias_wardi,0.999997163586207
pipe,21,21,99.3770203204662,Pterocles personatus,Pterocles_personatus,0.0636267615435988
pipe,21,21,99.3770203204662,Randia pseudozosterops,Randia_pseudozosterops,0.999999765379961
pipe,21,21,99.3770203204662,Sarothrura insularis,Sarothrura_insularis,0.820633525107629
pipe,21,21,99.3770203204662,Setifer setosus,Setifer_setosus,0.999993581159991
pipe,21,21,99.3770203204662,Tenrec ecaudatus,Tenrec_ecaudatus,0.999936008729717
pipe,21,21,99.3770203204662,Treron australis,Treron_australis,0.612271388623163
pipe,21,21,99.3770203204662,Turnix nigricollis,Turnix_nigricollis,0.95665869357626
pipe,21,21,99.3770203204662,Tylas eduardi,Tylas_eduardi,0.999955378978337
pipe,21,21,99.3770203204662,Vanga curvirostris,Vanga_curvirostris,0.998918587895599
pipe,21,21,99.3770203204662,Varecia rubra,Varecia_rubra,0.999918681218232
pipe,21,21,99.3770203204662,Varecia variegata,Varecia_variegata,0.998787427914552
pipe,21,21,99.3770203204662,Xanthomixis cinereiceps,Xanthomixis_cinereiceps,0.999908965128844
pipe,21,21,99.3770203204662,Xanthomixis zosterops,Xanthomixis_zosterops,0.999999774299225
pipe,22,22,99.8076299720878,Accipiter henstii,Accipiter_henstii,0
pipe,22,22,99.8076299720878,Accipiter madagascariensis,Accipiter_madagascariensis,0
pipe,22,22,99.8076299720878,Acrocephalus newtoni,Acrocephalus_newtoni,0.999944096124288
pipe,22,22,99.8076299720878,Alectroenas madagascariensis,Alectroenas_madagascariensis,0.536677183358117
pipe,22,22,99.8076299720878,Apus balstoni,Apus_balstoni,0.666037406574043
pipe,22,22,99.8076299720878,Artamella viridis,Artamella_viridis,0.95126968218469
pipe,22,22,99.8076299720878,Asio madagascariensis,Asio_madagascariensis,1.11022302462516e-16
pipe,22,22,99.8076299720878,Atelornis crossleyi,Atelornis_crossleyi,0.191480159321251
pipe,22,22,99.8076299720878,Atelornis pittoides,Atelornis_pittoides,0.0194444399932745
pipe,22,22,99.8076299720878,Athene superciliaris,Athene_superciliaris,0.00101040942128661
pipe,22,22,99.8076299720878,Aviceda madagascariensis,Aviceda_madagascariensis,0
pipe,22,22,99.8076299720878,Bernieria madagascariensis,Bernieria_madagascariensis,0.998714880949945
pipe,22,22,99.8076299720878,Brachypteracias leptosomus,Brachypteracias_leptosomus,0.246434542021908
pipe,22,22,99.8076299720878,Buteo brachypterus,Buteo_brachypterus,0
pipe,22,22,99.8076299720878,Calicalicus madagascariensis,Calicalicus_madagascariensis,0.995581729641668
pipe,22,22,99.8076299720878,Cheirogaleus major,Cheirogaleus_major,0.999671825489363
pipe,22,22,99.8076299720878,Cheirogaleus medius,Cheirogaleus_medius,0.940133802571877
pipe,22,22,99.8076299720878,Cinnyris notatus,Cinnyris_notatus,0.999946092284271
pipe,22,22,99.8076299720878,Coracopsis nigra,Coracopsis_nigra,0.140809538849419
pipe,22,22,99.8076299720878,Corythornis madagascariensis,Corythornis_madagascariensis,1.07670125037984e-08
pipe,22,22,99.8076299720878,Coua coquereli,Coua_coquereli,0
pipe,22,22,99.8076299720878,Coua cristata,Coua_cristata,0.787859031534221
pipe,22,22,99.8076299720878,Coua cursor,Coua_cursor,0
pipe,22,22,99.8076299720878,Coua gigas,Coua_gigas,0
pipe,22,22,99.8076299720878,Coua serriana,Coua_serriana,0.0408273543089734
pipe,22,22,99.8076299720878,Cryptoprocta ferox,Cryptoprocta_ferox,0
pipe,22,22,99.8076299720878,Cyanolanius madagascarinus,Cyanolanius_madagascarinus,0.999426194618902
pipe,22,22,99.8076299720878,Echinops telfairi,Echinops_telfairi,0.000269947952533767
pipe,22,22,99.8076299720878,Eliurus majori,Eliurus_majori,0.999664295224535
pipe,22,22,99.8076299720878,Eliurus minor,Eliurus_minor,0.999537947971543
pipe,22,22,99.8076299720878,Eliurus myoxinus,Eliurus_myoxinus,0.999812540363858
pipe,22,22,99.8076299720878,Eliurus tanala,Eliurus_tanala,0.999661373093245
pipe,22,22,99.8076299720878,Eliurus webbi,Eliurus_webbi,0.999650684459187
pipe,22,22,99.8076299720878,Eremopterix hova,Eremopterix_hova,0
pipe,22,22,99.8076299720878,Eulemur albifrons,Eulemur_albifrons,0.984595718681467
pipe,22,22,99.8076299720878,Eulemur cinereiceps,Eulemur_cinereiceps,0.9992338927473
pipe,22,22,99.8076299720878,Eulemur collaris,Eulemur_collaris,0.993303902847791
pipe,22,22,99.8076299720878,Eulemur coronatus,Eulemur_coronatus,0.351888997838174
pipe,22,22,99.8076299720878,Eulemur fulvus,Eulemur_fulvus,0.999578813606226
pipe,22,22,99.8076299720878,Eulemur rubriventer,Eulemur_rubriventer,0.999897966546351
pipe,22,22,99.8076299720878,Eulemur rufus,Eulemur_rufus,0.927482372259843
pipe,22,22,99.8076299720878,Eulemur sanfordi,Eulemur_sanfordi,0.999967620391585
pipe,22,22,99.8076299720878,Fossa fossana,Fossa_fossana,0
pipe,22,22,99.8076299720878,Foudia madagascariensis,Foudia_madagascariensis,0.981424000413198
pipe,22,22,99.8076299720878,Foudia omissa,Foudia_omissa,0.988312186742361
pipe,22,22,99.8076299720878,Gactornis enarratus,Gactornis_enarratus,0.512338109457985
pipe,22,22,99.8076299720878,Galidia elegans,Galidia_elegans,0
pipe,22,22,99.8076299720878,Gymnuromys roberti,Gymnuromys_roberti,0.999340190350449
pipe,22,22,99.8076299720878,Hapalemur alaotrensis,Hapalemur_alaotrensis,0.126949821988618
pipe,22,22,99.8076299720878,Hapalemur griseus,Hapalemur_griseus,0.998171382864394
pipe,22,22,99.8076299720878,Hartlaubius auratus,Hartlaubius_auratus,0.980466631735782
pipe,22,22,99.8076299720878,Hemicentetes semispinosus,Hemicentetes_semispinosus,0.983746652808879
pipe,22,22,99.8076299720878,Hypositta corallirostris,Hypositta_corallirostris,0.982775953359656
pipe,22,22,99.8076299720878,Indri indri,Indri_indri,0.125175549099328
pipe,22,22,99.8076299720878,Lepidopygia nana,Lepidopygia_nana,0.811995484294221
pipe,22,22,99.8076299720878,Lepilemur edwardsi,Lepilemur_edwardsi,0.217036063420688
pipe,22,22,99.8076299720878,Lepilemur leucopus,Lepilemur_leucopus,0
pipe,22,22,99.8076299720878,Lepilemur mustelinus,Lepilemur_mustelinus,0.996936050580788
pipe,22,22,99.8076299720878,Lepilemur ruficaudatus,Lepilemur_ruficaudatus,0.381767628117215
pipe,22,22,99.8076299720878,Leptopterus chabert,Leptopterus_chabert,0.989667305658896
pipe,22,22,99.8076299720878,Lophotibis cristata,Lophotibis_cristata,0
pipe,22,22,99.8076299720878,Mentocrex kioloides,Mentocrex_kioloides,0.0651947484399122
pipe,22,22,99.8076299720878,Microcebus murinus,Microcebus_murinus,0.794321800902794
pipe,22,22,99.8076299720878,Microcebus rufus,Microcebus_rufus,0.999398532375001
pipe,22,22,99.8076299720878,Microgale brevicaudata,Microgale_brevicaudata,0.537389726675747
pipe,22,22,99.8076299720878,Microgale cowani,Microgale_cowani,0.976770845539242
pipe,22,22,99.8076299720878,Microgale gymnorhyncha,Microgale_gymnorhyncha,0.814431733998846
pipe,22,22,99.8076299720878,Microgale longicaudata,Microgale_longicaudata,0.967363859796979
pipe,22,22,99.8076299720878,Microgale parvula,Microgale_parvula,0.948449261361748
pipe,22,22,99.8076299720878,Microgale principula,Microgale_principula,0.97291970059019
pipe,22,22,99.8076299720878,Microgale soricoides,Microgale_soricoides,0.943902116691278
pipe,22,22,99.8076299720878,Microgale taiva,Microgale_taiva,0.975521522903848
pipe,22,22,99.8076299720878,Monticola sharpei,Monticola_sharpei,0.99795903631552
pipe,22,22,99.8076299720878,Motacilla flaviventris,Motacilla_flaviventris,0.101502634616268
pipe,22,22,99.8076299720878,Mystacornis crossleyi,Mystacornis_crossleyi,0.999509751644126
pipe,22,22,99.8076299720878,Neodrepanis coruscans,Neodrepanis_coruscans,0.992263898352665
pipe,22,22,99.8076299720878,Neomixis striatigula,Neomixis_striatigula,0.999991967933555
pipe,22,22,99.8076299720878,Neomixis viridis,Neomixis_viridis,0.999993330010223
pipe,22,22,99.8076299720878,Nesogale dobsoni,Nesogale_dobsoni,0.983876075496846
pipe,22,22,99.8076299720878,Nesogale talazaci,Nesogale_talazaci,0.984669822539879
pipe,22,22,99.8076299720878,Nesomys rufus,Nesomys_rufus,0.999651467242472
pipe,22,22,99.8076299720878,Newtonia amphichroa,Newtonia_amphichroa,0.999707188009292
pipe,22,22,99.8076299720878,Newtonia brunneicauda,Newtonia_brunneicauda,0.999997598638782
pipe,22,22,99.8076299720878,Oryzorictes hova,Oryzorictes_hova,0.983721266342002
pipe,22,22,99.8076299720878,Otus rutilus,Otus_rutilus,0.603440485094647
pipe,22,22,99.8076299720878,Oxylabes madagascariensis,Oxylabes_madagascariensis,0.99982619419527
pipe,22,22,99.8076299720878,Philepitta castanea,Philepitta_castanea,0.845434428513751
pipe,22,22,99.8076299720878,Ploceus nelicourvi,Ploceus_nelicourvi,0.999615130321082
pipe,22,22,99.8076299720878,Polyboroides radiatus,Polyboroides_radiatus,0
pipe,22,22,99.8076299720878,Pseudobias wardi,Pseudobias_wardi,0.999695879726857
pipe,22,22,99.8076299720878,Pterocles personatus,Pterocles_personatus,0
pipe,22,22,99.8076299720878,Randia pseudozosterops,Randia_pseudozosterops,0.999902627045761
pipe,22,22,99.8076299720878,Sarothrura insularis,Sarothrura_insularis,0.349951126890156
pipe,22,22,99.8076299720878,Setifer setosus,Setifer_setosus,0.978025352109685
pipe,22,22,99.8076299720878,Tenrec ecaudatus,Tenrec_ecaudatus,0.965097070275603
pipe,22,22,99.8076299720878,Treron australis,Treron_australis,0.149749062949541
pipe,22,22,99.8076299720878,Turnix nigricollis,Turnix_nigricollis,0.113717381957178
pipe,22,22,99.8076299720878,Tylas eduardi,Tylas_eduardi,0.998882696772441
pipe,22,22,99.8076299720878,Vanga curvirostris,Vanga_curvirostris,0.931290483518945
pipe,22,22,99.8076299720878,Varecia rubra,Varecia_rubra,0.997548046148097
pipe,22,22,99.8076299720878,Varecia variegata,Varecia_variegata,0.976225232962506
pipe,22,22,99.8076299720878,Xanthomixis cinereiceps,Xanthomixis_cinereiceps,0.99487702450663
