alpha,beta_logM,sigma
0.08853242652162319,-0.2851307027856303,0.2841604926836593
-0.12892672620871662,-0.2767065384199518,0.2526829581345071
-0.036663648180279854,-0.25752206907547925,0.18215529669448566
-0.14888388534673003,-0.25821202643572944,0.22653172803087843
-0.688108196240821,0.01109577236995321,0.29512895400639955
-0.34573007888245194,-0.15376683749131595,0.31809559490087724
-0.09488415323247593,-0.24983761182200442,0.2937861610164241
0.07939168706796795,-0.2936248811089859,0.22209308470318653
-0.4379539226903433,-0.15093206137429627,0.24596705001420036
0.30605067298428634,-0.36165065728800216,0.3320530807646513
1.7659727412419612e-4,-0.29837425532241785,0.23119393196073557
0.20060667169858085,-0.34977469174735126,0.3102380399027733
-0.09679808800591908,-0.22961364366281758,0.26052825512680733
0.13760341300460882,-0.3015164220194474,0.2695653813470329
0.17159972401803994,-0.314566105384268,0.21919069156102133
0.13825007068744294,-0.3052322070268923,0.3723526324631886
0.12924887536379615,-0.3247996648646855,0.23432315405143178
0.3906105916834249,-0.41424483130782525,0.2268595090021604
0.18233750021855402,-0.3612027132986148,0.23576620964051048
-0.07543820199399416,-0.25173647751327144,0.18016284999596593
0.20287954238170958,-0.31624681504418756,0.19772094203934562
0.2475287043296978,-0.3623317495629157,0.2609997499984217
-0.2895215644314641,-0.14363515120561818,0.21227720762153837
-0.17481788393200554,-0.20406847284386959,0.25382119440173245
-0.06267132395463218,-0.2872140546923372,0.2150192576260001
-0.13410459258035862,-0.25319283107211027,0.3549845650386781
-0.08711135383913696,-0.1908129863283503,0.35635216941903475
-0.36720381038493977,-0.15160108395221064,0.22396115048492538
0.5424617100467641,-0.42549678814614456,0.31317098627718015
-0.1926609826640489,-0.23598355561534878,0.3237349629022618
0.10529018314226868,-0.2851074336028593,0.2904818692304735
-0.07611101039186002,-0.263504557877646,0.20395413529687162
0.1073904653556602,-0.3532723488246629,0.2530682560752857
0.050715293167659534,-0.28923869839275895,0.2986717092799047
-0.05477825359988717,-0.26135539484728737,0.1597290997429841
-0.03719556616869611,-0.2910569390272398,0.24313540172803771
0.5713498647516565,-0.43999223273873567,0.2615602831483776
0.03813924487755965,-0.37914981707420087,0.33161121329242527
-0.1832831250736037,-0.15457611122101036,0.2603104450585365
-0.46170123816830283,-0.1073439563502625,0.25587403968894623
0.12061001120518412,-0.3076872450398687,0.22503159493993585
0.003225189000990121,-0.26724738694733785,0.24017186855797157
0.04376648738586125,-0.316080374053939,0.21069771569178003
-0.1774727236492396,-0.18462653504850593,0.22987080414593708
-0.14490003455630046,-0.2266423203274771,0.19608408599129074
-0.12665154861406402,-0.25136605028519304,0.19347521837916987
0.051853587802069515,-0.2717161951499533,0.2318139575178127
-0.12938538564875637,-0.2368635123031383,0.2644713319465919
-0.24321501661745648,-0.20453408658645247,0.29176423750686037
0.2811515042074982,-0.38243635576230317,0.23985193746408145
0.3102980529513594,-0.36727494218903634,0.23622233750948965
0.08156632535923769,-0.28633580428434163,0.24482912891846043
-0.27077737125653556,-0.17028149109979285,0.29955478624358667
-0.13345618396943998,-0.22095716393658063,0.257988367039112
0.3004511632336944,-0.36701384263050646,0.28232702988567016
-0.18875295421219987,-0.19011436396563222,0.2135582812024369
-0.11159704333696548,-0.20838681515149746,0.20901592810321468
-0.04111156531780621,-0.24535683394932994,0.23639935735756346
-0.11765730478115594,-0.2286659772928804,0.215720231500775
-0.2432213336153824,-0.20710589066879068,0.23646793281690504
-0.21173441412308364,-0.23389155512097942,0.2861131863124279
-0.3394503139650456,-0.16754009729107208,0.26884532376651077
-0.2887288985919567,-0.19555947082337224,0.24723844942545745
0.046646933751202435,-0.31035437792094633,0.3129364751972945
-0.07753581466290378,-0.23343420898454859,0.2647619755846715
-0.3696762534617249,-0.12966346534400897,0.30362615089494394
-0.2686380283109405,-0.13380620141259533,0.22457133743327307
-0.11932383661023377,-0.25964431409221983,0.17293513975459593
-0.4446126968090003,-0.14686906525798682,0.2318763058723825
0.0643250738029397,-0.27357948223465284,0.35417223189280894
0.31594501540867176,-0.3755739019757698,0.27783820931126685
-0.23855022698506886,-0.19455774024605926,0.1820386160767462
-0.143996110819079,-0.2206131518685939,0.21511725466916537
-0.39166120352072603,-0.15588395976941444,0.2292920957198986
-0.30834584567003703,-0.14083912780975272,0.409299802481835
-0.22471968653448227,-0.18251727370590304,0.17714205561536567
-0.2518709877383615,-0.19600487485971552,0.2491568393157067
-0.02845698837676232,-0.2592208116766011,0.1730217162982736
0.13116132531913924,-0.36298602497319254,0.17485851192967866
-0.10425356133642638,-0.28698868850413334,0.2583220758198026
-0.1163543327408403,-0.23133261644540357,0.19350642645898705
-0.04132359093073541,-0.2567231224296608,0.20569791087149514
-0.04624826938546853,-0.2930219900887257,0.21162949990030466
-0.005830089325471602,-0.27262930031071886,0.26116878315036784
0.0969109280009195,-0.31176244012954174,0.28550253638816026
-0.027096284032334002,-0.24466799678141316,0.2008294906376379
-0.1649690884536007,-0.28211665065119174,0.42020885812863906
-0.3044808057717632,-0.16920140069790673,0.3354765070196596
-0.41934998417114067,-0.1658681134894388,0.32078759436739984
-0.21672930492223216,-0.1797246394156027,0.2776121499521134
-0.33364776874684465,-0.17607035031782284,0.25874625276592206
-0.35122224744735714,-0.16274901340415346,0.21590144617676504
-0.19424264633013874,-0.16118532543521474,0.37855575603286246
0.2732359786210571,-0.3616553612379151,0.20814241354384294
0.397023765533909,-0.3837447799763465,0.243574182158454
0.3828735482529034,-0.38745880869492644,0.2542791149039614
0.2782137374194005,-0.37376866479309806,0.364546257376974
-0.21826378909214422,-0.2073329357155518,0.24694698477243363
-0.04250307070154424,-0.3285118622143424,0.34761622977308215
0.03249496267917359,-0.300412431122672,0.2971207938156643
-0.18179914664511015,-0.20908503707347592,0.19151280641096285
