alpha,beta_logM,beta_ilr1,beta_ilr2,sigma
0.03497210756753745,-0.19443481956498537,0.0858488311569103,0.06422429790531571,0.28291996974349726
0.06270350026457505,-0.18560699159650057,0.08138680438742427,0.08874421520182835,0.28742555920605556
-0.09895173377312207,-0.12306954763577857,0.04581457528862863,0.07769051407717449,0.32261109342318933
-0.053186101633672135,-0.14340505256318473,0.07006799897994909,0.0368598074936381,0.271901094549837
-0.010723659705878349,-0.15733648248094878,0.06180718789189507,0.06991567220940507,0.2757799272145873
-0.03566479025799505,-0.16371008753815985,0.04029115217725129,0.07271568486270129,0.29053566208058346
0.011179737030671953,-0.1721751441416407,0.09239756642235822,0.0647660548590853,0.30101767069239294
-0.06417042618559678,-0.1405771228844884,0.06173799266273559,0.05242990344589626,0.29431578804615915
-0.030399262698351935,-0.1669353762290164,0.06874036411963648,0.050697845836885753,0.3190035081460283
-0.12475976692771898,-0.1272414864926199,0.050730766988024666,0.07352102358572765,0.2869778172055777
0.04686161659550018,-0.18531995835438012,0.05651085293644259,0.08862405800633232,0.3006242962737285
-0.12848154380370497,-0.11242236903006605,0.07409035198062479,0.0420816456184519,0.29907995783604996
-0.17604876602381359,-0.10879015422968953,0.04597305000809324,0.03839544189666724,0.3131357015175252
-0.11435081515319484,-0.10880871575298284,0.06694387063548769,0.06687346611472476,0.2805181011383743
-0.027209270192388058,-0.15700586674428813,0.0717642112015353,0.051576351704646625,0.3117702736639385
-0.07396364982453438,-0.14549396233784564,0.08494747509458472,0.05983516769633378,0.27979435541311887
-0.11374529758190452,-0.13529943589916962,0.06621895846389478,0.0676096344274433,0.29077165954861744
-0.07007808380332801,-0.14636521831423197,0.050807715347640156,0.056029774665008913,0.30210695286218336
0.05177610990127076,-0.17152737650312744,0.059535433051625855,0.09849595290534754,0.299152448604705
-0.028080808496610658,-0.15595356239529162,0.07055937257174734,0.04138989812846276,0.27867482246042113
-0.04681392811313426,-0.15742851192247187,0.05655058841363664,0.08152467944511159,0.3068392960692714
-0.15339917475237683,-0.10708362159925502,0.0379333903216615,0.03932164481312699,0.2728009906358623
-0.195492413973199,-0.09545814110839626,0.05879598392815666,0.016219403266449623,0.27376827640830886
-0.03147835190854027,-0.14559061308230525,0.07872862940959055,0.08199941128581568,0.2880281419229277
-0.10116366609905093,-0.1250886111779414,0.035448910106769836,0.06450547023466932,0.3115283883952038
0.010434393904751047,-0.17035234049875758,0.1171477491883696,0.0797683048659161,0.28235389054867754
-0.04604213381694476,-0.14070741571314335,0.09380676631531913,0.06929296034711208,0.2985486565181818
-0.15058322870862875,-0.09035986918005938,0.06708046701277612,0.053585637774632745,0.310052673051045
-0.178176308599375,-0.11092379178163894,0.038200306671480166,0.038569036654299976,0.29507502716863265
-0.15569251377099516,-0.1045042211176949,0.06464144500571495,0.035745488839860146,0.2854853062909819
-0.05886483899852401,-0.1316827796814047,0.06974757109141354,0.06284702086766668,0.2954236123295776
0.03863203614214196,-0.18315292938811187,0.08254859145083371,0.10521143769536047,0.2689617132507408
-0.07339857200548132,-0.13367606505646176,0.06644329523498402,0.06191609013868011,0.2999159178043116
-0.05090876409087809,-0.13715590583763507,0.07359226962741491,0.07574466074538722,0.3071625102614814
-0.08483525562615457,-0.13828539656474995,0.07993117379124144,0.0780599007494815,0.26801659469366834
-0.028188014667592486,-0.1534310932836218,0.06088151143861274,0.06470194374901889,0.29196493818264957
-0.07832977792349659,-0.12850832206829074,0.053475675330375366,0.04462755574321482,0.2886237360094329
-0.08561809029080049,-0.13604243592161616,0.0658421512893762,0.060528910272275,0.28804515972045497
-0.06370222424462042,-0.15585092663927783,0.04518568451384662,0.049624919681313544,0.2870277815155752
-0.02296151630138484,-0.16388103619669722,0.02289059154393927,0.047492919627396976,0.29464803768308506
-0.0809812351835755,-0.13510835333831042,0.06699620233510654,0.062053900923932676,0.2776683551436521
-0.09326465230276866,-0.12210948548814879,0.04759155643700728,0.06023648081099475,0.27543955575509776
-0.08313485546233801,-0.13281609408006104,0.08287499783393494,0.04455924944119155,0.2946364053578934
-0.17113690840560788,-0.1047054181654598,0.06511712047260773,0.01875557171250247,0.3196606073483247
-0.07269522081449997,-0.12887545710824308,0.03470925070404537,0.050302523989139286,0.2678760021512641
-0.029462547550272618,-0.16685428719633666,0.047422378808200355,0.05563696503384527,0.29139593620917487
-0.10135703433306315,-0.12028430856320718,0.059850995579362964,0.062098398396228924,0.30330445307892273
-0.14140115976511086,-0.10213648992769928,0.03799981627634115,0.04562374330883531,0.2826590007815871
-0.09128393671991025,-0.13141351897076667,0.09000948281380633,0.05659869354955743,0.28103443925432087
-0.04058404299002325,-0.14438691211132518,0.060329160502764545,0.07422470846222817,0.29441203415954287
0.028436202970908472,-0.17098305030017197,0.07515257199316905,0.07735129363708998,0.28498656601012734
0.008643860467501676,-0.16915417903204388,0.07365946620041317,0.06640534085248105,0.278957747199675
-0.05500203076045546,-0.1643258044565259,0.06977082357216846,0.03576147978764774,0.2891664175601727
-0.06079261346937441,-0.15090763155278833,0.07506786799734644,0.07683260329140376,0.2998669852299943
-0.1350374651516899,-0.0993911404289082,0.03654137484898739,0.04897668978451411,0.2846943255286566
-0.08880615385749424,-0.12913458888761054,0.0549384463927768,0.06213407600912293,0.286723030788286
0.00437334268517315,-0.1728520800532281,0.09431367137526081,0.057384475006080585,0.2841460492558725
-0.089765475396621,-0.1399104145050017,0.06669495927907286,0.048572439450717556,0.28696659872421726
-0.1070224308707315,-0.12429058591600627,0.04279208865375997,0.05195870770750719,0.286489662582037
-0.10411447534631486,-0.10938689964140967,0.07406808360469853,0.06649294987014127,0.2892188050019995
-0.053075926860015006,-0.14079252815044735,0.04978135739350967,0.07033163400436901,0.2630272577767787
-0.1639589986125825,-0.10415660202350488,0.06253278371693684,0.04500455330913804,0.2914732164887027
-0.18317208842616056,-0.10236250509389451,0.07971505782070124,0.02859372557513591,0.28822219072297883
-0.17475601735916418,-0.1009189203519889,0.05538836768656826,0.01714629736226546,0.3028908311506126
-0.10733532601444694,-0.13159616798507992,0.049789012009087495,0.0705431132294673,0.2860419191694991
-0.10688429507577418,-0.12053721964851814,0.05178001005432607,0.04557440384847832,0.28831636550609224
-0.14675710281202134,-0.11142200851000184,0.045966383029201384,0.03814092000541176,0.29343154596873483
-0.09124546625384848,-0.13356517971330845,0.08530170448308318,0.061837013351535956,0.310352745609495
0.12684947653240902,-0.22399269336757802,0.07513875530299703,0.08532814964830901,0.29330009341966745
0.028318211335313533,-0.18155604153121302,0.0543052106651348,0.07549476890064541,0.2743928294839673
0.0957259740170549,-0.1923992454644911,0.11733645396957139,0.07334871871112995,0.2955575582478505
0.048207293868559334,-0.19196328645954527,0.10870430093736025,0.08958216415330976,0.2920866019981039
-0.05270508085786449,-0.13948759579628006,0.0637334695184299,0.08835041451327809,0.28228234214243225
0.025176444566482832,-0.18185770429006295,0.0823955667447583,0.08194787481915639,0.27857381746294047
-9.585536924524673e-4,-0.1568701586398623,0.08910493390123221,0.09757710666747291,0.30955170361765383
0.050206223955273174,-0.19167541586563602,0.06527977475459194,0.08214769031182348,0.28592095764337777
0.11494838605291516,-0.20780110166311108,0.09312889759037861,0.10937587711424374,0.2926446928123189
0.025679657477177157,-0.18776913000147635,0.07633312836561855,0.0787784391713295,0.28289326984909824
-0.010178532403141587,-0.17888756077324458,0.10308376717218762,0.0864194945223466,0.2783689573666846
0.041442443888270904,-0.18369398957158287,0.0763726876430486,0.07831927961697457,0.27161750817711733
0.10498731385762596,-0.20486974953573536,0.10465178589824126,0.10554374644823189,0.3139516162960667
0.07337522776629704,-0.2073178036515111,0.08307796171745235,0.09192220434369111,0.2937673755370669
-0.007635845580933363,-0.1852481959799771,0.03916132459949252,0.056017647587369955,0.3085707880370393
-0.12717481338876643,-0.12448451969526526,0.06257685135365808,0.03920639686139151,0.2868246080497884
-0.09289468444129269,-0.13339936447802817,0.07338163292794986,0.046093382058978685,0.27496676484291044
-0.04184375552215259,-0.14789096211235947,0.052145359382427335,0.07634452942411867,0.2801602489197226
-0.03162489451127387,-0.1549306191409547,0.059414686966517735,0.08438825485428991,0.28449288228331937
-0.07582674523841365,-0.15684361334188557,0.10561734127826386,0.03591015189052206,0.2967298603301376
-0.17522765521415776,-0.1038265347966008,0.08114734400230718,0.04403398863585163,0.2990007159253798
-0.09053672062131365,-0.13903742369985425,0.06695077199209573,0.05365184334523611,0.28586789455427697
-0.10139334095234546,-0.11422961927524844,0.057084727801877934,0.055213715657828746,0.27673671273958717
-0.07858499651320804,-0.14477567925175638,0.11431898969037696,0.06892769403715562,0.3337102533007939
-0.08606649383900337,-0.13410986254354174,0.07615248484871404,0.04805124760198107,0.2775339399562501
-0.06078909282170622,-0.1477617570711194,0.09356159674225116,0.07320495806265417,0.2659104928131949
-0.05808050939826195,-0.14665881871472958,0.04700270461289836,0.06943473614401123,0.2886543108074286
-0.00676648315264137,-0.16694149017755855,0.06410162015743545,0.048586605127041924,0.27385692232687603
-0.06369079288834784,-0.14097853033839006,0.057551060495060424,0.07212987985600006,0.2947532630818439
0.044663236140188765,-0.17539502474200025,0.06481712195255718,0.09117683807327502,0.28512826342609177
0.020614499951467535,-0.1909066158230877,0.06441037597691113,0.07416893520949557,0.303714776660791
0.007843186736411288,-0.17577815929202315,0.05434722913545979,0.08525606714530737,0.2753025182823584
-0.010843208167474777,-0.1489849093536387,0.07754192775379626,0.0639067819967048,0.2860063299708076
-0.034107042777177105,-0.1582417064915512,0.08493412291789881,0.08788439180435167,0.27940975262232665
-0.06565419798173143,-0.12514001286885218,0.08929659106574776,0.04991720484371502,0.28999164485577084
-0.025917536257163237,-0.17411595475132496,0.08386296856470382,0.08578466302103696,0.2911040388647943
-0.02814401478073194,-0.15596823357911352,0.09656155856687994,0.05252117577743973,0.3226177765379482
-0.03457302050631442,-0.16518025890600763,0.09940383889186974,0.06559835828315416,0.281270385223008
-0.003124979661467311,-0.16698456481618767,0.08701714576874543,0.07199697806138174,0.2957395815718598
0.0346729271971325,-0.16263282007560861,0.03677401048474532,0.07182374189463561,0.2953382766118385
0.10266941096381808,-0.23106288272879802,0.14522286420531857,0.09055458439111895,0.30437639672127054
0.047208127046855175,-0.18347619817337252,0.1016753833900238,0.10706815056258126,0.2815357884729035
0.001318790199391226,-0.18690407037241383,0.0845350043589717,0.07656567980330603,0.27736163275812903
0.026332316138418754,-0.18035575140697074,0.09457455663936777,0.08389586854234908,0.300786854699354
0.014513766748904134,-0.16923896839665384,0.07870841329234507,0.0956905939109628,0.2997118493964561
-0.008534987198852439,-0.14058448249628025,0.0398548602292101,0.09566911182241204,0.2916979256055322
-0.009640110430087119,-0.15902516859699536,0.1058096864919223,0.09568436292916507,0.27260507251256183
-0.043713216303408034,-0.15295168802702303,0.1134474968474152,0.06170566312156415,0.2868569952473792
0.003809350652726292,-0.1638343470506241,0.10920659048590078,0.09827501540090632,0.2824579000210094
0.05894628651463534,-0.18140355689746224,0.08389567767799486,0.10038001129413725,0.2898320584534513
0.0033631195083162722,-0.1648053266108794,0.07619769358128714,0.06428039675781713,0.3104108273550499
-0.08667087701589882,-0.1369158892967751,0.06401771964018013,0.09179989415019771,0.2908534040481747
-0.08729636322549529,-0.13137815577916467,0.08418253412503715,0.03064978092089652,0.29185736397287493
-0.12572231697787717,-0.12382447004188249,0.048646061551609394,0.03422343150406975,0.3088126819663888
-0.1290705037610127,-0.10475637973703757,0.0992434201253039,0.05335441675771194,0.3334426079115492
-0.134818921568068,-0.11559716809569999,0.05476411787348253,0.04975904542611968,0.2646896938782673
-0.06423204582555801,-0.13604581961275738,0.09490904261542056,0.06914794356529365,0.28074181769414
-0.0788077992383652,-0.13362890203242564,0.09138448467614158,0.07593460020450421,0.2836622579578712
-0.06550658293656964,-0.15729711702228003,0.07917859853271833,0.05580231828777066,0.2978605462538369
0.05345765635321397,-0.17386254699654416,0.057462009804845254,0.11016359731868985,0.2895954621098611
-0.09390054737562932,-0.14044881328876696,0.05783449052556454,0.05779939221483514,0.28665986745310934
-0.16774549875504371,-0.10123468726628033,0.021599576518406695,0.03324435257847784,0.2786481417814336
-0.15393955612232926,-0.11688131560618682,0.05181117506461558,0.057743612801028854,0.2831282548664824
-0.13377078974367912,-0.11850799028082719,0.030209414379617366,0.04083784596000544,0.27641953517385875
0.023859986227672624,-0.1769268977307243,0.06076457293415492,0.06840203505762775,0.30469614280809
-0.01525750610044922,-0.15120409738268523,0.07248210506193078,0.08632108491059975,0.267069775810749
-0.05099600124192685,-0.15685070256416075,0.07045289317525572,0.054603863064159215,0.28620389854169076
-0.13804187528814035,-0.11737332914059943,0.05675877444439591,0.054066718587148406,0.2774022624676563
-0.08217206148008302,-0.140071064597023,0.03426162838073751,0.054018657498609624,0.27842337332201816
-0.027288752887305836,-0.1485330110509292,0.0907992885533977,0.0489940638000002,0.2678801309405708
-0.0933865995174249,-0.12832080340279722,0.04186193498996148,0.08645627207531012,0.3158399663489455
-0.05135105853328332,-0.15025551729741118,0.055496311271270055,0.05224930735900522,0.29345759804855587
-0.04846300986952623,-0.14569155353626143,0.08365027179547802,0.04139343057061106,0.27824596504213084
-0.10943307270191803,-0.12279284526895612,0.053903449454496016,0.05733433501762064,0.3044949732714728
-0.02021789422961457,-0.15158958045425414,0.029783629395158086,0.03122619672996113,0.3145698381654644
0.14099668394436002,-0.2178055785937188,0.11111894265857086,0.11443266362264429,0.32506882009055926
0.21757399536857364,-0.24924926163448521,0.10428828745173313,0.15458297807052182,0.3098750992609098
0.020561179582222627,-0.18345260515141448,0.11895199104215713,0.09272383890434813,0.30855399105385284
0.1011814257092076,-0.2073505970260069,0.08393429551107193,0.09027674307727701,0.27163388363192914
0.0019178324866572505,-0.17627220427914234,0.05370919343458686,0.07568572652159666,0.3000438262531093
-0.1106367376796051,-0.11609515850494144,0.0675271834259451,0.07372075613210152,0.28933744456729893
-0.037721447886128946,-0.1605908462522543,0.05913256548276889,0.046774959676312046,0.280300369433554
-0.03720056059800683,-0.14904421475484791,0.06524312190719125,0.05095496804884767,0.29881078873643335
-0.01884622787797819,-0.14946035342624106,0.09606545266540228,0.06479710776279073,0.29828334045452803
0.03586223761057484,-0.17185799837444282,0.04735958983373872,0.08656287488922579,0.2930625637237001
0.14413642177744557,-0.22976401685592263,0.08827312419111723,0.1056666270813081,0.29888290558341374
0.02772522253379696,-0.1635630512367559,0.06773579015650755,0.11669529075309147,0.3033596970940303
-0.016392133607538092,-0.15555441678858128,0.07010753585430497,0.090550647024012,0.28638889227367753
-0.06203279951018012,-0.1544209983584557,0.07520221819117001,0.07559911074029474,0.2857093825708755
-0.0528726817975736,-0.14479479935961564,0.04074677359081759,0.0723159377246116,0.28253881213719284
-0.16798775269868202,-0.09444546583906605,0.03541750078939616,0.03998257813886303,0.29509688331011535
-0.04418963611109092,-0.1602477202441861,0.07578331540228093,0.043796541529422015,0.29506568998439486
-0.04123413496529043,-0.15462928895110079,0.06798764089382844,0.08281169184311618,0.2877279806363269
-0.1272030247982133,-0.11646642992898301,0.053869462836155055,0.04014167369966394,0.2808687834364719
-0.14194021485350347,-0.10829387968101027,0.058510204981094764,0.05408491171494945,0.30257811349734703
-0.10040737143393567,-0.12147951784065542,0.08221182166351355,0.034554497670674464,0.28841366142667396
-0.05108914517207479,-0.15293711326631243,0.06715948212859506,0.0231340424667065,0.2715069141003545
0.033697562690217876,-0.189559401983572,0.06839986063410385,0.0679221090183928,0.29911889502166644
0.04130445464153952,-0.17410636433274748,0.0804746642443952,0.0750795827577657,0.2854354627752015
0.07067344903732199,-0.19936715903843177,0.09113201148235545,0.08553911121268729,0.2831787611977298
0.06631986514794573,-0.19741326603018544,0.06064622751803298,0.05257376100073961,0.2987581822489112
-0.04824693474660285,-0.1473762765849291,0.05105433631275201,0.07608072849397535,0.29876877496155896
-0.02287914213061422,-0.16592589788491646,0.1055137832216492,0.05138995328876392,0.27726464844213244
0.005015783954020969,-0.1557490145239482,0.08442586611024647,0.07226078115557062,0.27644779833521543
0.08295890326029916,-0.21473916966586004,0.10856753867081767,0.07531356617398804,0.33074934280209184
-0.01704841502347695,-0.15143470074092033,0.03695189938894089,0.07830613458824745,0.2986103504841167
-0.14325989050265725,-0.11781536551132063,0.043939679850911254,0.02352163091426709,0.2730161394752549
-0.015365617776170622,-0.151336148387757,0.08753537820752348,0.07425968865261925,0.2737860929883432
0.09307136747237449,-0.20089276252356528,0.09226343824913072,0.08303402961587687,0.3061945976617895
0.05693140522380388,-0.19191630976727259,0.05885065530934937,0.08751924707156808,0.2750088592180116
-0.10811670396109903,-0.12621322496558196,0.042184464865391985,0.04744277461294898,0.3016656126577705
-0.07450158562956044,-0.13778655590775382,0.06427718844487758,0.073759220904294015,0.29713627013955773
-0.0027228184711860226,-0.160767071883475,0.06146550597168161,0.07898109856406413,0.2813090564679924
-0.018438614321773857,-0.1788745143254155,0.05924045604347418,0.04272021394397113,0.2968683378999613
0.035614295331094836,-0.18097729691181433,0.0837837317015552,0.06878852043531242,0.3067385826679753
0.055668234811685674,-0.17241152849646418,0.05565083605817038,0.07359859420003029,0.297959934604513
0.10110066080941739,-0.21511133841444785,0.09309905474269836,0.11151949206019987,0.3203058978482737
0.07240365085532599,-0.1953602456161847,0.09980864579233788,0.06359972378069675,0.2924428146142836
0.1123573374572171,-0.21292844912357523,0.1198609846822372,0.09225561220484776,0.298444796630281
-0.027162386981469673,-0.1502845556271765,0.0852026304157703,0.08676305026701728,0.28860210564789623
-0.056648738570688056,-0.15265142757013353,0.052867103370748104,0.046920676530586035,0.28937493648339857
0.03256849302602368,-0.1816099201797864,0.12445851933947175,0.08933793211525196,0.26596256438380556
-0.014253997262890014,-0.15519945576071767,0.11635333099942735,0.0988948645943282,0.2790496561592808
0.015854051273002788,-0.1558084911583998,0.08794849647809592,0.0763903558062914,0.2892639640355279
0.0022189441716430787,-0.1679939480344113,0.07784301661489197,0.0696418112155042,0.27370539353619816
-0.04683570583993886,-0.15503207839993716,0.06216411038387995,0.07436378265804319,0.28494392330696006
-0.003730164183997766,-0.15499746305009102,0.0493564767345023,0.06534819067936055,0.27501706792353947
0.017000106079112755,-0.17693143204193165,0.08726624160113616,0.08119246554722542,0.32429472591377295
0.047596554868221,-0.20161390872443197,0.08930942118221841,0.08808878464961924,0.2856127364594069
0.02873999221084562,-0.1889071138688759,0.057517879032381286,0.07062053768250559,0.2744213350971059
-0.03828590114808472,-0.14831523121016071,0.10263237879123749,0.07598179497018709,0.277370795162306
-0.12398271049037238,-0.09781267359921367,0.08868804613413579,0.07657495673150122,0.28142374892237737
-0.1453950806645137,-0.1110621733195598,0.07521243553958437,0.03613777866451667,0.2516902025876453
-0.02651682491440518,-0.14772139078145216,0.04690744033066413,0.06312099325240664,0.29973132279698333
0.055606927038377635,-0.1909516279000393,0.09526317242041071,0.06932517699590979,0.3041875106910429
-0.023888914962185488,-0.17682048734496944,0.08612892482683673,0.07224762636703802,0.31501699244034986
-0.09628907035180377,-0.12476607382211705,0.09545503041491676,0.05577781643875214,0.27636263967387464
-0.02991488926920598,-0.15270700983952995,0.0857789671319919,0.07630775485666598,0.2875879503845359
0.12429549554768946,-0.1976429245997733,0.11630103451699939,0.10777105045770936,0.2870455140978887
0.035139999342071154,-0.1872881174354315,0.05316806117173091,0.1057236033037334,0.3037684673047568
-0.10378654003524285,-0.13132868790397004,0.10380677018347695,0.05912005519624879,0.30483510461016855
-0.041623276817950236,-0.15850380425126426,0.055355949361623726,0.05016353661100985,0.28625622760584957
-0.11996944432710484,-0.11295929165208349,0.055863973106893894,0.05998757609335392,0.299706921073374
0.06211337287303103,-0.19359031155442608,0.04437535377605592,0.06349792601199396,0.3084437315568797
0.031306064751014225,-0.19047131340872797,0.10690756005924776,0.09152898549216301,0.28937766446310004
0.06450094323245899,-0.20706934942054947,0.08548790717959051,0.0761146142219305,0.2972471545579083
0.12007396099632346,-0.2057441106096191,0.07237225947811646,0.12481414791338916,0.31219922525639415
0.11325840601670523,-0.23829310524136263,0.10864618087059477,0.09970958143624321,0.2966136387137417
-0.08494347703823306,-0.13363940906357924,0.07293245864698342,0.07414229492950382,0.2944480328590538
0.042087123643554894,-0.1794576174062319,0.0867065274732921,0.08952822795883689,0.30218648465090003
0.03955028964284573,-0.1702296903170826,0.08147355414866486,0.06808967254900838,0.27409841786842676
0.020143597418440677,-0.1748711099884036,0.060189958219178566,0.07496998065919026,0.28078802538966036
0.10302272190416567,-0.19655405667642945,0.09097396585102986,0.10876053475265571,0.30846538287299785
0.0813136642674287,-0.20219000996695963,0.09530606328485691,0.08213351285065057,0.29825813495500547
-0.06537361577969053,-0.1480685153337187,0.06310177801300565,0.06690766884534269,0.28480034067089516
-0.111039890741217,-0.1321565600099362,0.06684579110504753,0.03267445902362163,0.291111510850111
-0.12167585805694855,-0.11727853389892601,0.07177848299057074,0.054494357470503546,0.28883035695689885
-0.055510935207650394,-0.1605930199102308,0.08175491426725408,0.04765056255691949,0.29913136385829664
-0.12074370809336689,-0.12346386824730618,0.07171549828268228,0.0702610408291921,0.31618751074853113
0.04602195707279372,-0.17683392674998627,0.09390571443121308,0.10512811908010228,0.2862006837075772
-0.010908073046945427,-0.14717045303225182,0.09445549899555408,0.07832728618000123,0.28970772436394754
0.01941952699230493,-0.16664228973564066,0.069158702236377,0.07677865292417282,0.30073489727316915
0.038863118417785184,-0.17452306341302615,0.09554953400126015,0.10643721751211092,0.30480080381311947
0.06837784319439488,-0.19117171039752237,0.10211926639324259,0.08609170184751398,0.2932520373583893
0.076495603184248,-0.20198688162581122,0.1078364559489846,0.09928441139999228,0.31385612408787406
0.05807071961890341,-0.19236061660743267,0.07695902082961335,0.04771928036601335,0.29240555535431245
0.06191250265968871,-0.19524079987674664,0.06836402335337277,0.08222159559368804,0.30741282131841746
0.03181912809663713,-0.1759670631560485,0.0871753586133341,0.06664989333765252,0.29898649041831304
-0.14152173254525427,-0.09667274642231291,0.04764148150048815,0.06494953181355824,0.27816026623234746
-0.06593106330985085,-0.12928058213080082,0.0554272568738287,0.08591759577072579,0.2966498887081091
-0.026492359908486557,-0.16944663409191527,0.11456475672944991,0.0898518191038251,0.298111485244757
-0.03263743263550425,-0.16013168051788193,0.08127174736918924,0.06072388763160867,0.27087784505810797
-0.06827730291111075,-0.12151943429418914,0.06453842932692264,0.06032487891215669,0.3031698437093501
-0.0038105492415332134,-0.1807009828636939,0.06465781183902967,0.08579576795558085,0.28453087103211955
-0.08938423737744976,-0.11804317281429781,0.06794514252438875,0.06599434430587384,0.2849785527874901
-0.046535353118239496,-0.1355294684864225,0.019968999616312703,0.0506868651642182,0.3093829771609089
-0.04307410509399168,-0.1629125624787906,0.08280587036426192,0.06062065155724214,0.30213803881961027
-0.039391278719720355,-0.15863761067609025,0.05762297367410761,0.05788892348692711,0.307048622507467
0.030117562174958812,-0.16838198531078127,0.1065685315547508,0.10975536496748438,0.3027256489338602
-0.07167852230140181,-0.13557373734454636,0.037160033337186815,0.05048000689706232,0.2888692055592515
-5.197999018919253e-4,-0.17016231415828176,0.08265677309356366,0.05346338334113916,0.2936319371134128
-0.10688170331895218,-0.1346117419967072,0.07905496474269377,0.05333580679948103,0.3048764539620891
-0.1132339698721817,-0.13864783107810566,0.09199275720736319,0.05859303428102503,0.26714307061330683
-0.036085863634639545,-0.1454401250017491,0.09602939241874,0.09142454094954222,0.28469228683233344
0.02263036537562252,-0.16782415191454036,0.09651360047424093,0.0862141363855279,0.3143156863318605
0.049607014934825965,-0.16406224864776595,0.05256435335367651,0.09695990046912756,0.29927442563852
-0.0059827069048474825,-0.16847576558144642,0.07518046695944273,0.036932285780582455,0.2935702874294741
-0.02907805595476156,-0.1560365236166823,0.09649053093669051,0.08329364378113713,0.2786252753992744
0.031940297915096214,-0.1708341958314853,0.08598350694687669,0.07275189956813342,0.27131600986444365
-0.054400764324323746,-0.13688604031204138,0.0630100580861674,0.04150344845333866,0.29821153273827405
0.009450943840600138,-0.18739531497712913,0.06448570947184748,0.05586594798675064,0.31544149913241415
0.08830358209980607,-0.19450757243712866,0.0808575924539114,0.09288911511563992,0.2719339347466794
0.017669403018620584,-0.16545845306587892,0.07960519567184497,0.08143933466562518,0.3038275819210958
-0.11492571202578505,-0.12974946576561994,0.10179124268158507,0.04494808933512419,0.28547640367151245
-0.08425521278663635,-0.14210599349845185,0.054065739959188563,0.05978917577397548,0.28676452749601034
-0.056516990743094596,-0.1439674652617913,0.08108376193954869,0.07929419817049968,0.2867551248530469
-0.08208567538032208,-0.128139841581729,0.06533992294002983,0.049888410979759094,0.28824061973023263
-0.06774975830539998,-0.13867806950940864,0.020750536315453955,0.0722528125458483,0.2817026582206064
0.04050817300529393,-0.18358340365571815,0.08450338686600263,0.07049394932668561,0.27981418451623113
-0.03289859732956623,-0.151212546547868,0.04204223799774533,0.06004204992862438,0.27775194062014386
0.006050432251316869,-0.17969418057113273,0.08474828792636319,0.047104242029186186,0.27650191372738603
-0.12217453710571646,-0.12568115995926907,0.07085228119132332,0.03044776106215835,0.30482445691442794
-0.20664274291638496,-0.06825928578400586,0.034869752267259094,0.035259714058393725,0.3238100005453852
-0.17459832328725386,-0.09768065601492469,0.016904712702332708,0.004369058127411323,0.308715948729996
-0.08397859543935456,-0.14139945117833694,0.09485070521975841,0.06980490264729744,0.2930990523417381
-0.04800376008723518,-0.12670207662672464,0.04848395777987703,0.10562131480955506,0.3124491364594084
0.0460002835464685,-0.18539469626346275,0.10520109760291298,0.11042727959104821,0.28028423783129125
0.16720147713721248,-0.23814827250609505,0.10363912476221468,0.11953181491537494,0.2966699552725045
-0.004214786128434528,-0.15688532860934717,0.06176622291673303,0.08801042326361808,0.2829507092476438
0.13090005999459375,-0.21507427316485606,0.06745760651460198,0.07242757638959449,0.2998288521126799
-0.027905275858968084,-0.16560475616887607,0.061912093060517516,0.05945280620723323,0.29534082196572237
-0.007415105924479092,-0.1562882707844156,0.10188401231539526,0.07396478908257144,0.31795482595154245
0.019050672636849536,-0.17867338348441072,0.08783760028887903,0.07758276416915698,0.2963876335136781
0.012482208980069562,-0.16388319367573262,0.05888984502381921,0.0519783620717474,0.2933241800178167
0.03555963181470153,-0.16839863476207853,0.09600649992812853,0.09081525554469941,0.26480357972791285
0.07812522323896325,-0.2074798672706466,0.06754215857175394,0.0783577434309233,0.30560437253894046
0.05763044960980479,-0.1854000129975128,0.04532680136816413,0.06531376684631611,0.28705192279638714
-0.018908000099172727,-0.14178774258078655,0.06183892937114556,0.0844246619898666,0.2639075299780183
0.01292694097042596,-0.17570246789265762,0.07925015076502825,0.09045927071785989,0.30138890153680054
-0.02647012662140976,-0.1540491881800963,0.04951810886283125,0.027789058259688727,0.2942209235488837
0.013671414117717995,-0.18951275819800287,0.09180893405052477,0.07941094970191398,0.29415644176282063
-0.050925650169644,-0.15027129242298976,0.09076282781076006,0.05346883967997847,0.29234967859176164
-0.06839602686421228,-0.13819386094615543,0.04111435902443594,0.029037515439480615,0.28016544850392683
-0.039204734719705536,-0.17120882046267863,0.06519894450778362,0.04400992449924819,0.30475357307647577
0.10056604491815653,-0.20906250520882008,0.06603099442832722,0.09784698032945066,0.27514408712397764
0.045457282608236185,-0.18951009032201913,0.10668139926886844,0.08511692283077771,0.29243223372768834
-0.03710954454853365,-0.157154506383904,0.056816445602446204,0.06242691710548787,0.303780403031304
0.03639929071089633,-0.19162656544965234,0.07663457854189813,0.08476226103216854,0.26981608927373457
-0.05842791449083404,-0.13378341861561793,0.07764161657302354,0.06363058261629753,0.2736388981627364
-0.022625285425194243,-0.16308514668876908,0.07342458958859538,0.052872764413524245,0.3033321266704402
0.010455617622579835,-0.16479950919031788,0.043520661325196046,0.07313748173917704,0.2698782795184452
-0.10134435924279689,-0.1273450265255706,0.08540061391538971,0.04704143515486134,0.3002815387009297
