alpha,beta_logM,sigma
0.10749647326960877,-0.12460201868212399,0.28243982140337565
0.22439163014945454,-0.15879486184093639,0.2962052293312414
0.15868745488460329,-0.14981959016285457,0.2528423732301564
0.24330357196414745,-0.1653638536758597,0.28287139462667
0.2369811217976191,-0.1733563926500706,0.3148681464889545
0.2578273165514906,-0.16684698305033277,0.27293467157150253
0.3570664084276954,-0.18467980443056436,0.27261043916755917
0.31718675064506924,-0.1892301488658247,0.31218825458969557
0.21221530245368395,-0.1567784629110595,0.2875349605334535
0.25989801091975656,-0.1654552227578826,0.28964073795792317
0.18919578944404009,-0.16329520345180762,0.3138060406843801
0.22342550558838686,-0.15904071813010517,0.3090327580441328
0.24898380571356776,-0.16128023395781904,0.2859708971945823
0.2846039115808058,-0.17613266468616423,0.29044077074232
0.2741182965530268,-0.17886582021628217,0.3108686808591067
0.2968546804390034,-0.18383968073512735,0.280045144992034
0.24432742257369858,-0.16993483670297516,0.2929006832947011
0.2092889682989887,-0.15025287090219122,0.2932878851234969
0.33442162969709266,-0.18605422810309113,0.2934716837426989
0.27568156470138355,-0.17462031621274635,0.31788285282718115
0.3441735262158696,-0.18626387237116418,0.3190305516105358
0.29848147718537754,-0.186268342347608,0.2743653988549489
0.31014029734906345,-0.18667672415801861,0.25832740000318327
0.26830414820963133,-0.16929617302586455,0.30015979940984366
0.14088741283961584,-0.15277915415705956,0.31505516679787826
0.21396136762399637,-0.1568726753540025,0.2737491138260693
0.2352879332349366,-0.15619628620602666,0.2992822618052636
0.29276026196156846,-0.17970494233125792,0.26962280678902
0.2001143946127987,-0.16421036527546526,0.28867280686516844
0.28999321839824854,-0.19059175164684583,0.3156258819855704
0.22183400051466673,-0.1661738954756404,0.28263742577644657
0.18397553421917284,-0.15996683132645423,0.29200841349464945
0.1988090349978449,-0.15318855607735632,0.29231398363859157
0.15339841495997247,-0.14734535846455024,0.2827755139359852
0.260233625908502,-0.16762340335065976,0.2602794388774246
0.22025263432294112,-0.15812150487220955,0.2977065146581784
0.25210205274985326,-0.16541380827560045,0.28215406261479364
0.20748484103688355,-0.1608000551195004,0.29033503448817144
0.17889924717449524,-0.14981033516357345,0.3052858908039632
0.2462597638807927,-0.15778772242949124,0.2664855000881647
0.19900794019817591,-0.1581901912982352,0.3157124440856215
0.21786770496378582,-0.16430761524557147,0.2910989442837803
0.22080487777463464,-0.16506460534664633,0.26894890639105107
0.2378872130594878,-0.16767207807789553,0.316445570847801
0.22149614593225217,-0.16436878436815835,0.27085317634926037
0.25153704942513766,-0.16518405765301084,0.2823721651168134
0.34005304313771073,-0.19375873704754765,0.2738652501109812
0.178429996004358,-0.16223620747237133,0.29204844265994334
0.230781263590352,-0.16381562282546752,0.30992743080858426
0.300289874056468,-0.18598111244489515,0.3050523318013222
0.26232323411463687,-0.18164390696287577,0.27121504123364354
0.2758708063332779,-0.1653829520087946,0.296164547961861
0.1943452645964889,-0.15509147889077743,0.27473377130931803
0.2532209285620612,-0.17761618504034704,0.30233744996430273
0.19486787570698502,-0.16232951373086568,0.31398904017276735
0.19473662222706206,-0.15631316778437718,0.2918760189757718
0.26854218844607086,-0.17761780551618167,0.27095995312405785
0.20870534918298048,-0.17041115449350522,0.2871111034582533
