combo,mass_idx,mass_g,curve,K,p_eval
,20,21824.8005998037,q025,2164,0.31478
,20,21824.8005998037,q025,2216,0.33751
,20,21824.8005998037,q025,2270,0.3576
,20,21824.8005998037,q025,2326,0.38115
,20,21824.8005998037,q025,2383,0.4056
,20,21824.8005998037,q025,2444,0.4304
,20,21824.8005998037,q025,2506,0.45596
,20,21824.8005998037,q025,2573,0.48275
,20,21824.8005998037,q025,2642,0.50995
,20,21824.8005998037,q025,2717,0.53711
,20,21824.8005998037,q025,2796,0.56275
,20,21824.8005998037,q025,2881,0.58679
,20,21824.8005998037,q025,2973,0.61397
,20,21824.8005998037,q025,3072,0.64119
,20,21824.8005998037,q025,3182,0.66799
,20,21824.8005998037,q025,3303,0.69396
,20,21824.8005998037,q025,3438,0.72079
,20,21824.8005998037,q025,3590,0.74717
,20,21824.8005998037,q025,3765,0.77751
,20,21824.8005998037,q025,3968,0.80668
,20,21824.8005998037,q025,4210,0.83817
,20,21824.8005998037,q025,4506,0.86384
,20,21824.8005998037,q025,4880,0.89344
,20,21824.8005998037,q025,5377,0.91598
,20,21824.8005998037,q025,6092,0.94159
,20,21824.8005998037,q025,7264,0.96559
,20,21824.8005998037,q025,9822,0.98599
,20,21824.8005998037,q025,14683,0.9956
,21,35601.83679451,q50,1212,0.0468
,21,35601.83679451,q50,1274,0.0718
,21,35601.83679451,q50,1320,0.0944
,21,35601.83679451,q50,1359,0.1172
,21,35601.83679451,q50,1394,0.1384
,21,35601.83679451,q50,1428,0.1602
,21,35601.83679451,q50,1459,0.1804
,21,35601.83679451,q50,1490,0.2038
,21,35601.83679451,q50,1521,0.2254
,21,35601.83679451,q50,1551,0.2472
,21,35601.83679451,q50,1581,0.2688
,21,35601.83679451,q50,1611,0.2894
,21,35601.83679451,q50,1642,0.3114
,21,35601.83679451,q50,1673,0.3342
,21,35601.83679451,q50,1706,0.3588
,21,35601.83679451,q50,1739,0.3832
,21,35601.83679451,q50,1773,0.407
,21,35601.83679451,q50,1808,0.4298
,21,35601.83679451,q50,1845,0.456
,21,35601.83679451,q50,1884,0.481
,21,35601.83679451,q50,1925,0.5068
,21,35601.83679451,q50,1968,0.5336
,21,35601.83679451,q50,2013,0.5588
,21,35601.83679451,q50,2062,0.5844
,21,35601.83679451,q50,2115,0.613
,21,35601.83679451,q50,2172,0.6394
,21,35601.83679451,q50,2234,0.6656
,21,35601.83679451,q50,2302,0.6942
,21,35601.83679451,q50,2378,0.7232
,21,35601.83679451,q50,2463,0.7516
,21,35601.83679451,q50,2559,0.7806
,21,35601.83679451,q50,2671,0.809
,21,35601.83679451,q50,2803,0.8378
,21,35601.83679451,q50,2963,0.8664
,21,35601.83679451,q50,3163,0.8932
,21,35601.83679451,q50,3425,0.9204
,21,35601.83679451,q50,3797,0.9456
,21,35601.83679451,q50,4394,0.9688
,21,35601.83679451,q50,5655,0.9888
,21,35601.83679451,q50,7942,0.9976
,21,35601.83679451,q16,1297,0.042
,21,35601.83679451,q16,1372,0.0672
,21,35601.83679451,q16,1428,0.090976
,21,35601.83679451,q16,1476,0.1128
,21,35601.83679451,q16,1520,0.134576
,21,35601.83679451,q16,1561,0.1572
,21,35601.83679451,q16,1601,0.18
,21,35601.83679451,q16,1639,0.2016
,21,35601.83679451,q16,1677,0.223376
,21,35601.83679451,q16,1714,0.244352
,21,35601.83679451,q16,1752,0.267776
,21,35601.83679451,q16,1790,0.288928
,21,35601.83679451,q16,1829,0.312528
,21,35601.83679451,q16,1869,0.333376
,21,35601.83679451,q16,1909,0.358976
,21,35601.83679451,q16,1951,0.3824
,21,35601.83679451,q16,1994,0.406976
,21,35601.83679451,q16,2039,0.4308
,21,35601.83679451,q16,2087,0.456
,21,35601.83679451,q16,2136,0.48088
,21,35601.83679451,q16,2188,0.506656
,21,35601.83679451,q16,2244,0.5352
,21,35601.83679451,q16,2302,0.559952
,21,35601.83679451,q16,2366,0.5864
,21,35601.83679451,q16,2434,0.613776
,21,35601.83679451,q16,2507,0.640304
,21,35601.83679451,q16,2588,0.668352
,21,35601.83679451,q16,2677,0.696928
,21,35601.83679451,q16,2776,0.724576
,21,35601.83679451,q16,2888,0.754576
,21,35601.83679451,q16,3015,0.781376
,21,35601.83679451,q16,3164,0.808176
,21,35601.83679451,q16,3339,0.8364
,21,35601.83679451,q16,3553,0.8644
,21,35601.83679451,q16,3822,0.8936
,21,35601.83679451,q16,4178,0.918976
,21,35601.83679451,q16,4686,0.945376
,21,35601.83679451,q16,5512,0.9684
,21,35601.83679451,q16,7290,0.988
,21,35601.83679451,q16,10602,0.9968
,21,35601.83679451,q025,1399,0.042
,21,35601.83679451,q025,1488,0.06637
,21,35601.83679451,q025,1556,0.08919
,21,35601.83679451,q025,1615,0.11317
,21,35601.83679451,q025,1668,0.13356
,21,35601.83679451,q025,1718,0.15593
,21,35601.83679451,q025,1766,0.17758
,21,35601.83679451,q025,1813,0.198
,21,35601.83679451,q025,1859,0.22075
,21,35601.83679451,q025,1905,0.24596
,21,35601.83679451,q025,1952,0.26679
,21,35601.83679451,q025,1999,0.28999
,21,35601.83679451,q025,2046,0.31077
,21,35601.83679451,q025,2095,0.33359
,21,35601.83679451,q025,2146,0.36236
,21,35601.83679451,q025,2198,0.38469
,21,35601.83679451,q025,2252,0.41262
,21,35601.83679451,q025,2308,0.4374
,21,35601.83679451,q025,2367,0.45981
,21,35601.83679451,q025,2428,0.4862
,21,35601.83679451,q025,2494,0.50628
,21,35601.83679451,q025,2563,0.53438
,21,35601.83679451,q025,2637,0.55955
,21,35601.83679451,q025,2717,0.58597
,21,35601.83679451,q025,2803,0.61238
,21,35601.83679451,q025,2896,0.64077
,21,35601.83679451,q025,2999,0.66557
,21,35601.83679451,q025,3112,0.69153
,21,35601.83679451,q025,3238,0.71875
,21,35601.83679451,q025,3381,0.75113
,21,35601.83679451,q025,3545,0.77917
,21,35601.83679451,q025,3736,0.8095
,21,35601.83679451,q025,3963,0.83592
,21,35601.83679451,q025,4240,0.86473
,21,35601.83679451,q025,4591,0.89069
,21,35601.83679451,q025,5058,0.91519
,21,35601.83679451,q025,5730,0.94278
,21,35601.83679451,q025,6832,0.96477
,21,35601.83679451,q025,9241,0.9856
,21,35601.83679451,q025,13829,0.996
,22,58075.7096655594,q50,1157,0.0468
,22,58075.7096655594,q50,1214,0.0724
,22,58075.7096655594,q50,1257,0.0948
,22,58075.7096655594,q50,1293,0.1172
,22,58075.7096655594,q50,1327,0.1408
,22,58075.7096655594,q50,1358,0.1622
,22,58075.7096655594,q50,1387,0.1828
,22,58075.7096655594,q50,1416,0.2048
,22,58075.7096655594,q50,1445,0.2262
,22,58075.7096655594,q50,1473,0.2478
,22,58075.7096655594,q50,1501,0.2702
,22,58075.7096655594,q50,1530,0.2936
,22,58075.7096655594,q50,1559,0.3162
,22,58075.7096655594,q50,1588,0.338
,22,58075.7096655594,q50,1618,0.3598
,22,58075.7096655594,q50,1649,0.3846
,22,58075.7096655594,q50,1681,0.41
,22,58075.7096655594,q50,1715,0.435
,22,58075.7096655594,q50,1749,0.4588
,22,58075.7096655594,q50,1786,0.4844
,22,58075.7096655594,q50,1824,0.5112
,22,58075.7096655594,q50,1864,0.5346
,22,58075.7096655594,q50,1907,0.5616
,22,58075.7096655594,q50,1953,0.5884
,22,58075.7096655594,q50,2003,0.6144
,22,58075.7096655594,q50,2057,0.643
,22,58075.7096655594,q50,2115,0.6688
,22,58075.7096655594,q50,2179,0.6988
,22,58075.7096655594,q50,2251,0.7254
,22,58075.7096655594,q50,2331,0.7546
,22,58075.7096655594,q50,2422,0.7834
,22,58075.7096655594,q50,2528,0.8116
,22,58075.7096655594,q50,2652,0.8388
,22,58075.7096655594,q50,2803,0.8664
,22,58075.7096655594,q50,2993,0.895
,22,58075.7096655594,q50,3242,0.922
,22,58075.7096655594,q50,3595,0.948
,22,58075.7096655594,q50,4162,0.9704
,22,58075.7096655594,q50,5364,0.9898
,22,58075.7096655594,q50,7551,0.9978
,22,58075.7096655594,q16,1244,0.0444
,22,58075.7096655594,q16,1313,0.0684
,22,58075.7096655594,q16,1366,0.092576
,22,58075.7096655594,q16,1411,0.115776
,22,58075.7096655594,q16,1451,0.135776
,22,58075.7096655594,q16,1490,0.157776
,22,58075.7096655594,q16,1526,0.179152
,22,58075.7096655594,q16,1562,0.200576
,22,58075.7096655594,q16,1597,0.221776
,22,58075.7096655594,q16,1633,0.244352
,22,58075.7096655594,q16,1668,0.26688
,22,58075.7096655594,q16,1703,0.288576
,22,58075.7096655594,q16,1740,0.3116
,22,58075.7096655594,q16,1776,0.334176
,22,58075.7096655594,q16,1814,0.358176
,22,58075.7096655594,q16,1853,0.382576
,22,58075.7096655594,q16,1894,0.407904
,22,58075.7096655594,q16,1936,0.4308
,22,58075.7096655594,q16,1980,0.454752
,22,58075.7096655594,q16,2026,0.480128
,22,58075.7096655594,q16,2074,0.505952
,22,58075.7096655594,q16,2126,0.531504
,22,58075.7096655594,q16,2181,0.557376
,22,58075.7096655594,q16,2240,0.583904
,22,58075.7096655594,q16,2303,0.613376
,22,58075.7096655594,q16,2372,0.64
,22,58075.7096655594,q16,2447,0.66728
,22,58075.7096655594,q16,2530,0.695952
,22,58075.7096655594,q16,2623,0.7232
,22,58075.7096655594,q16,2727,0.7524
,22,58075.7096655594,q16,2846,0.779152
,22,58075.7096655594,q16,2984,0.806976
,22,58075.7096655594,q16,3148,0.8364
,22,58075.7096655594,q16,3347,0.863776
,22,58075.7096655594,q16,3598,0.8928
,22,58075.7096655594,q16,3930,0.918176
,22,58075.7096655594,q16,4404,0.943952
,22,58075.7096655594,q16,5174,0.968
,22,58075.7096655594,q16,6832,0.9884
,22,58075.7096655594,q16,9920,0.9972
,22,58075.7096655594,q025,1336,0.04195
,22,58075.7096655594,q025,1421,0.066
,22,58075.7096655594,q025,1485,0.09118
,22,58075.7096655594,q025,1541,0.11437
,22,58075.7096655594,q025,1591,0.13595
,22,58075.7096655594,q025,1639,0.15839
,22,58075.7096655594,q025,1684,0.17999
,22,58075.7096655594,q025,1729,0.19912
,22,58075.7096655594,q025,1773,0.22198
,22,58075.7096655594,q025,1817,0.24599
,22,58075.7096655594,q025,1861,0.2692
,22,58075.7096655594,q025,1906,0.29347
,22,58075.7096655594,q025,1952,0.31319
,22,58075.7096655594,q025,1999,0.33635
,22,58075.7096655594,q025,2047,0.3619
,22,58075.7096655594,q025,2096,0.38436
,22,58075.7096655594,q025,2148,0.40989
,22,58075.7096655594,q025,2202,0.43425
,22,58075.7096655594,q025,2258,0.46078
,22,58075.7096655594,q025,2317,0.48587
,22,58075.7096655594,q025,2380,0.50795
,22,58075.7096655594,q025,2447,0.53741
,22,58075.7096655594,q025,2518,0.5654
,22,58075.7096655594,q025,2594,0.59384
,22,58075.7096655594,q025,2677,0.62028
,22,58075.7096655594,q025,2767,0.64516
,22,58075.7096655594,q025,2865,0.66945
,22,58075.7096655594,q025,2974,0.69664
,22,58075.7096655594,q025,3096,0.72581
,22,58075.7096655594,q025,3234,0.75698
,22,58075.7096655594,q025,3392,0.7854
,22,58075.7096655594,q025,3576,0.81268
,22,58075.7096655594,q025,3796,0.83638
,22,58075.7096655594,q025,4064,0.86479
,22,58075.7096655594,q025,4405,0.89196
,22,58075.7096655594,q025,4859,0.916
,22,58075.7096655594,q025,5513,0.94239
,22,58075.7096655594,q025,6589,0.96639
,22,58075.7096655594,q025,8951,0.98759
,22,58075.7096655594,q025,13480,0.9964
,23,94736.3494930254,q50,1108,0.0486
,23,94736.3494930254,q50,1161,0.0734
,23,94736.3494930254,q50,1201,0.0976
,23,94736.3494930254,q50,1235,0.121
,23,94736.3494930254,q50,1265,0.1424
,23,94736.3494930254,q50,1294,0.1636
,23,94736.3494930254,q50,1322,0.1844
,23,94736.3494930254,q50,1348,0.2058
,23,94736.3494930254,q50,1375,0.228
,23,94736.3494930254,q50,1401,0.2494
,23,94736.3494930254,q50,1427,0.27
,23,94736.3494930254,q50,1454,0.2936
,23,94736.3494930254,q50,1480,0.3152
,23,94736.3494930254,q50,1508,0.338
,23,94736.3494930254,q50,1536,0.3608
,23,94736.3494930254,q50,1564,0.3844
,23,94736.3494930254,q50,1594,0.4096
,23,94736.3494930254,q50,1625,0.4336
,23,94736.3494930254,q50,1657,0.4586
,23,94736.3494930254,q50,1691,0.4836
,23,94736.3494930254,q50,1726,0.5086
,23,94736.3494930254,q50,1764,0.5354
,23,94736.3494930254,q50,1804,0.5598
,23,94736.3494930254,q50,1847,0.587
,23,94736.3494930254,q50,1893,0.6126
,23,94736.3494930254,q50,1942,0.6406
,23,94736.3494930254,q50,1997,0.6684
,23,94736.3494930254,q50,2056,0.6976
,23,94736.3494930254,q50,2122,0.7248
,23,94736.3494930254,q50,2197,0.7516
,23,94736.3494930254,q50,2282,0.781
,23,94736.3494930254,q50,2380,0.8098
,23,94736.3494930254,q50,2495,0.838
,23,94736.3494930254,q50,2635,0.8666
,23,94736.3494930254,q50,2811,0.895
,23,94736.3494930254,q50,3042,0.922
,23,94736.3494930254,q50,3370,0.9474
,23,94736.3494930254,q50,3897,0.9704
,23,94736.3494930254,q50,5014,0.99
,23,94736.3494930254,q50,7047,0.998
,23,94736.3494930254,q16,1197,0.046176
,23,94736.3494930254,q16,1262,0.071376
,23,94736.3494930254,q16,1311,0.095952
,23,94736.3494930254,q16,1353,0.118176
,23,94736.3494930254,q16,1392,0.1408
,23,94736.3494930254,q16,1427,0.161728
,23,94736.3494930254,q16,1462,0.1852
,23,94736.3494930254,q16,1495,0.206752
,23,94736.3494930254,q16,1528,0.2272
,23,94736.3494930254,q16,1561,0.248976
,23,94736.3494930254,q16,1594,0.272
,23,94736.3494930254,q16,1627,0.293776
,23,94736.3494930254,q16,1661,0.316576
,23,94736.3494930254,q16,1696,0.340352
,23,94736.3494930254,q16,1731,0.362176
,23,94736.3494930254,q16,1767,0.385328
,23,94736.3494930254,q16,1805,0.4092
,23,94736.3494930254,q16,1845,0.434976
,23,94736.3494930254,q16,1886,0.460352
,23,94736.3494930254,q16,1929,0.48648
,23,94736.3494930254,q16,1974,0.511152
,23,94736.3494930254,q16,2022,0.536704
,23,94736.3494930254,q16,2074,0.564976
,23,94736.3494930254,q16,2129,0.589952
,23,94736.3494930254,q16,2188,0.6172
,23,94736.3494930254,q16,2252,0.643552
,23,94736.3494930254,q16,2323,0.67
,23,94736.3494930254,q16,2400,0.698176
,23,94736.3494930254,q16,2486,0.723728
,23,94736.3494930254,q16,2584,0.7516
,23,94736.3494930254,q16,2695,0.778976
,23,94736.3494930254,q16,2824,0.8084
,23,94736.3494930254,q16,2977,0.836976
,23,94736.3494930254,q16,3162,0.863952
,23,94736.3494930254,q16,3397,0.8924
,23,94736.3494930254,q16,3707,0.9188
,23,94736.3494930254,q16,4149,0.944576
,23,94736.3494930254,q16,4867,0.9684
,23,94736.3494930254,q16,6413,0.988
,23,94736.3494930254,q16,9291,0.996976
,23,94736.3494930254,q025,1285,0.0436
,23,94736.3494930254,q025,1365,0.06878
,23,94736.3494930254,q025,1425,0.09159
,23,94736.3494930254,q025,1477,0.11633
,23,94736.3494930254,q025,1525,0.13718
,23,94736.3494930254,q025,1570,0.15919
,23,94736.3494930254,q025,1613,0.18116
,23,94736.3494930254,q025,1655,0.20274
,23,94736.3494930254,q025,1696,0.22475
,23,94736.3494930254,q025,1738,0.24637
,23,94736.3494930254,q025,1780,0.27278
,23,94736.3494930254,q025,1822,0.29393
,23,94736.3494930254,q025,1865,0.31913
,23,94736.3494930254,q025,1909,0.34155
,23,94736.3494930254,q025,1954,0.36624
,23,94736.3494930254,q025,2001,0.38664
,23,94736.3494930254,q025,2050,0.41028
,23,94736.3494930254,q025,2100,0.43592
,23,94736.3494930254,q025,2154,0.458
,23,94736.3494930254,q025,2210,0.48318
,23,94736.3494930254,q025,2269,0.50869
,23,94736.3494930254,q025,2331,0.53316
,23,94736.3494930254,q025,2399,0.56227
,23,94736.3494930254,q025,2471,0.59231
,23,94736.3494930254,q025,2549,0.61835
,23,94736.3494930254,q025,2633,0.64463
,23,94736.3494930254,q025,2727,0.66978
,23,94736.3494930254,q025,2830,0.69318
,23,94736.3494930254,q025,2945,0.72224
,23,94736.3494930254,q025,3075,0.75302
,23,94736.3494930254,q025,3224,0.77789
,23,94736.3494930254,q025,3398,0.80597
,23,94736.3494930254,q025,3606,0.83632
,23,94736.3494930254,q025,3859,0.8588
,23,94736.3494930254,q025,4181,0.88992
,23,94736.3494930254,q025,4611,0.91395
,23,94736.3494930254,q025,5230,0.94117
,23,94736.3494930254,q025,6248,0.96638
,23,94736.3494930254,q025,8486,0.988
,23,94736.3494930254,q025,12781,0.9964
,24,154539.237952474,q50,1057,0.047
,24,154539.237952474,q50,1106,0.072
,24,154539.237952474,q50,1143,0.0952
,24,154539.237952474,q50,1174,0.117
,24,154539.237952474,q50,1203,0.1372
,24,154539.237952474,q50,1230,0.1588
,24,154539.237952474,q50,1255,0.1788
,24,154539.237952474,q50,1280,0.1998
,24,154539.237952474,q50,1304,0.2202
,24,154539.237952474,q50,1329,0.2436
,24,154539.237952474,q50,1353,0.264
,24,154539.237952474,q50,1378,0.2872
,24,154539.237952474,q50,1402,0.308
,24,154539.237952474,q50,1428,0.3324
,24,154539.237952474,q50,1454,0.3548
,24,154539.237952474,q50,1480,0.3784
,24,154539.237952474,q50,1508,0.4018
,24,154539.237952474,q50,1537,0.4276
,24,154539.237952474,q50,1567,0.4534
,24,154539.237952474,q50,1598,0.4776
,24,154539.237952474,q50,1631,0.5024
,24,154539.237952474,q50,1666,0.5286
,24,154539.237952474,q50,1703,0.5542
,24,154539.237952474,q50,1743,0.5812
,24,154539.237952474,q50,1786,0.608
,24,154539.237952474,q50,1832,0.6348
,24,154539.237952474,q50,1882,0.6628
,24,154539.237952474,q50,1938,0.6928
,24,154539.237952474,q50,2000,0.7202
,24,154539.237952474,q50,2069,0.749
,24,154539.237952474,q50,2148,0.7778
,24,154539.237952474,q50,2239,0.8072
,24,154539.237952474,q50,2347,0.8366
,24,154539.237952474,q50,2478,0.8654
,24,154539.237952474,q50,2643,0.8944
,24,154539.237952474,q50,2859,0.9222
,24,154539.237952474,q50,3166,0.9488
,24,154539.237952474,q50,3659,0.9712
,24,154539.237952474,q50,4708,0.9904
,24,154539.237952474,q50,6623,0.998
,24,154539.237952474,q16,1142,0.0448
,24,154539.237952474,q16,1203,0.069776
,24,154539.237952474,q16,1249,0.093376
,24,154539.237952474,q16,1288,0.116976
,24,154539.237952474,q16,1324,0.138752
,24,154539.237952474,q16,1358,0.1604
,24,154539.237952474,q16,1390,0.182704
,24,154539.237952474,q16,1421,0.203152
,24,154539.237952474,q16,1452,0.225328
,24,154539.237952474,q16,1483,0.246752
,24,154539.237952474,q16,1514,0.268128
,24,154539.237952474,q16,1546,0.291376
,24,154539.237952474,q16,1577,0.314928
,24,154539.237952474,q16,1610,0.338976
,24,154539.237952474,q16,1643,0.3616
,24,154539.237952474,q16,1678,0.385552
,24,154539.237952474,q16,1714,0.408576
,24,154539.237952474,q16,1751,0.433376
,24,154539.237952474,q16,1790,0.457376
,24,154539.237952474,q16,1830,0.483104
,24,154539.237952474,q16,1873,0.508
,24,154539.237952474,q16,1919,0.534
,24,154539.237952474,q16,1968,0.560576
,24,154539.237952474,q16,2020,0.586576
,24,154539.237952474,q16,2076,0.613152
,24,154539.237952474,q16,2137,0.641328
,24,154539.237952474,q16,2204,0.668128
,24,154539.237952474,q16,2277,0.696576
,24,154539.237952474,q16,2360,0.7244
,24,154539.237952474,q16,2452,0.752576
,24,154539.237952474,q16,2558,0.781328
,24,154539.237952474,q16,2681,0.8096
,24,154539.237952474,q16,2827,0.837376
,24,154539.237952474,q16,3004,0.865776
,24,154539.237952474,q16,3228,0.8936
,24,154539.237952474,q16,3525,0.920576
,24,154539.237952474,q16,3950,0.946976
,24,154539.237952474,q16,4641,0.970176
,24,154539.237952474,q16,6134,0.9892
,24,154539.237952474,q16,8930,0.9972
,24,154539.237952474,q025,1231,0.04397
,24,154539.237952474,q025,1306,0.0692
,24,154539.237952474,q025,1363,0.09197
,24,154539.237952474,q025,1412,0.11515
,24,154539.237952474,q025,1456,0.13837
,24,154539.237952474,q025,1498,0.15956
,24,154539.237952474,q025,1539,0.18077
,24,154539.237952474,q025,1578,0.20315
,24,154539.237952474,q025,1617,0.22355
,24,154539.237952474,q025,1656,0.24639
,24,154539.237952474,q025,1695,0.26995
,24,154539.237952474,q025,1735,0.29434
,24,154539.237952474,q025,1775,0.31717
,24,154539.237952474,q025,1817,0.33918
,24,154539.237952474,q025,1859,0.36157
,24,154539.237952474,q025,1903,0.38157
,24,154539.237952474,q025,1949,0.40757
,24,154539.237952474,q025,1997,0.43279
,24,154539.237952474,q025,2047,0.45836
,24,154539.237952474,q025,2099,0.48235
,24,154539.237952474,q025,2155,0.50593
,24,154539.237952474,q025,2214,0.53155
,24,154539.237952474,q025,2277,0.55719
,24,154539.237952474,q025,2345,0.58556
,24,154539.237952474,q025,2418,0.61357
,24,154539.237952474,q025,2498,0.63955
,24,154539.237952474,q025,2585,0.67106
,24,154539.237952474,q025,2682,0.69392
,24,154539.237952474,q025,2791,0.71876
,24,154539.237952474,q025,2913,0.74556
,24,154539.237952474,q025,3054,0.77159
,24,154539.237952474,q025,3218,0.80387
,24,154539.237952474,q025,3414,0.83303
,24,154539.237952474,q025,3653,0.85953
,24,154539.237952474,q025,3957,0.88439
,24,154539.237952474,q025,4362,0.91357
,24,154539.237952474,q025,4947,0.94076
,24,154539.237952474,q025,5909,0.96716
,24,154539.237952474,q025,8027,0.988
,24,154539.237952474,q025,12099,0.99639
,25,252093.058205599,q50,1014,0.0472
,25,252093.058205599,q50,1060,0.0732
,25,252093.058205599,q50,1094,0.0954
,25,252093.058205599,q50,1124,0.1172
,25,252093.058205599,q50,1150,0.1382
,25,252093.058205599,q50,1175,0.1596
,25,252093.058205599,q50,1199,0.18
,25,252093.058205599,q50,1222,0.2016
,25,252093.058205599,q50,1245,0.2224
,25,252093.058205599,q50,1268,0.2428
,25,252093.058205599,q50,1291,0.2646
,25,252093.058205599,q50,1314,0.2872
,25,252093.058205599,q50,1337,0.309
,25,252093.058205599,q50,1361,0.3326
,25,252093.058205599,q50,1385,0.356
,25,252093.058205599,q50,1410,0.3798
,25,252093.058205599,q50,1436,0.4024
,25,252093.058205599,q50,1463,0.4282
,25,252093.058205599,q50,1491,0.4536
,25,252093.058205599,q50,1520,0.4772
,25,252093.058205599,q50,1551,0.5032
,25,252093.058205599,q50,1584,0.5272
,25,252093.058205599,q50,1619,0.5524
,25,252093.058205599,q50,1656,0.5794
,25,252093.058205599,q50,1697,0.6064
,25,252093.058205599,q50,1740,0.635
,25,252093.058205599,q50,1788,0.6636
,25,252093.058205599,q50,1840,0.6924
,25,252093.058205599,q50,1898,0.7218
,25,252093.058205599,q50,1964,0.7514
,25,252093.058205599,q50,2038,0.7796
,25,252093.058205599,q50,2124,0.8092
,25,252093.058205599,q50,2226,0.8382
,25,252093.058205599,q50,2350,0.8674
,25,252093.058205599,q50,2505,0.8968
,25,252093.058205599,q50,2710,0.924
,25,252093.058205599,q50,3000,0.9494
,25,252093.058205599,q50,3468,0.9728
,25,252093.058205599,q50,4465,0.9908
,25,252093.058205599,q50,6292,0.998
,25,252093.058205599,q16,1098,0.045776
,25,252093.058205599,q16,1155,0.0732
,25,252093.058205599,q16,1198,0.095552
,25,252093.058205599,q16,1235,0.118752
,25,252093.058205599,q16,1268,0.139904
,25,252093.058205599,q16,1300,0.161952
,25,252093.058205599,q16,1330,0.1824
,25,252093.058205599,q16,1359,0.204304
,25,252093.058205599,q16,1388,0.2272
,25,252093.058205599,q16,1417,0.249152
,25,252093.058205599,q16,1446,0.270128
,25,252093.058205599,q16,1475,0.290352
,25,252093.058205599,q16,1505,0.3136
,25,252093.058205599,q16,1535,0.336352
,25,252093.058205599,q16,1566,0.359504
,25,252093.058205599,q16,1598,0.384576
,25,252093.058205599,q16,1632,0.407376
,25,252093.058205599,q16,1666,0.4316
,25,252093.058205599,q16,1703,0.457776
,25,252093.058205599,q16,1741,0.482032
,25,252093.058205599,q16,1781,0.505552
,25,252093.058205599,q16,1823,0.53088
,25,252093.058205599,q16,1869,0.557488
,25,252093.058205599,q16,1917,0.584752
,25,252093.058205599,q16,1970,0.612976
,25,252093.058205599,q16,2027,0.639328
,25,252093.058205599,q16,2089,0.666176
,25,252093.058205599,q16,2158,0.6948
,25,252093.058205599,q16,2235,0.722128
,25,252093.058205599,q16,2321,0.7496
,25,252093.058205599,q16,2420,0.778352
,25,252093.058205599,q16,2534,0.806576
,25,252093.058205599,q16,2671,0.8352
,25,252093.058205599,q16,2836,0.863328
,25,252093.058205599,q16,3045,0.892176
,25,252093.058205599,q16,3323,0.9196
,25,252093.058205599,q16,3719,0.945776
,25,252093.058205599,q16,4364,0.97
,25,252093.058205599,q16,5758,0.9892
,25,252093.058205599,q16,8369,0.9976
,25,252093.058205599,q025,1176,0.0412
,25,252093.058205599,q025,1247,0.06999
,25,252093.058205599,q025,1301,0.09158
,25,252093.058205599,q025,1347,0.11555
,25,252093.058205599,q025,1389,0.13759
,25,252093.058205599,q025,1429,0.15919
,25,252093.058205599,q025,1467,0.17919
,25,252093.058205599,q025,1504,0.20237
,25,252093.058205599,q025,1541,0.224
,25,252093.058205599,q025,1578,0.24477
,25,252093.058205599,q025,1616,0.26757
,25,252093.058205599,q025,1653,0.28998
,25,252093.058205599,q025,1692,0.31197
,25,252093.058205599,q025,1731,0.33719
,25,252093.058205599,q025,1772,0.36116
,25,252093.058205599,q025,1814,0.38432
,25,252093.058205599,q025,1857,0.40758
,25,252093.058205599,q025,1902,0.43275
,25,252093.058205599,q025,1950,0.45789
,25,252093.058205599,q025,2000,0.48237
,25,252093.058205599,q025,2053,0.50758
,25,252093.058205599,q025,2110,0.53433
,25,252093.058205599,q025,2170,0.56187
,25,252093.058205599,q025,2235,0.58985
,25,252093.058205599,q025,2305,0.61672
,25,252093.058205599,q025,2382,0.64512
,25,252093.058205599,q025,2466,0.67312
,25,252093.058205599,q025,2559,0.69794
,25,252093.058205599,q025,2663,0.7232
,25,252093.058205599,q025,2781,0.75274
,25,252093.058205599,q025,2917,0.77956
,25,252093.058205599,q025,3075,0.80677
,25,252093.058205599,q025,3263,0.83519
,25,252093.058205599,q025,3494,0.86556
,25,252093.058205599,q025,3788,0.89198
,25,252093.058205599,q025,4181,0.91918
,25,252093.058205599,q025,4749,0.94635
,25,252093.058205599,q025,5687,0.9688
,25,252093.058205599,q025,7762,0.9876
,25,252093.058205599,q025,11777,0.9972
,26,411228.312223176,q50,978,0.0508
,26,411228.312223176,q50,1020,0.076
,26,411228.312223176,q50,1052,0.0992
,26,411228.312223176,q50,1080,0.1212
,26,411228.312223176,q50,1104,0.1422
,26,411228.312223176,q50,1128,0.1636
,26,411228.312223176,q50,1150,0.1854
,26,411228.312223176,q50,1171,0.205
,26,411228.312223176,q50,1193,0.2278
,26,411228.312223176,q50,1214,0.2486
,26,411228.312223176,q50,1235,0.2684
,26,411228.312223176,q50,1256,0.2904
,26,411228.312223176,q50,1278,0.3122
,26,411228.312223176,q50,1300,0.3348
,26,411228.312223176,q50,1323,0.3588
,26,411228.312223176,q50,1346,0.3794
,26,411228.312223176,q50,1370,0.404
,26,411228.312223176,q50,1395,0.4276
,26,411228.312223176,q50,1421,0.4512
,26,411228.312223176,q50,1449,0.4768
,26,411228.312223176,q50,1478,0.5024
,26,411228.312223176,q50,1508,0.5286
,26,411228.312223176,q50,1541,0.5538
,26,411228.312223176,q50,1575,0.5778
,26,411228.312223176,q50,1613,0.6072
,26,411228.312223176,q50,1653,0.6338
,26,411228.312223176,q50,1698,0.6648
