combo,mass_idx,mass_g,curve,K,p_eval
10_0_90,5,6.32374322278487,q16,24045,0.120576
10_0_90,5,6.32374322278487,q16,27548,0.147904
10_0_90,5,6.32374322278487,q16,31244,0.173856
10_0_90,5,6.32374322278487,q16,35179,0.201344
10_0_90,5,6.32374322278487,q16,39400,0.228576
10_0_90,5,6.32374322278487,q16,43954,0.254128
10_0_90,5,6.32374322278487,q16,48892,0.27936
10_0_90,5,6.32374322278487,q16,54274,0.305408
10_0_90,5,6.32374322278487,q16,60166,0.329504
10_0_90,5,6.32374322278487,q16,66645,0.352752
10_0_90,5,6.32374322278487,q16,73801,0.3772
10_0_90,5,6.32374322278487,q16,81743,0.4044
10_0_90,5,6.32374322278487,q16,90598,0.426512
10_0_90,5,6.32374322278487,q16,100521,0.4528
10_0_90,5,6.32374322278487,q16,111700,0.4788
10_0_90,5,6.32374322278487,q16,124369,0.506336
10_0_90,5,6.32374322278487,q16,138814,0.531392
10_0_90,5,6.32374322278487,q16,155399,0.556656
10_0_90,5,6.32374322278487,q16,174585,0.582704
10_0_90,5,6.32374322278487,q16,196965,0.607808
10_0_90,5,6.32374322278487,q16,223317,0.633776
10_0_90,5,6.32374322278487,q16,254679,0.657408
10_0_90,5,6.32374322278487,q16,292455,0.679808
10_0_90,5,6.32374322278487,q16,338598,0.703376
10_0_90,5,6.32374322278487,q16,395882,0.728
10_0_90,5,6.32374322278487,q16,468379,0.749984
10_0_90,5,6.32374322278487,q16,562272,0.773904
10_0_90,5,6.32374322278487,q16,687361,0.797952
10_0_90,5,6.32374322278487,q16,860026,0.818944
10_0_90,5,6.32374322278487,q16,1109523,0.84448
10_0_90,5,6.32374322278487,q16,1492891,0.872032
10_0_90,5,6.32374322278487,q16,2135511,0.89448
10_0_90,5,6.32374322278487,q16,3366157,0.918256
10_0_90,5,6.32374322278487,q16,6336977,0.943456
10_0_90,5,6.32374322278487,q16,18418986,0.969456
10_0_90,5,6.32374322278487,q16,74412399,0.987376
10_0_90,5,6.32374322278487,q50,5455,0.0264
10_0_90,5,6.32374322278487,q50,6512,0.0508
10_0_90,5,6.32374322278487,q50,7382,0.0742
10_0_90,5,6.32374322278487,q50,8177,0.0984
10_0_90,5,6.32374322278487,q50,8940,0.123
10_0_90,5,6.32374322278487,q50,9691,0.1492
10_0_90,5,6.32374322278487,q50,10444,0.1754
10_0_90,5,6.32374322278487,q50,11208,0.2006
10_0_90,5,6.32374322278487,q50,11992,0.2268
10_0_90,5,6.32374322278487,q50,12801,0.2524
10_0_90,5,6.32374322278487,q50,13642,0.2766
10_0_90,5,6.32374322278487,q50,14523,0.2974
10_0_90,5,6.32374322278487,q50,15448,0.3218
10_0_90,5,6.32374322278487,q50,16426,0.3478
10_0_90,5,6.32374322278487,q50,17465,0.375
10_0_90,5,6.32374322278487,q50,18572,0.3982
10_0_90,5,6.32374322278487,q50,19759,0.4236
10_0_90,5,6.32374322278487,q50,21037,0.4518
10_0_90,5,6.32374322278487,q50,22419,0.4764
10_0_90,5,6.32374322278487,q50,23922,0.5002
10_0_90,5,6.32374322278487,q50,25566,0.5284
10_0_90,5,6.32374322278487,q50,27373,0.5536
10_0_90,5,6.32374322278487,q50,29374,0.5794
10_0_90,5,6.32374322278487,q50,31602,0.6056
10_0_90,5,6.32374322278487,q50,34105,0.6294
10_0_90,5,6.32374322278487,q50,36939,0.6544
10_0_90,5,6.32374322278487,q50,40179,0.6782
10_0_90,5,6.32374322278487,q50,43925,0.7016
10_0_90,5,6.32374322278487,q50,48311,0.7252
10_0_90,5,6.32374322278487,q50,53525,0.7482
10_0_90,5,6.32374322278487,q50,59835,0.7726
10_0_90,5,6.32374322278487,q50,67642,0.7984
10_0_90,5,6.32374322278487,q50,77567,0.825
10_0_90,5,6.32374322278487,q50,90639,0.8488
10_0_90,5,6.32374322278487,q50,108691,0.8712
10_0_90,5,6.32374322278487,q50,135335,0.8976
10_0_90,5,6.32374322278487,q50,178874,0.9252
10_0_90,5,6.32374322278487,q50,263688,0.9488
10_0_90,5,6.32374322278487,q50,507690,0.9748
10_0_90,5,6.32374322278487,q50,1197191,0.9892
10_0_90,6,8.43257640343661,q025,16825,0.01438
10_0_90,6,8.43257640343661,q025,26094,0.03836
10_0_90,6,8.43257640343661,q025,35542,0.06359
10_0_90,6,8.43257640343661,q025,45691,0.09159
10_0_90,6,8.43257640343661,q025,56824,0.11919
10_0_90,6,8.43257640343661,q025,69173,0.14713
10_0_90,6,8.43257640343661,q025,82971,0.17546
10_0_90,6,8.43257640343661,q025,98469,0.20183
10_0_90,6,8.43257640343661,q025,115950,0.22519
10_0_90,6,8.43257640343661,q025,135746,0.2548
10_0_90,6,8.43257640343661,q025,158245,0.28632
10_0_90,6,8.43257640343661,q025,183911,0.31193
10_0_90,6,8.43257640343661,q025,213301,0.33519
10_0_90,6,8.43257640343661,q025,247088,0.36433
10_0_90,6,8.43257640343661,q025,286097,0.39153
10_0_90,6,8.43257640343661,q025,331338,0.41479
10_0_90,6,8.43257640343661,q025,384068,0.43947
10_0_90,6,8.43257640343661,q025,445859,0.461
10_0_90,6,8.43257640343661,q025,518695,0.48382
10_0_90,6,8.43257640343661,q025,605111,0.51214
10_0_90,6,8.43257640343661,q025,708380,0.53755
10_0_90,6,8.43257640343661,q025,832777,0.56236
10_0_90,6,8.43257640343661,q025,983971,0.58546
10_0_90,6,8.43257640343661,q025,1169588,0.60987
10_0_90,6,8.43257640343661,q025,1400064,0.62889
10_0_90,6,8.43257640343661,q025,1689966,0.65259
10_0_90,6,8.43257640343661,q025,2060063,0.66995
10_0_90,6,8.43257640343661,q025,2540735,0.69504
10_0_90,6,8.43257640343661,q025,3177718,0.72676
10_0_90,6,8.43257640343661,q025,4042264,0.74925
10_0_90,6,8.43257640343661,q025,5249961,0.77093
10_0_90,6,8.43257640343661,q025,6997753,0.79688
10_0_90,6,8.43257640343661,q025,9642151,0.81698
10_0_90,6,8.43257640343661,q025,13880072,0.83794
10_0_90,6,8.43257640343661,q025,21218527,0.86159
10_0_90,6,8.43257640343661,q025,35402260,0.88597
10_0_90,6,8.43257640343661,q025,67858851,0.91114
10_0_90,6,8.43257640343661,q025,167653699,0.94274
10_0_90,6,8.43257640343661,q025,770679322,0.96876
10_0_90,6,8.43257640343661,q025,5671988285,0.98679
10_0_90,6,8.43257640343661,q16,9144,0.018
10_0_90,6,8.43257640343661,q16,12204,0.042528
10_0_90,6,8.43257640343661,q16,14964,0.065776
10_0_90,6,8.43257640343661,q16,17669,0.09
10_0_90,6,8.43257640343661,q16,20416,0.118128
10_0_90,6,8.43257640343661,q16,23263,0.147152
10_0_90,6,8.43257640343661,q16,26253,0.176832
10_0_90,6,8.43257640343661,q16,29422,0.205376
10_0_90,6,8.43257640343661,q16,32806,0.228032
10_0_90,6,8.43257640343661,q16,36442,0.256784
10_0_90,6,8.43257640343661,q16,40370,0.282608
10_0_90,6,8.43257640343661,q16,44634,0.30968
10_0_90,6,8.43257640343661,q16,49284,0.331632
10_0_90,6,8.43257640343661,q16,54378,0.354256
10_0_90,6,8.43257640343661,q16,59983,0.380976
10_0_90,6,8.43257640343661,q16,66181,0.404928
10_0_90,6,8.43257640343661,q16,73065,0.42888
10_0_90,6,8.43257640343661,q16,80750,0.453552
10_0_90,6,8.43257640343661,q16,89375,0.482
10_0_90,6,8.43257640343661,q16,99111,0.507408
10_0_90,6,8.43257640343661,q16,110168,0.531408
10_0_90,6,8.43257640343661,q16,122811,0.556176
10_0_90,6,8.43257640343661,q16,137375,0.580528
10_0_90,6,8.43257640343661,q16,154291,0.607776
10_0_90,6,8.43257640343661,q16,174120,0.631552
10_0_90,6,8.43257640343661,q16,197606,0.657152
10_0_90,6,8.43257640343661,q16,225758,0.68048
10_0_90,6,8.43257640343661,q16,259964,0.702752
10_0_90,6,8.43257640343661,q16,302196,0.72848
10_0_90,6,8.43257640343661,q16,355326,0.751536
10_0_90,6,8.43257640343661,q16,423696,0.777776
10_0_90,6,8.43257640343661,q16,514144,0.797936
10_0_90,6,8.43257640343661,q16,638022,0.820704
10_0_90,6,8.43257640343661,q16,815456,0.842688
10_0_90,6,8.43257640343661,q16,1085343,0.869328
10_0_90,6,8.43257640343661,q16,1532308,0.894032
10_0_90,6,8.43257640343661,q16,2375449,0.917376
10_0_90,6,8.43257640343661,q16,4369646,0.941328
10_0_90,6,8.43257640343661,q16,12215054,0.9696
10_0_90,6,8.43257640343661,q16,46894665,0.9872
10_0_90,6,8.43257640343661,q50,5095,0.0262
10_0_90,6,8.43257640343661,q50,6063,0.0498
10_0_90,6,8.43257640343661,q50,6858,0.0756
10_0_90,6,8.43257640343661,q50,7584,0.1014
10_0_90,6,8.43257640343661,q50,8280,0.124
10_0_90,6,8.43257640343661,q50,8964,0.1482
10_0_90,6,8.43257640343661,q50,9649,0.1736
10_0_90,6,8.43257640343661,q50,10344,0.2
10_0_90,6,8.43257640343661,q50,11056,0.2256
10_0_90,6,8.43257640343661,q50,11791,0.2518
10_0_90,6,8.43257640343661,q50,12554,0.2744
10_0_90,6,8.43257640343661,q50,13352,0.2992
10_0_90,6,8.43257640343661,q50,14191,0.3234
10_0_90,6,8.43257640343661,q50,15076,0.346
10_0_90,6,8.43257640343661,q50,16015,0.3746
10_0_90,6,8.43257640343661,q50,17016,0.4016
10_0_90,6,8.43257640343661,q50,18088,0.4254
10_0_90,6,8.43257640343661,q50,19241,0.4526
10_0_90,6,8.43257640343661,q50,20488,0.4746
10_0_90,6,8.43257640343661,q50,21843,0.4992
10_0_90,6,8.43257640343661,q50,23323,0.5248
10_0_90,6,8.43257640343661,q50,24949,0.5522
10_0_90,6,8.43257640343661,q50,26748,0.578
10_0_90,6,8.43257640343661,q50,28750,0.6054
10_0_90,6,8.43257640343661,q50,30996,0.629
10_0_90,6,8.43257640343661,q50,33538,0.6518
10_0_90,6,8.43257640343661,q50,36441,0.674
10_0_90,6,8.43257640343661,q50,39794,0.7006
10_0_90,6,8.43257640343661,q50,43716,0.727
10_0_90,6,8.43257640343661,q50,48372,0.7498
10_0_90,6,8.43257640343661,q50,54001,0.7746
10_0_90,6,8.43257640343661,q50,60955,0.799
10_0_90,6,8.43257640343661,q50,69784,0.8246
10_0_90,6,8.43257640343661,q50,81392,0.8496
10_0_90,6,8.43257640343661,q50,97391,0.877
10_0_90,6,8.43257640343661,q50,120952,0.9012
10_0_90,6,8.43257640343661,q50,159342,0.9264
10_0_90,6,8.43257640343661,q50,233839,0.9514
10_0_90,6,8.43257640343661,q50,446840,0.976
10_0_90,6,8.43257640343661,q50,1043430,0.9904
10_0_90,7,11.2446603688125,q025,14451,0.01519
10_0_90,7,11.2446603688125,q025,21696,0.03797
10_0_90,7,11.2446603688125,q025,28889,0.06671
10_0_90,7,11.2446603688125,q025,36466,0.09152
10_0_90,7,11.2446603688125,q025,44641,0.11558
10_0_90,7,11.2446603688125,q025,53578,0.14478
10_0_90,7,11.2446603688125,q025,63432,0.17315
10_0_90,7,11.2446603688125,q025,74363,0.20033
10_0_90,7,11.2446603688125,q025,86549,0.22838
10_0_90,7,11.2446603688125,q025,100194,0.25714
10_0_90,7,11.2446603688125,q025,115534,0.2826
10_0_90,7,11.2446603688125,q025,132848,0.31302
10_0_90,7,11.2446603688125,q025,152468,0.33942
10_0_90,7,11.2446603688125,q025,174791,0.36513
10_0_90,7,11.2446603688125,q025,200300,0.38757
10_0_90,7,11.2446603688125,q025,229582,0.41473
10_0_90,7,11.2446603688125,q025,263362,0.43674
10_0_90,7,11.2446603688125,q025,302536,0.4633
10_0_90,7,11.2446603688125,q025,348229,0.48691
10_0_90,7,11.2446603688125,q025,401865,0.50784
10_0_90,7,11.2446603688125,q025,465265,0.53269
10_0_90,7,11.2446603688125,q025,540788,0.55358
10_0_90,7,11.2446603688125,q025,631529,0.5779
10_0_90,7,11.2446603688125,q025,741612,0.59953
10_0_90,7,11.2446603688125,q025,876622,0.62514
10_0_90,7,11.2446603688125,q025,1044268,0.65189
10_0_90,7,11.2446603688125,q025,1255413,0.67308
10_0_90,7,11.2446603688125,q025,1525752,0.69394
10_0_90,7,11.2446603688125,q025,1878602,0.71832
10_0_90,7,11.2446603688125,q025,2349773,0.74275
10_0_90,7,11.2446603688125,q025,2996466,0.76905
10_0_90,7,11.2446603688125,q025,3914503,0.79076
10_0_90,7,11.2446603688125,q025,5274119,0.81431
10_0_90,7,11.2446603688125,q025,7401123,0.83795
10_0_90,7,11.2446603688125,q025,10983137,0.86265
10_0_90,7,11.2446603688125,q025,17680369,0.88591
10_0_90,7,11.2446603688125,q025,32381931,0.90832
10_0_90,7,11.2446603688125,q025,75099548,0.94151
10_0_90,7,11.2446603688125,q025,310290882,0.96831
10_0_90,7,11.2446603688125,q025,1986133023,0.98639
10_0_90,7,11.2446603688125,q16,8309,0.018976
10_0_90,7,11.2446603688125,q16,10908,0.044176
10_0_90,7,11.2446603688125,q16,13221,0.066976
10_0_90,7,11.2446603688125,q16,15465,0.0916
10_0_90,7,11.2446603688125,q16,17725,0.1184
10_0_90,7,11.2446603688125,q16,20051,0.149376
10_0_90,7,11.2446603688125,q16,22477,0.174576
10_0_90,7,11.2446603688125,q16,25032,0.20032
10_0_90,7,11.2446603688125,q16,27745,0.22648
10_0_90,7,11.2446603688125,q16,30643,0.253232
10_0_90,7,11.2446603688125,q16,33757,0.280032
10_0_90,7,11.2446603688125,q16,37119,0.303456
10_0_90,7,11.2446603688125,q16,40766,0.32976
10_0_90,7,11.2446603688125,q16,44741,0.35568
10_0_90,7,11.2446603688125,q16,49092,0.379008
10_0_90,7,11.2446603688125,q16,53878,0.402976
10_0_90,7,11.2446603688125,q16,59166,0.4316
10_0_90,7,11.2446603688125,q16,65039,0.457952
10_0_90,7,11.2446603688125,q16,71596,0.481152
10_0_90,7,11.2446603688125,q16,78958,0.508304
10_0_90,7,11.2446603688125,q16,87273,0.533008
10_0_90,7,11.2446603688125,q16,96727,0.557776
10_0_90,7,11.2446603688125,q16,107555,0.58176
10_0_90,7,11.2446603688125,q16,120055,0.604608
10_0_90,7,11.2446603688125,q16,134619,0.628352
10_0_90,7,11.2446603688125,q16,151757,0.652752
10_0_90,7,11.2446603688125,q16,172160,0.674752
10_0_90,7,11.2446603688125,q16,196774,0.698304
10_0_90,7,11.2446603688125,q16,226931,0.724176
10_0_90,7,11.2446603688125,q16,264562,0.749152
10_0_90,7,11.2446603688125,q16,312559,0.773984
10_0_90,7,11.2446603688125,q16,375445,0.793904
10_0_90,7,11.2446603688125,q16,460654,0.818176
10_0_90,7,11.2446603688125,q16,581234,0.841776
10_0_90,7,11.2446603688125,q16,762099,0.8676
10_0_90,7,11.2446603688125,q16,1056694,0.891104
10_0_90,7,11.2446603688125,q16,1600996,0.917232
10_0_90,7,11.2446603688125,q16,2852700,0.942704
10_0_90,7,11.2446603688125,q16,7557676,0.970176
10_0_90,7,11.2446603688125,q16,27046912,0.986976
10_0_90,7,11.2446603688125,q50,4803,0.0278
10_0_90,7,11.2446603688125,q50,5693,0.0536
10_0_90,7,11.2446603688125,q50,6421,0.0784
10_0_90,7,11.2446603688125,q50,7085,0.1028
10_0_90,7,11.2446603688125,q50,7720,0.1262
10_0_90,7,11.2446603688125,q50,8344,0.1522
10_0_90,7,11.2446603688125,q50,8968,0.1768
10_0_90,7,11.2446603688125,q50,9600,0.2034
10_0_90,7,11.2446603688125,q50,10246,0.2292
10_0_90,7,11.2446603688125,q50,10912,0.2538
10_0_90,7,11.2446603688125,q50,11604,0.2782
10_0_90,7,11.2446603688125,q50,12326,0.3012
10_0_90,7,11.2446603688125,q50,13084,0.3262
10_0_90,7,11.2446603688125,q50,13883,0.3502
10_0_90,7,11.2446603688125,q50,14730,0.3766
10_0_90,7,11.2446603688125,q50,15632,0.4012
10_0_90,7,11.2446603688125,q50,16597,0.4246
10_0_90,7,11.2446603688125,q50,17633,0.4478
10_0_90,7,11.2446603688125,q50,18753,0.4702
10_0_90,7,11.2446603688125,q50,19968,0.4966
10_0_90,7,11.2446603688125,q50,21294,0.5216
10_0_90,7,11.2446603688125,q50,22750,0.5482
10_0_90,7,11.2446603688125,q50,24358,0.5754
10_0_90,7,11.2446603688125,q50,26145,0.6038
10_0_90,7,11.2446603688125,q50,28148,0.6274
10_0_90,7,11.2446603688125,q50,30411,0.6534
10_0_90,7,11.2446603688125,q50,32992,0.6762
10_0_90,7,11.2446603688125,q50,35969,0.701
10_0_90,7,11.2446603688125,q50,39446,0.7274
10_0_90,7,11.2446603688125,q50,43567,0.7516
10_0_90,7,11.2446603688125,q50,48539,0.7752
10_0_90,7,11.2446603688125,q50,54669,0.802
10_0_90,7,11.2446603688125,q50,62435,0.8264
10_0_90,7,11.2446603688125,q50,72621,0.8526
10_0_90,7,11.2446603688125,q50,86618,0.8742
10_0_90,7,11.2446603688125,q50,107160,0.9012
10_0_90,7,11.2446603688125,q50,140489,0.927
10_0_90,7,11.2446603688125,q50,204793,0.951
10_0_90,7,11.2446603688125,q50,386957,0.9768
10_0_90,7,11.2446603688125,q50,890461,0.9906
10_0_90,8,14.9945142220607,q025,12197,0.01596
10_0_90,8,14.9945142220607,q025,17807,0.03959
10_0_90,8,14.9945142220607,q025,23258,0.06399
10_0_90,8,14.9945142220607,q025,28904,0.09118
10_0_90,8,14.9945142220607,q025,34912,0.11871
10_0_90,8,14.9945142220607,q025,41401,0.14713
10_0_90,8,14.9945142220607,q025,48476,0.17156
10_0_90,8,14.9945142220607,q025,56243,0.19279
10_0_90,8,14.9945142220607,q025,64816,0.21919
10_0_90,8,14.9945142220607,q025,74326,0.24678
10_0_90,8,14.9945142220607,q025,84920,0.27465
10_0_90,8,14.9945142220607,q025,96770,0.29989
10_0_90,8,14.9945142220607,q025,110081,0.33022
10_0_90,8,14.9945142220607,q025,125096,0.35629
10_0_90,8,14.9945142220607,q025,142105,0.37872
10_0_90,8,14.9945142220607,q025,161463,0.4028
10_0_90,8,14.9945142220607,q025,183601,0.43
10_0_90,8,14.9945142220607,q025,209052,0.45817
10_0_90,8,14.9945142220607,q025,238477,0.48216
10_0_90,8,14.9945142220607,q025,272709,0.5135
10_0_90,8,14.9945142220607,q025,312802,0.54131
10_0_90,8,14.9945142220607,q025,360116,0.56343
10_0_90,8,14.9945142220607,q025,416418,0.5843
10_0_90,8,14.9945142220607,q025,484042,0.60716
10_0_90,8,14.9945142220607,q025,566123,0.63661
10_0_90,8,14.9945142220607,q025,666948,0.6594
10_0_90,8,14.9945142220607,q025,792501,0.67989
10_0_90,8,14.9945142220607,q025,951336,0.6941
10_0_90,8,14.9945142220607,q025,1156023,0.71589
10_0_90,8,14.9945142220607,q025,1425636,0.74028
10_0_90,8,14.9945142220607,q025,1790257,0.76425
10_0_90,8,14.9945142220607,q025,2299564,0.78599
10_0_90,8,14.9945142220607,q025,3040441,0.80995
10_0_90,8,14.9945142220607,q025,4176263,0.83904
10_0_90,8,14.9945142220607,q025,6044893,0.86564
10_0_90,8,14.9945142220607,q025,9442705,0.8893
10_0_90,8,14.9945142220607,q025,16646162,0.9113
10_0_90,8,14.9945142220607,q025,36608741,0.93638
10_0_90,8,14.9945142220607,q025,138300320,0.96798
10_0_90,8,14.9945142220607,q025,787355646,0.9856
10_0_90,8,14.9945142220607,q16,7352,0.0184
10_0_90,8,14.9945142220607,q16,9528,0.043776
10_0_90,8,14.9945142220607,q16,11447,0.067776
10_0_90,8,14.9945142220607,q16,13295,0.091552
10_0_90,8,14.9945142220607,q16,15146,0.1172
10_0_90,8,14.9945142220607,q16,17040,0.1448
10_0_90,8,14.9945142220607,q16,19006,0.172352
10_0_90,8,14.9945142220607,q16,21067,0.196928
10_0_90,8,14.9945142220607,q16,23246,0.223952
10_0_90,8,14.9945142220607,q16,25565,0.2524
10_0_90,8,14.9945142220607,q16,28046,0.274816
10_0_90,8,14.9945142220607,q16,30715,0.299184
10_0_90,8,14.9945142220607,q16,33599,0.323936
10_0_90,8,14.9945142220607,q16,36730,0.351008
10_0_90,8,14.9945142220607,q16,40145,0.37688
10_0_90,8,14.9945142220607,q16,43888,0.399392
10_0_90,8,14.9945142220607,q16,48007,0.424704
10_0_90,8,14.9945142220607,q16,52566,0.450976
10_0_90,8,14.9945142220607,q16,57635,0.480032
10_0_90,8,14.9945142220607,q16,63304,0.505104
10_0_90,8,14.9945142220607,q16,69682,0.528976
10_0_90,8,14.9945142220607,q16,76905,0.552976
10_0_90,8,14.9945142220607,q16,85142,0.576528
10_0_90,8,14.9945142220607,q16,94612,0.605328
10_0_90,8,14.9945142220607,q16,105594,0.628128
10_0_90,8,14.9945142220607,q16,118457,0.654576
10_0_90,8,14.9945142220607,q16,133696,0.677184
10_0_90,8,14.9945142220607,q16,151985,0.698976
10_0_90,8,14.9945142220607,q16,174270,0.722912
10_0_90,8,14.9945142220607,q16,201914,0.7464
10_0_90,8,14.9945142220607,q16,236948,0.771728
10_0_90,8,14.9945142220607,q16,282529,0.794032
10_0_90,8,14.9945142220607,q16,343814,0.818352
10_0_90,8,14.9945142220607,q16,429784,0.8424
10_0_90,8,14.9945142220607,q16,557441,0.867664
10_0_90,8,14.9945142220607,q16,762890,0.887952
10_0_90,8,14.9945142220607,q16,1136836,0.915776
10_0_90,8,14.9945142220607,q16,1979520,0.942128
10_0_90,8,14.9945142220607,q16,5044730,0.969328
10_0_90,8,14.9945142220607,q16,17160444,0.9868
10_0_90,8,14.9945142220607,q50,4455,0.0264
10_0_90,8,14.9945142220607,q50,5264,0.0516
10_0_90,8,14.9945142220607,q50,5925,0.0778
10_0_90,8,14.9945142220607,q50,6527,0.1006
10_0_90,8,14.9945142220607,q50,7101,0.1234
10_0_90,8,14.9945142220607,q50,7666,0.1498
10_0_90,8,14.9945142220607,q50,8229,0.1784
10_0_90,8,14.9945142220607,q50,8800,0.205
10_0_90,8,14.9945142220607,q50,9383,0.228
10_0_90,8,14.9945142220607,q50,9985,0.2542
10_0_90,8,14.9945142220607,q50,10608,0.2782
10_0_90,8,14.9945142220607,q50,11258,0.302
10_0_90,8,14.9945142220607,q50,11941,0.3292
10_0_90,8,14.9945142220607,q50,12660,0.3538
10_0_90,8,14.9945142220607,q50,13421,0.3754
10_0_90,8,14.9945142220607,q50,14232,0.4016
10_0_90,8,14.9945142220607,q50,15098,0.4236
10_0_90,8,14.9945142220607,q50,16029,0.4492
10_0_90,8,14.9945142220607,q50,17033,0.4744
10_0_90,8,14.9945142220607,q50,18122,0.5004
10_0_90,8,14.9945142220607,q50,19310,0.5242
10_0_90,8,14.9945142220607,q50,20613,0.548
10_0_90,8,14.9945142220607,q50,22051,0.5718
10_0_90,8,14.9945142220607,q50,23649,0.5972
10_0_90,8,14.9945142220607,q50,25437,0.6216
10_0_90,8,14.9945142220607,q50,27457,0.648
10_0_90,8,14.9945142220607,q50,29759,0.6716
10_0_90,8,14.9945142220607,q50,32411,0.6954
10_0_90,8,14.9945142220607,q50,35506,0.7218
10_0_90,8,14.9945142220607,q50,39171,0.7472
10_0_90,8,14.9945142220607,q50,43588,0.7732
10_0_90,8,14.9945142220607,q50,49028,0.7994
10_0_90,8,14.9945142220607,q50,55909,0.8238
10_0_90,8,14.9945142220607,q50,64923,0.8504
10_0_90,8,14.9945142220607,q50,77288,0.8756
10_0_90,8,14.9945142220607,q50,95399,0.9002
10_0_90,8,14.9945142220607,q50,124712,0.9262
10_0_90,8,14.9945142220607,q50,181076,0.9514
10_0_90,8,14.9945142220607,q50,339899,0.9764
10_0_90,8,14.9945142220607,q50,775530,0.9908
10_0_90,9,19.9948641738588,q025,10353,0.0152
10_0_90,9,19.9948641738588,q025,14840,0.04269
10_0_90,9,19.9948641738588,q025,19141,0.06755
10_0_90,9,19.9948641738588,q025,23550,0.09
10_0_90,9,19.9948641738588,q025,28201,0.11917
10_0_90,9,19.9948641738588,q025,33186,0.14718
10_0_90,9,19.9948641738588,q025,38584,0.17356
10_0_90,9,19.9948641738588,q025,44471,0.19868
10_0_90,9,19.9948641738588,q025,50929,0.22779
10_0_90,9,19.9948641738588,q025,58051,0.25564
10_0_90,9,19.9948641738588,q025,65940,0.28076
10_0_90,9,19.9948641738588,q025,74715,0.30672
10_0_90,9,19.9948641738588,q025,84518,0.33081
10_0_90,9,19.9948641738588,q025,95515,0.35649
10_0_90,9,19.9948641738588,q025,107907,0.38194
10_0_90,9,19.9948641738588,q025,121934,0.4036
10_0_90,9,19.9948641738588,q025,137890,0.42942
10_0_90,9,19.9948641738588,q025,156133,0.45906
10_0_90,9,19.9948641738588,q025,177109,0.48117
10_0_90,9,19.9948641738588,q025,201375,0.51138
10_0_90,9,19.9948641738588,q025,229634,0.54074
10_0_90,9,19.9948641738588,q025,262788,0.5632
10_0_90,9,19.9948641738588,q025,302003,0.58906
10_0_90,9,19.9948641738588,q025,348811,0.61418
10_0_90,9,19.9948641738588,q025,405261,0.63742
10_0_90,9,19.9948641738588,q025,474134,0.6603
10_0_90,9,19.9948641738588,q025,559293,0.68188
10_0_90,9,19.9948641738588,q025,666224,0.70752
10_0_90,9,19.9948641738588,q025,802931,0.73119
10_0_90,9,19.9948641738588,q025,981473,0.75519
10_0_90,9,19.9948641738588,q025,1220713,0.77568
10_0_90,9,19.9948641738588,q025,1551532,0.79738
10_0_90,9,19.9948641738588,q025,2027414,0.81822
10_0_90,9,19.9948641738588,q025,2747827,0.84103
10_0_90,9,19.9948641738588,q025,3915893,0.86687
10_0_90,9,19.9948641738588,q025,6003283,0.89406
10_0_90,9,19.9948641738588,q025,10333578,0.92116
10_0_90,9,19.9948641738588,q025,21985132,0.94396
10_0_90,9,19.9948641738588,q025,78541508,0.97032
10_0_90,9,19.9948641738588,q025,415617230,0.9864
10_0_90,9,19.9948641738588,q16,6607,0.0188
10_0_90,9,19.9948641738588,q16,8467,0.0444
10_0_90,9,19.9948641738588,q16,10094,0.069776
10_0_90,9,19.9948641738588,q16,11651,0.096
10_0_90,9,19.9948641738588,q16,13202,0.122656
10_0_90,9,19.9948641738588,q16,14781,0.148352
10_0_90,9,19.9948641738588,q16,16414,0.173904
10_0_90,9,19.9948641738588,q16,18120,0.200752
10_0_90,9,19.9948641738588,q16,19917,0.226128
10_0_90,9,19.9948641738588,q16,21822,0.253776
10_0_90,9,19.9948641738588,q16,23853,0.278304
10_0_90,9,19.9948641738588,q16,26030,0.301632
10_0_90,9,19.9948641738588,q16,28375,0.328656
10_0_90,9,19.9948641738588,q16,30913,0.352528
10_0_90,9,19.9948641738588,q16,33673,0.378752
10_0_90,9,19.9948641738588,q16,36686,0.40048
10_0_90,9,19.9948641738588,q16,39993,0.425184
10_0_90,9,19.9948641738588,q16,43640,0.450656
10_0_90,9,19.9948641738588,q16,47682,0.481152
10_0_90,9,19.9948641738588,q16,52188,0.504784
10_0_90,9,19.9948641738588,q16,57239,0.531104
10_0_90,9,19.9948641738588,q16,62939,0.551376
10_0_90,9,19.9948641738588,q16,69417,0.57728
10_0_90,9,19.9948641738588,q16,76835,0.603152
10_0_90,9,19.9948641738588,q16,85405,0.6304
10_0_90,9,19.9948641738588,q16,95403,0.656128
10_0_90,9,19.9948641738588,q16,107196,0.679952
10_0_90,9,19.9948641738588,q16,121286,0.703776
10_0_90,9,19.9948641738588,q16,138372,0.73008
10_0_90,9,19.9948641738588,q16,159458,0.751856
10_0_90,9,19.9948641738588,q16,186034,0.776176
10_0_90,9,19.9948641738588,q16,220402,0.799728
10_0_90,9,19.9948641738588,q16,266300,0.82328
10_0_90,9,19.9948641738588,q16,330198,0.846752
10_0_90,9,19.9948641738588,q16,424255,0.870128
10_0_90,9,19.9948641738588,q16,574058,0.895328
10_0_90,9,19.9948641738588,q16,843198,0.9176
10_0_90,9,19.9948641738588,q16,1439126,0.943376
10_0_90,9,19.9948641738588,q16,3545987,0.97
