method,stage,stage_order,x,scientificName,species,sp_persist
pipe,12,12,56.853176363656,Monticola sharpei,Monticola_sharpei,1
pipe,12,12,56.853176363656,Motacilla flaviventris,Motacilla_flaviventris,0.999999999294848
pipe,12,12,56.853176363656,Mystacornis crossleyi,Mystacornis_crossleyi,1
pipe,12,12,56.853176363656,Neodrepanis coruscans,Neodrepanis_coruscans,0.999999950918986
pipe,12,12,56.853176363656,Neomixis striatigula,Neomixis_striatigula,1
pipe,12,12,56.853176363656,Neomixis viridis,Neomixis_viridis,1
pipe,12,12,56.853176363656,Nesogale dobsoni,Nesogale_dobsoni,1
pipe,12,12,56.853176363656,Nesogale talazaci,Nesogale_talazaci,1
pipe,12,12,56.853176363656,Nesomys rufus,Nesomys_rufus,1
pipe,12,12,56.853176363656,Newtonia amphichroa,Newtonia_amphichroa,1
pipe,12,12,56.853176363656,Newtonia brunneicauda,Newtonia_brunneicauda,1
pipe,12,12,56.853176363656,Oryzorictes hova,Oryzorictes_hova,1
pipe,12,12,56.853176363656,Otus rutilus,Otus_rutilus,1
pipe,12,12,56.853176363656,Oxylabes madagascariensis,Oxylabes_madagascariensis,1
pipe,12,12,56.853176363656,Philepitta castanea,Philepitta_castanea,0.999720238532278
pipe,12,12,56.853176363656,Ploceus nelicourvi,Ploceus_nelicourvi,0.999999999999998
pipe,12,12,56.853176363656,Polyboroides radiatus,Polyboroides_radiatus,0.999844654541637
pipe,12,12,56.853176363656,Pseudobias wardi,Pseudobias_wardi,1
pipe,12,12,56.853176363656,Pterocles personatus,Pterocles_personatus,0.920313771255671
pipe,12,12,56.853176363656,Randia pseudozosterops,Randia_pseudozosterops,1
pipe,12,12,56.853176363656,Sarothrura insularis,Sarothrura_insularis,0.999999834777738
pipe,12,12,56.853176363656,Setifer setosus,Setifer_setosus,1
pipe,12,12,56.853176363656,Tenrec ecaudatus,Tenrec_ecaudatus,1
pipe,12,12,56.853176363656,Treron australis,Treron_australis,0.999999879206396
pipe,12,12,56.853176363656,Turnix nigricollis,Turnix_nigricollis,1
pipe,12,12,56.853176363656,Tylas eduardi,Tylas_eduardi,1
pipe,12,12,56.853176363656,Vanga curvirostris,Vanga_curvirostris,1
pipe,12,12,56.853176363656,Varecia rubra,Varecia_rubra,1
pipe,12,12,56.853176363656,Varecia variegata,Varecia_variegata,1
pipe,12,12,56.853176363656,Xanthomixis cinereiceps,Xanthomixis_cinereiceps,1
pipe,12,12,56.853176363656,Xanthomixis zosterops,Xanthomixis_zosterops,1
pipe,13,13,61.5726167451782,Accipiter henstii,Accipiter_henstii,0.706171524717893
pipe,13,13,61.5726167451782,Accipiter madagascariensis,Accipiter_madagascariensis,0.918050153475998
pipe,13,13,61.5726167451782,Acrocephalus newtoni,Acrocephalus_newtoni,1
pipe,13,13,61.5726167451782,Alectroenas madagascariensis,Alectroenas_madagascariensis,0.999891874871222
pipe,13,13,61.5726167451782,Apus balstoni,Apus_balstoni,1
pipe,13,13,61.5726167451782,Artamella viridis,Artamella_viridis,1
pipe,13,13,61.5726167451782,Asio madagascariensis,Asio_madagascariensis,0.839646744081802
pipe,13,13,61.5726167451782,Atelornis crossleyi,Atelornis_crossleyi,0.999999995937743
pipe,13,13,61.5726167451782,Atelornis pittoides,Atelornis_pittoides,0.999999992657778
pipe,13,13,61.5726167451782,Athene superciliaris,Athene_superciliaris,0.999999999932854
pipe,13,13,61.5726167451782,Aviceda madagascariensis,Aviceda_madagascariensis,0.971816294231061
pipe,13,13,61.5726167451782,Bernieria madagascariensis,Bernieria_madagascariensis,1
pipe,13,13,61.5726167451782,Brachypteracias leptosomus,Brachypteracias_leptosomus,0.999998922637898
pipe,13,13,61.5726167451782,Buteo brachypterus,Buteo_brachypterus,0.813049141306354
pipe,13,13,61.5726167451782,Calicalicus madagascariensis,Calicalicus_madagascariensis,1
pipe,13,13,61.5726167451782,Cheirogaleus major,Cheirogaleus_major,1
pipe,13,13,61.5726167451782,Cheirogaleus medius,Cheirogaleus_medius,1
pipe,13,13,61.5726167451782,Cinnyris notatus,Cinnyris_notatus,1
pipe,13,13,61.5726167451782,Coracopsis nigra,Coracopsis_nigra,0.999999506615489
pipe,13,13,61.5726167451782,Corythornis madagascariensis,Corythornis_madagascariensis,0.949387061014983
pipe,13,13,61.5726167451782,Coua coquereli,Coua_coquereli,0.999999999727045
pipe,13,13,61.5726167451782,Coua cristata,Coua_cristata,1
pipe,13,13,61.5726167451782,Coua cursor,Coua_cursor,0.999835613043537
pipe,13,13,61.5726167451782,Coua gigas,Coua_gigas,0.999999953620925
pipe,13,13,61.5726167451782,Coua serriana,Coua_serriana,0.999356901947241
pipe,13,13,61.5726167451782,Cryptoprocta ferox,Cryptoprocta_ferox,0.0705418032919055
pipe,13,13,61.5726167451782,Cyanolanius madagascarinus,Cyanolanius_madagascarinus,1
pipe,13,13,61.5726167451782,Echinops telfairi,Echinops_telfairi,1
pipe,13,13,61.5726167451782,Eliurus majori,Eliurus_majori,1
pipe,13,13,61.5726167451782,Eliurus minor,Eliurus_minor,1
pipe,13,13,61.5726167451782,Eliurus myoxinus,Eliurus_myoxinus,1
pipe,13,13,61.5726167451782,Eliurus tanala,Eliurus_tanala,1
pipe,13,13,61.5726167451782,Eliurus webbi,Eliurus_webbi,1
pipe,13,13,61.5726167451782,Eremopterix hova,Eremopterix_hova,0.99977293225545
pipe,13,13,61.5726167451782,Eulemur albifrons,Eulemur_albifrons,1
pipe,13,13,61.5726167451782,Eulemur cinereiceps,Eulemur_cinereiceps,1
pipe,13,13,61.5726167451782,Eulemur collaris,Eulemur_collaris,1
pipe,13,13,61.5726167451782,Eulemur coronatus,Eulemur_coronatus,1
pipe,13,13,61.5726167451782,Eulemur fulvus,Eulemur_fulvus,1
pipe,13,13,61.5726167451782,Eulemur rubriventer,Eulemur_rubriventer,1
pipe,13,13,61.5726167451782,Eulemur rufus,Eulemur_rufus,1
pipe,13,13,61.5726167451782,Eulemur sanfordi,Eulemur_sanfordi,1
pipe,13,13,61.5726167451782,Fossa fossana,Fossa_fossana,0.976738282531682
pipe,13,13,61.5726167451782,Foudia madagascariensis,Foudia_madagascariensis,1
pipe,13,13,61.5726167451782,Foudia omissa,Foudia_omissa,0.999999999987622
pipe,13,13,61.5726167451782,Gactornis enarratus,Gactornis_enarratus,0.99999998372697
pipe,13,13,61.5726167451782,Galidia elegans,Galidia_elegans,0.967847207009397
pipe,13,13,61.5726167451782,Gymnuromys roberti,Gymnuromys_roberti,1
pipe,13,13,61.5726167451782,Hapalemur alaotrensis,Hapalemur_alaotrensis,0.999998219231871
pipe,13,13,61.5726167451782,Hapalemur griseus,Hapalemur_griseus,1
pipe,13,13,61.5726167451782,Hartlaubius auratus,Hartlaubius_auratus,1
pipe,13,13,61.5726167451782,Hemicentetes semispinosus,Hemicentetes_semispinosus,1
pipe,13,13,61.5726167451782,Hypositta corallirostris,Hypositta_corallirostris,0.999999559811704
pipe,13,13,61.5726167451782,Indri indri,Indri_indri,0.999999999804287
pipe,13,13,61.5726167451782,Lepidopygia nana,Lepidopygia_nana,0.999998220329241
pipe,13,13,61.5726167451782,Lepilemur edwardsi,Lepilemur_edwardsi,1
pipe,13,13,61.5726167451782,Lepilemur leucopus,Lepilemur_leucopus,0.999999999999724
pipe,13,13,61.5726167451782,Lepilemur mustelinus,Lepilemur_mustelinus,1
pipe,13,13,61.5726167451782,Lepilemur ruficaudatus,Lepilemur_ruficaudatus,1
pipe,13,13,61.5726167451782,Leptopterus chabert,Leptopterus_chabert,1
pipe,13,13,61.5726167451782,Lophotibis cristata,Lophotibis_cristata,0.999998461634162
pipe,13,13,61.5726167451782,Mentocrex kioloides,Mentocrex_kioloides,0.999939326922605
pipe,13,13,61.5726167451782,Microcebus murinus,Microcebus_murinus,1
pipe,13,13,61.5726167451782,Microcebus rufus,Microcebus_rufus,1
pipe,13,13,61.5726167451782,Microgale brevicaudata,Microgale_brevicaudata,1
pipe,13,13,61.5726167451782,Microgale cowani,Microgale_cowani,1
pipe,13,13,61.5726167451782,Microgale gymnorhyncha,Microgale_gymnorhyncha,1
pipe,13,13,61.5726167451782,Microgale longicaudata,Microgale_longicaudata,1
pipe,13,13,61.5726167451782,Microgale parvula,Microgale_parvula,0.999999999999966
pipe,13,13,61.5726167451782,Microgale principula,Microgale_principula,1
pipe,13,13,61.5726167451782,Microgale soricoides,Microgale_soricoides,1
pipe,13,13,61.5726167451782,Microgale taiva,Microgale_taiva,1
pipe,13,13,61.5726167451782,Monticola sharpei,Monticola_sharpei,0.999999999999911
pipe,13,13,61.5726167451782,Motacilla flaviventris,Motacilla_flaviventris,0.999999987800631
pipe,13,13,61.5726167451782,Mystacornis crossleyi,Mystacornis_crossleyi,1
pipe,13,13,61.5726167451782,Neodrepanis coruscans,Neodrepanis_coruscans,0.999999937084694
pipe,13,13,61.5726167451782,Neomixis striatigula,Neomixis_striatigula,0.999999999999996
pipe,13,13,61.5726167451782,Neomixis viridis,Neomixis_viridis,1
pipe,13,13,61.5726167451782,Nesogale dobsoni,Nesogale_dobsoni,1
pipe,13,13,61.5726167451782,Nesogale talazaci,Nesogale_talazaci,1
pipe,13,13,61.5726167451782,Nesomys rufus,Nesomys_rufus,1
pipe,13,13,61.5726167451782,Newtonia amphichroa,Newtonia_amphichroa,1
pipe,13,13,61.5726167451782,Newtonia brunneicauda,Newtonia_brunneicauda,1
pipe,13,13,61.5726167451782,Oryzorictes hova,Oryzorictes_hova,1
pipe,13,13,61.5726167451782,Otus rutilus,Otus_rutilus,1
pipe,13,13,61.5726167451782,Oxylabes madagascariensis,Oxylabes_madagascariensis,1
pipe,13,13,61.5726167451782,Philepitta castanea,Philepitta_castanea,0.999670862253517
pipe,13,13,61.5726167451782,Ploceus nelicourvi,Ploceus_nelicourvi,0.999999999998156
pipe,13,13,61.5726167451782,Polyboroides radiatus,Polyboroides_radiatus,0.999788128669312
pipe,13,13,61.5726167451782,Pseudobias wardi,Pseudobias_wardi,1
pipe,13,13,61.5726167451782,Pterocles personatus,Pterocles_personatus,0.920313771255671
pipe,13,13,61.5726167451782,Randia pseudozosterops,Randia_pseudozosterops,0.999999999999908
pipe,13,13,61.5726167451782,Sarothrura insularis,Sarothrura_insularis,0.999998105030606
pipe,13,13,61.5726167451782,Setifer setosus,Setifer_setosus,1
pipe,13,13,61.5726167451782,Tenrec ecaudatus,Tenrec_ecaudatus,1
pipe,13,13,61.5726167451782,Treron australis,Treron_australis,0.99999981450514
pipe,13,13,61.5726167451782,Turnix nigricollis,Turnix_nigricollis,0.999999999999995
pipe,13,13,61.5726167451782,Tylas eduardi,Tylas_eduardi,0.999999999999995
pipe,13,13,61.5726167451782,Vanga curvirostris,Vanga_curvirostris,1
pipe,13,13,61.5726167451782,Varecia rubra,Varecia_rubra,1
pipe,13,13,61.5726167451782,Varecia variegata,Varecia_variegata,0.999999999999941
pipe,13,13,61.5726167451782,Xanthomixis cinereiceps,Xanthomixis_cinereiceps,1
pipe,13,13,61.5726167451782,Xanthomixis zosterops,Xanthomixis_zosterops,0.999999999999999
pipe,14,14,66.2826479788445,Accipiter henstii,Accipiter_henstii,0.6530531599813
pipe,14,14,66.2826479788445,Accipiter madagascariensis,Accipiter_madagascariensis,0.905241438034207
pipe,14,14,66.2826479788445,Acrocephalus newtoni,Acrocephalus_newtoni,1
pipe,14,14,66.2826479788445,Alectroenas madagascariensis,Alectroenas_madagascariensis,0.999935128536753
pipe,14,14,66.2826479788445,Apus balstoni,Apus_balstoni,1
pipe,14,14,66.2826479788445,Artamella viridis,Artamella_viridis,1
pipe,14,14,66.2826479788445,Asio madagascariensis,Asio_madagascariensis,0.823923704162914
pipe,14,14,66.2826479788445,Atelornis crossleyi,Atelornis_crossleyi,0.999999994844432
pipe,14,14,66.2826479788445,Atelornis pittoides,Atelornis_pittoides,0.999999992053064
pipe,14,14,66.2826479788445,Athene superciliaris,Athene_superciliaris,0.999999996142708
pipe,14,14,66.2826479788445,Aviceda madagascariensis,Aviceda_madagascariensis,0.97107258200869
pipe,14,14,66.2826479788445,Bernieria madagascariensis,Bernieria_madagascariensis,1
pipe,14,14,66.2826479788445,Brachypteracias leptosomus,Brachypteracias_leptosomus,0.999999186810657
pipe,14,14,66.2826479788445,Buteo brachypterus,Buteo_brachypterus,0.78317132209882
pipe,14,14,66.2826479788445,Calicalicus madagascariensis,Calicalicus_madagascariensis,1
pipe,14,14,66.2826479788445,Cheirogaleus major,Cheirogaleus_major,1
pipe,14,14,66.2826479788445,Cheirogaleus medius,Cheirogaleus_medius,1
pipe,14,14,66.2826479788445,Cinnyris notatus,Cinnyris_notatus,1
pipe,14,14,66.2826479788445,Coracopsis nigra,Coracopsis_nigra,0.999997066660216
pipe,14,14,66.2826479788445,Corythornis madagascariensis,Corythornis_madagascariensis,0.935455255783058
pipe,14,14,66.2826479788445,Coua coquereli,Coua_coquereli,0.999999911285022
pipe,14,14,66.2826479788445,Coua cristata,Coua_cristata,1
pipe,14,14,66.2826479788445,Coua cursor,Coua_cursor,0.999835392581471
pipe,14,14,66.2826479788445,Coua gigas,Coua_gigas,0.999998256259126
pipe,14,14,66.2826479788445,Coua serriana,Coua_serriana,0.999185795570226
pipe,14,14,66.2826479788445,Cryptoprocta ferox,Cryptoprocta_ferox,0.0705418032919055
pipe,14,14,66.2826479788445,Cyanolanius madagascarinus,Cyanolanius_madagascarinus,1
pipe,14,14,66.2826479788445,Echinops telfairi,Echinops_telfairi,1
pipe,14,14,66.2826479788445,Eliurus majori,Eliurus_majori,1
pipe,14,14,66.2826479788445,Eliurus minor,Eliurus_minor,1
pipe,14,14,66.2826479788445,Eliurus myoxinus,Eliurus_myoxinus,1
pipe,14,14,66.2826479788445,Eliurus tanala,Eliurus_tanala,1
pipe,14,14,66.2826479788445,Eliurus webbi,Eliurus_webbi,1
pipe,14,14,66.2826479788445,Eremopterix hova,Eremopterix_hova,0.99977293225545
pipe,14,14,66.2826479788445,Eulemur albifrons,Eulemur_albifrons,1
pipe,14,14,66.2826479788445,Eulemur cinereiceps,Eulemur_cinereiceps,1
pipe,14,14,66.2826479788445,Eulemur collaris,Eulemur_collaris,1
pipe,14,14,66.2826479788445,Eulemur coronatus,Eulemur_coronatus,1
pipe,14,14,66.2826479788445,Eulemur fulvus,Eulemur_fulvus,1
pipe,14,14,66.2826479788445,Eulemur rubriventer,Eulemur_rubriventer,1
pipe,14,14,66.2826479788445,Eulemur rufus,Eulemur_rufus,1
pipe,14,14,66.2826479788445,Eulemur sanfordi,Eulemur_sanfordi,1
pipe,14,14,66.2826479788445,Fossa fossana,Fossa_fossana,0.961852432656995
pipe,14,14,66.2826479788445,Foudia madagascariensis,Foudia_madagascariensis,1
pipe,14,14,66.2826479788445,Foudia omissa,Foudia_omissa,0.99999999994779
pipe,14,14,66.2826479788445,Gactornis enarratus,Gactornis_enarratus,0.999999989670142
pipe,14,14,66.2826479788445,Galidia elegans,Galidia_elegans,0.965408829924531
pipe,14,14,66.2826479788445,Gymnuromys roberti,Gymnuromys_roberti,1
pipe,14,14,66.2826479788445,Hapalemur alaotrensis,Hapalemur_alaotrensis,0.999998219231871
pipe,14,14,66.2826479788445,Hapalemur griseus,Hapalemur_griseus,1
pipe,14,14,66.2826479788445,Hartlaubius auratus,Hartlaubius_auratus,0.999999999999987
pipe,14,14,66.2826479788445,Hemicentetes semispinosus,Hemicentetes_semispinosus,1
pipe,14,14,66.2826479788445,Hypositta corallirostris,Hypositta_corallirostris,0.999999800716007
pipe,14,14,66.2826479788445,Indri indri,Indri_indri,0.999999999967043
pipe,14,14,66.2826479788445,Lepidopygia nana,Lepidopygia_nana,0.999993397673101
pipe,14,14,66.2826479788445,Lepilemur edwardsi,Lepilemur_edwardsi,0.999999999974559
pipe,14,14,66.2826479788445,Lepilemur leucopus,Lepilemur_leucopus,0.99999999999956
pipe,14,14,66.2826479788445,Lepilemur mustelinus,Lepilemur_mustelinus,1
pipe,14,14,66.2826479788445,Lepilemur ruficaudatus,Lepilemur_ruficaudatus,1
pipe,14,14,66.2826479788445,Leptopterus chabert,Leptopterus_chabert,1
pipe,14,14,66.2826479788445,Lophotibis cristata,Lophotibis_cristata,0.999986950047779
pipe,14,14,66.2826479788445,Mentocrex kioloides,Mentocrex_kioloides,0.999938301953606
pipe,14,14,66.2826479788445,Microcebus murinus,Microcebus_murinus,1
pipe,14,14,66.2826479788445,Microcebus rufus,Microcebus_rufus,1
pipe,14,14,66.2826479788445,Microgale brevicaudata,Microgale_brevicaudata,1
pipe,14,14,66.2826479788445,Microgale cowani,Microgale_cowani,0.999999999999988
pipe,14,14,66.2826479788445,Microgale gymnorhyncha,Microgale_gymnorhyncha,0.999999999999997
pipe,14,14,66.2826479788445,Microgale longicaudata,Microgale_longicaudata,1
pipe,14,14,66.2826479788445,Microgale parvula,Microgale_parvula,0.999999999999743
pipe,14,14,66.2826479788445,Microgale principula,Microgale_principula,1
pipe,14,14,66.2826479788445,Microgale soricoides,Microgale_soricoides,1
pipe,14,14,66.2826479788445,Microgale taiva,Microgale_taiva,1
pipe,14,14,66.2826479788445,Monticola sharpei,Monticola_sharpei,0.999999999999942
pipe,14,14,66.2826479788445,Motacilla flaviventris,Motacilla_flaviventris,0.999999987800631
pipe,14,14,66.2826479788445,Mystacornis crossleyi,Mystacornis_crossleyi,1
pipe,14,14,66.2826479788445,Neodrepanis coruscans,Neodrepanis_coruscans,0.999999928407293
pipe,14,14,66.2826479788445,Neomixis striatigula,Neomixis_striatigula,1
pipe,14,14,66.2826479788445,Neomixis viridis,Neomixis_viridis,1
pipe,14,14,66.2826479788445,Nesogale dobsoni,Nesogale_dobsoni,1
pipe,14,14,66.2826479788445,Nesogale talazaci,Nesogale_talazaci,1
pipe,14,14,66.2826479788445,Nesomys rufus,Nesomys_rufus,1
pipe,14,14,66.2826479788445,Newtonia amphichroa,Newtonia_amphichroa,1
pipe,14,14,66.2826479788445,Newtonia brunneicauda,Newtonia_brunneicauda,1
pipe,14,14,66.2826479788445,Oryzorictes hova,Oryzorictes_hova,1
pipe,14,14,66.2826479788445,Otus rutilus,Otus_rutilus,0.999999999999987
pipe,14,14,66.2826479788445,Oxylabes madagascariensis,Oxylabes_madagascariensis,1
pipe,14,14,66.2826479788445,Philepitta castanea,Philepitta_castanea,0.999852790365345
pipe,14,14,66.2826479788445,Ploceus nelicourvi,Ploceus_nelicourvi,0.999999999999748
pipe,14,14,66.2826479788445,Polyboroides radiatus,Polyboroides_radiatus,0.999629551570273
pipe,14,14,66.2826479788445,Pseudobias wardi,Pseudobias_wardi,1
pipe,14,14,66.2826479788445,Pterocles personatus,Pterocles_personatus,0.920313771255671
pipe,14,14,66.2826479788445,Randia pseudozosterops,Randia_pseudozosterops,0.999999999999798
pipe,14,14,66.2826479788445,Sarothrura insularis,Sarothrura_insularis,0.999999242746289
pipe,14,14,66.2826479788445,Setifer setosus,Setifer_setosus,1
pipe,14,14,66.2826479788445,Tenrec ecaudatus,Tenrec_ecaudatus,1
pipe,14,14,66.2826479788445,Treron australis,Treron_australis,0.999998861179298
pipe,14,14,66.2826479788445,Turnix nigricollis,Turnix_nigricollis,0.999999999999618
pipe,14,14,66.2826479788445,Tylas eduardi,Tylas_eduardi,0.999999999999998
pipe,14,14,66.2826479788445,Vanga curvirostris,Vanga_curvirostris,1
pipe,14,14,66.2826479788445,Varecia rubra,Varecia_rubra,1
pipe,14,14,66.2826479788445,Varecia variegata,Varecia_variegata,0.999999999999989
pipe,14,14,66.2826479788445,Xanthomixis cinereiceps,Xanthomixis_cinereiceps,1
pipe,14,14,66.2826479788445,Xanthomixis zosterops,Xanthomixis_zosterops,1
pipe,15,15,70.990185788329,Accipiter henstii,Accipiter_henstii,0.632932099765464
pipe,15,15,70.990185788329,Accipiter madagascariensis,Accipiter_madagascariensis,0.854148439041828
pipe,15,15,70.990185788329,Acrocephalus newtoni,Acrocephalus_newtoni,1
pipe,15,15,70.990185788329,Alectroenas madagascariensis,Alectroenas_madagascariensis,0.999835051655769
pipe,15,15,70.990185788329,Apus balstoni,Apus_balstoni,0.999999999999865
pipe,15,15,70.990185788329,Artamella viridis,Artamella_viridis,0.999999999999996
pipe,15,15,70.990185788329,Asio madagascariensis,Asio_madagascariensis,0.815853640072894
pipe,15,15,70.990185788329,Atelornis crossleyi,Atelornis_crossleyi,0.999999994679632
pipe,15,15,70.990185788329,Atelornis pittoides,Atelornis_pittoides,0.999999971425312
pipe,15,15,70.990185788329,Athene superciliaris,Athene_superciliaris,0.999999941783595
pipe,15,15,70.990185788329,Aviceda madagascariensis,Aviceda_madagascariensis,0.936804265728601
pipe,15,15,70.990185788329,Bernieria madagascariensis,Bernieria_madagascariensis,1
pipe,15,15,70.990185788329,Brachypteracias leptosomus,Brachypteracias_leptosomus,0.999998137104123
pipe,15,15,70.990185788329,Buteo brachypterus,Buteo_brachypterus,0.72470334745499
pipe,15,15,70.990185788329,Calicalicus madagascariensis,Calicalicus_madagascariensis,0.999999999999783
pipe,15,15,70.990185788329,Cheirogaleus major,Cheirogaleus_major,1
pipe,15,15,70.990185788329,Cheirogaleus medius,Cheirogaleus_medius,1
pipe,15,15,70.990185788329,Cinnyris notatus,Cinnyris_notatus,1
pipe,15,15,70.990185788329,Coracopsis nigra,Coracopsis_nigra,0.999970494644329
pipe,15,15,70.990185788329,Corythornis madagascariensis,Corythornis_madagascariensis,0.925187899522795
pipe,15,15,70.990185788329,Coua coquereli,Coua_coquereli,0.999998710598145
pipe,15,15,70.990185788329,Coua cristata,Coua_cristata,1
pipe,15,15,70.990185788329,Coua cursor,Coua_cursor,0.975809268237105
pipe,15,15,70.990185788329,Coua gigas,Coua_gigas,0.99994855520459
pipe,15,15,70.990185788329,Coua serriana,Coua_serriana,0.999031704539517
pipe,15,15,70.990185788329,Cryptoprocta ferox,Cryptoprocta_ferox,0.0705418032919055
pipe,15,15,70.990185788329,Cyanolanius madagascarinus,Cyanolanius_madagascarinus,1
pipe,15,15,70.990185788329,Echinops telfairi,Echinops_telfairi,1
pipe,15,15,70.990185788329,Eliurus majori,Eliurus_majori,1
pipe,15,15,70.990185788329,Eliurus minor,Eliurus_minor,1
pipe,15,15,70.990185788329,Eliurus myoxinus,Eliurus_myoxinus,1
pipe,15,15,70.990185788329,Eliurus tanala,Eliurus_tanala,1
pipe,15,15,70.990185788329,Eliurus webbi,Eliurus_webbi,1
pipe,15,15,70.990185788329,Eremopterix hova,Eremopterix_hova,0.999749338816443
pipe,15,15,70.990185788329,Eulemur albifrons,Eulemur_albifrons,1
pipe,15,15,70.990185788329,Eulemur cinereiceps,Eulemur_cinereiceps,1
pipe,15,15,70.990185788329,Eulemur collaris,Eulemur_collaris,1
pipe,15,15,70.990185788329,Eulemur coronatus,Eulemur_coronatus,1
pipe,15,15,70.990185788329,Eulemur fulvus,Eulemur_fulvus,1
pipe,15,15,70.990185788329,Eulemur rubriventer,Eulemur_rubriventer,1
pipe,15,15,70.990185788329,Eulemur rufus,Eulemur_rufus,1
pipe,15,15,70.990185788329,Eulemur sanfordi,Eulemur_sanfordi,1
pipe,15,15,70.990185788329,Fossa fossana,Fossa_fossana,0.952944475892732
pipe,15,15,70.990185788329,Foudia madagascariensis,Foudia_madagascariensis,0.999999999999848
pipe,15,15,70.990185788329,Foudia omissa,Foudia_omissa,0.999999999408425
pipe,15,15,70.990185788329,Gactornis enarratus,Gactornis_enarratus,0.999999969910623
pipe,15,15,70.990185788329,Galidia elegans,Galidia_elegans,0.960299544413178
pipe,15,15,70.990185788329,Gymnuromys roberti,Gymnuromys_roberti,1
pipe,15,15,70.990185788329,Hapalemur alaotrensis,Hapalemur_alaotrensis,0.999998219231871
pipe,15,15,70.990185788329,Hapalemur griseus,Hapalemur_griseus,1
pipe,15,15,70.990185788329,Hartlaubius auratus,Hartlaubius_auratus,0.999999999998872
pipe,15,15,70.990185788329,Hemicentetes semispinosus,Hemicentetes_semispinosus,0.99999999999998
pipe,15,15,70.990185788329,Hypositta corallirostris,Hypositta_corallirostris,0.99999709111564
pipe,15,15,70.990185788329,Indri indri,Indri_indri,0.999999999603354
pipe,15,15,70.990185788329,Lepidopygia nana,Lepidopygia_nana,0.999940477133624
pipe,15,15,70.990185788329,Lepilemur edwardsi,Lepilemur_edwardsi,0.999999997586876
pipe,15,15,70.990185788329,Lepilemur leucopus,Lepilemur_leucopus,0.99987804781956
pipe,15,15,70.990185788329,Lepilemur mustelinus,Lepilemur_mustelinus,1
pipe,15,15,70.990185788329,Lepilemur ruficaudatus,Lepilemur_ruficaudatus,1
pipe,15,15,70.990185788329,Leptopterus chabert,Leptopterus_chabert,1
pipe,15,15,70.990185788329,Lophotibis cristata,Lophotibis_cristata,0.999978248069439
pipe,15,15,70.990185788329,Mentocrex kioloides,Mentocrex_kioloides,0.999907838007694
pipe,15,15,70.990185788329,Microcebus murinus,Microcebus_murinus,1
pipe,15,15,70.990185788329,Microcebus rufus,Microcebus_rufus,1
pipe,15,15,70.990185788329,Microgale brevicaudata,Microgale_brevicaudata,1
pipe,15,15,70.990185788329,Microgale cowani,Microgale_cowani,0.999999999999331
pipe,15,15,70.990185788329,Microgale gymnorhyncha,Microgale_gymnorhyncha,0.999999999999994
pipe,15,15,70.990185788329,Microgale longicaudata,Microgale_longicaudata,1
pipe,15,15,70.990185788329,Microgale parvula,Microgale_parvula,0.99999999999521
pipe,15,15,70.990185788329,Microgale principula,Microgale_principula,1
pipe,15,15,70.990185788329,Microgale soricoides,Microgale_soricoides,1
pipe,15,15,70.990185788329,Microgale taiva,Microgale_taiva,0.999999999999992
pipe,15,15,70.990185788329,Monticola sharpei,Monticola_sharpei,0.999999999928017
pipe,15,15,70.990185788329,Motacilla flaviventris,Motacilla_flaviventris,0.999999987387944
pipe,15,15,70.990185788329,Mystacornis crossleyi,Mystacornis_crossleyi,0.999999999999992
pipe,15,15,70.990185788329,Neodrepanis coruscans,Neodrepanis_coruscans,0.999999775521029
pipe,15,15,70.990185788329,Neomixis striatigula,Neomixis_striatigula,0.999999999999585
pipe,15,15,70.990185788329,Neomixis viridis,Neomixis_viridis,0.999999999999495
pipe,15,15,70.990185788329,Nesogale dobsoni,Nesogale_dobsoni,1
pipe,15,15,70.990185788329,Nesogale talazaci,Nesogale_talazaci,1
pipe,15,15,70.990185788329,Nesomys rufus,Nesomys_rufus,1
pipe,15,15,70.990185788329,Newtonia amphichroa,Newtonia_amphichroa,1
pipe,15,15,70.990185788329,Newtonia brunneicauda,Newtonia_brunneicauda,1
pipe,15,15,70.990185788329,Oryzorictes hova,Oryzorictes_hova,0.999999999999995
pipe,15,15,70.990185788329,Otus rutilus,Otus_rutilus,0.999999999997572
pipe,15,15,70.990185788329,Oxylabes madagascariensis,Oxylabes_madagascariensis,1
pipe,15,15,70.990185788329,Philepitta castanea,Philepitta_castanea,0.999578620564287
pipe,15,15,70.990185788329,Ploceus nelicourvi,Ploceus_nelicourvi,0.999999999944953
pipe,15,15,70.990185788329,Polyboroides radiatus,Polyboroides_radiatus,0.995220737421683
pipe,15,15,70.990185788329,Pseudobias wardi,Pseudobias_wardi,1
pipe,15,15,70.990185788329,Pterocles personatus,Pterocles_personatus,0.920313771255671
pipe,15,15,70.990185788329,Randia pseudozosterops,Randia_pseudozosterops,0.999999999971105
pipe,15,15,70.990185788329,Sarothrura insularis,Sarothrura_insularis,0.999996823659122
pipe,15,15,70.990185788329,Setifer setosus,Setifer_setosus,1
pipe,15,15,70.990185788329,Tenrec ecaudatus,Tenrec_ecaudatus,1
pipe,15,15,70.990185788329,Treron australis,Treron_australis,0.999993315149096
pipe,15,15,70.990185788329,Turnix nigricollis,Turnix_nigricollis,0.999999999981894
pipe,15,15,70.990185788329,Tylas eduardi,Tylas_eduardi,0.999999999999579
